pathway	freq	mean_padj	mean_NES
GOBP_RNA_PROCESSING	1.0	0.0	8.782774542152978
GOBP_ADAPTIVE_IMMUNE_RESPONSE	1.0	0.0	8.302430545154385
GOBP_CHROMOSOME_ORGANIZATION	1.0	0.0	7.7916582468321725
GOBP_MRNA_METABOLIC_PROCESS	1.0	0.0	7.723616659133303
GOBP_MRNA_PROCESSING	1.0	0.0	7.678954785840176
GOBP_CELL_CYCLE_PROCESS	1.0	0.0	7.3240437207788265
GOBP_DNA_METABOLIC_PROCESS	1.0	0.0	6.940514431009316
GOBP_MITOTIC_CELL_CYCLE	1.0	0.0	6.582876621177811
GOBP_RNA_SPLICING	1.0	0.0	6.5344450578038735
GOBP_MITOTIC_CELL_CYCLE_PROCESS	1.0	0.0	6.454749513268342
GOBP_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS	1.0	0.0	6.339125326314557
GOBP_INTRACELLULAR_TRANSPORT	1.0	0.0	6.172855102194738
GOBP_DNA_REPAIR	1.0	0.0	6.072959215735535
GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL	1.0	0.0	5.980381499529698
GOBP_IMMUNOGLOBULIN_PRODUCTION	1.0	0.0	5.850383112511547
GOBP_CELLULAR_RESPONSE_TO_DNA_DAMAGE_STIMULUS	1.0	0.0	5.796689821412824
GOBP_MICROTUBULE_BASED_PROCESS	1.0	0.0	5.74423752590052
GOBP_LYMPHOCYTE_ACTIVATION	1.0	0.0	5.663874680400286
GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION	1.0	0.0	5.636391017484143
GOBP_REGULATION_OF_CELL_CYCLE	1.0	0.0	5.631907906471494
GOBP_ORGANELLE_ASSEMBLY	1.0	0.0	5.568727676020842
GOBP_CHROMATIN_ORGANIZATION	1.0	0.0	5.554292184735036
GOBP_CELL_ACTIVATION	1.0	0.0	5.524070420219365
GOBP_MACROMOLECULE_CATABOLIC_PROCESS	1.0	0.0	5.469984495508884
GOBP_CYTOSKELETON_ORGANIZATION	1.0	0.0	5.425433879112991
GOBP_CELL_CYCLE_PHASE_TRANSITION	1.0	0.0	5.396753981326864
GOBP_HISTONE_MODIFICATION	1.0	0.0	5.2595970056721715
GOBP_REGULATION_OF_CELL_CYCLE_PROCESS	1.0	0.0	5.240255324714822
GOBP_POSITIVE_REGULATION_OF_IMMUNE_RESPONSE	1.0	0.0	5.22012332174132
GOBP_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE	1.0	0.0	5.143003656278879
GOBP_REGULATION_OF_CELLULAR_MACROMOLECULE_BIOSYNTHETIC_PROCESS	1.0	0.0	5.140000817914088
GOBP_REGULATION_OF_IMMUNE_RESPONSE	1.0	0.0	5.110613968757494
GOBP_DNA_CONFORMATION_CHANGE	1.0	0.0	5.060669832004609
GOBP_IMMUNE_EFFECTOR_PROCESS	1.0	0.0	5.036363383220137
GOBP_B_CELL_ACTIVATION	1.0	0.0	5.00544111931598
GOBP_REGULATION_OF_DNA_METABOLIC_PROCESS	1.0	0.0	5.003153929021304
GOBP_NUCLEAR_TRANSPORT	1.0	0.0	5.003050264881742
GOBP_IMMUNE_RESPONSE_REGULATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY	1.0	0.0	4.993492460758464
GOBP_POSITIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS	1.0	0.0	4.962088985973783
GOBP_REGULATION_OF_MRNA_METABOLIC_PROCESS	1.0	0.0	4.93603596729309
GOBP_PROTEIN_LOCALIZATION_TO_ORGANELLE	1.0	0.0	4.933585127027205
