pathway	freq	mean_padj
KEGG_ACUTE_MYELOID_LEUKEMIA	0.55	0.05353929067664822
KEGG_BASAL_TRANSCRIPTION_FACTORS	0.225	0.0750246298702551
KEGG_CELL_CYCLE	0.425	0.014807456096136273
KEGG_CHRONIC_MYELOID_LEUKEMIA	0.65	0.0554155860238306
KEGG_DNA_REPLICATION	0.15	0.055479172898602706
KEGG_HOMOLOGOUS_RECOMBINATION	0.25	0.019919190195085385
KEGG_LYSINE_DEGRADATION	0.3	0.03893837301752017
KEGG_MISMATCH_REPAIR	0.575	0.036250412661861034
KEGG_NUCLEOTIDE_EXCISION_REPAIR	0.6	0.030643533546386326
KEGG_OOCYTE_MEIOSIS	0.275	0.04993967514792503
KEGG_PANCREATIC_CANCER	0.35	0.0665139165818484
KEGG_PROSTATE_CANCER	0.45	0.04694753170351335
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.5	0.0199403576911276
KEGG_RENAL_CELL_CARCINOMA	0.5	0.054797167123050994
KEGG_RNA_DEGRADATION	0.1	0.03917785428865376
KEGG_SPLICEOSOME	0.7	0.00024926364695216377
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	0.6	0.02176980083236354
KEGG_ADHERENS_JUNCTION	0.425	0.03688674594935749
KEGG_COLORECTAL_CANCER	0.1	0.0449367533708975
KEGG_ENDOCYTOSIS	0.25	0.0038693908139161006
KEGG_ENDOMETRIAL_CANCER	0.15	0.03643490838638403
KEGG_ERBB_SIGNALING_PATHWAY	0.225	0.030248577317833827
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	0.55	0.017972268078460103
KEGG_INOSITOL_PHOSPHATE_METABOLISM	0.15	0.05110483561603929
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	0.125	0.08216290545786835
KEGG_PATHWAYS_IN_CANCER	0.3	0.05988619074383237
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	0.3	0.0678964281662319
KEGG_THYROID_CANCER	0.2	0.023156288357963694
KEGG_TIGHT_JUNCTION	0.1	0.05588304561075104
KEGG_LONG_TERM_DEPRESSION	0.05	0.09065469669993076
KEGG_LONG_TERM_POTENTIATION	0.05	0.09065469669993076
KEGG_MAPK_SIGNALING_PATHWAY	0.15	0.057309103377110225
KEGG_NON_SMALL_CELL_LUNG_CANCER	0.225	0.07252588999529569
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.125	0.07314457050445253
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	0.5	0.011155577186388781
KEGG_ALLOGRAFT_REJECTION	0.175	0.025031238326333916
KEGG_ASTHMA	0.175	0.03847359902002825
KEGG_AUTOIMMUNE_THYROID_DISEASE	0.1	0.05092301381444084
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	0.45	0.026270655215535628
KEGG_CELL_ADHESION_MOLECULES_CAMS	0.275	0.030962837061032977
KEGG_CHEMOKINE_SIGNALING_PATHWAY	0.45	0.012009638555820023
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	0.4	0.02215548892706382
KEGG_GRAFT_VERSUS_HOST_DISEASE	0.125	0.03997290545548197
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	0.15	0.03091830421943097
KEGG_JAK_STAT_SIGNALING_PATHWAY	0.3	0.06542061305240258
KEGG_LEISHMANIA_INFECTION	0.3	0.03431448647676165
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	0.425	0.04160263079959711
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	0.35	0.0351869558272179
KEGG_PRIMARY_IMMUNODEFICIENCY	0.45	0.0024935555249451864
KEGG_TYPE_I_DIABETES_MELLITUS	0.125	0.043873484764751246
KEGG_VIRAL_MYOCARDITIS	0.25	0.0410103643596911
KEGG_APOPTOSIS	0.2	0.04473097605018167
KEGG_NOTCH_SIGNALING_PATHWAY	0.1	0.09180940636974814
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	0.075	0.06131688364649494
KEGG_HEMATOPOIETIC_CELL_LINEAGE	0.075	0.030404778595844475
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.05	0.04120683390702171
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	0.025	0.08658025770652193
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	0.125	0.06314135655494349
KEGG_RIBOSOME	0.225	0.000640025968588368
KEGG_GLIOMA	0.125	0.0397968312212469
KEGG_ECM_RECEPTOR_INTERACTION	0.15	0.019657771213772768
KEGG_FOCAL_ADHESION	0.15	0.0002918893142739138
KEGG_GAP_JUNCTION	0.15	0.05731356236736903
KEGG_GNRH_SIGNALING_PATHWAY	0.15	0.0784143074736856
KEGG_SMALL_CELL_LUNG_CANCER	0.15	0.0303613929843051
KEGG_N_GLYCAN_BIOSYNTHESIS	0.1	0.05897347959568944
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	0.05	0.0463621560833362
