pathway	freq	mean_padj	mean_NES
KEGG_SPLICEOSOME	1.0	0.0	-6.570997236561463
KEGG_RIBOSOME	1.0	0.0	-3.5301409936192636
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	1.0	0.0	-3.460932298808326
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	1.0	0.0	-3.113776830616712
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	1.0	0.0	-3.0906939102913022
KEGG_ENDOCYTOSIS	1.0	0.0	-3.0604708789248543
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	1.0	0.0	-3.03514809734986
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	1.0	0.0	-3.02819509463285
KEGG_STEROID_HORMONE_BIOSYNTHESIS	1.0	0.0	2.925170650312559
KEGG_ENDOMETRIAL_CANCER	1.0	0.0	-2.905639010524083
KEGG_OOCYTE_MEIOSIS	1.0	0.0	-2.8651054428718865
KEGG_CELL_CYCLE	1.0	0.0	-2.8354027574109564
KEGG_ERBB_SIGNALING_PATHWAY	1.0	0.0	-2.8191237089280876
KEGG_ACUTE_MYELOID_LEUKEMIA	1.0	0.0	-2.7574384768128533
KEGG_CHRONIC_MYELOID_LEUKEMIA	1.0	0.0	-2.719213406286501
KEGG_RENAL_CELL_CARCINOMA	1.0	0.0	-2.707872112837466
KEGG_OXIDATIVE_PHOSPHORYLATION	1.0	0.0	-2.6903512825100666
KEGG_ECM_RECEPTOR_INTERACTION	1.0	0.0	2.6140384728840083
KEGG_PROTEASOME	1.0	0.0	-2.589300149471255
KEGG_MAPK_SIGNALING_PATHWAY	1.0	0.0	-2.588533349033353
KEGG_AUTOIMMUNE_THYROID_DISEASE	1.0	0.0	-2.5873261622655046
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	1.0	0.0	2.527729230880971
KEGG_PANCREATIC_CANCER	1.0	0.0006760470484775201	-2.4836014778823254
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	1.0	0.0	2.4698537565267262
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	1.0	0.0006438543318833524	-2.439675728572945
KEGG_NUCLEOTIDE_EXCISION_REPAIR	1.0	0.0012291764517773091	-2.420854856807219
KEGG_PRIMARY_IMMUNODEFICIENCY	1.0	0.0011757339973522088	-2.413009836215389
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	1.0	0.003977691255393034	2.379054310108259
KEGG_PARKINSONS_DISEASE	1.0	0.0011267450807958667	-2.3789309077468945
KEGG_COLORECTAL_CANCER	1.0	0.0010816752775640321	-2.3640413658325965
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	1.0	0.0015601085734096615	-2.358793535151523
KEGG_ALLOGRAFT_REJECTION	1.0	0.001502326774394489	-2.3537229141749356
KEGG_LEISHMANIA_INFECTION	1.0	0.001448672246737543	-2.3524932447730302
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	1.0	0.0018649573751104002	-2.331918435831655
KEGG_RETINOL_METABOLISM	1.0	0.0033147427128275286	2.3312914895954844
KEGG_O_GLYCAN_BIOSYNTHESIS	1.0	0.002841208039566453	2.330051741422765
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	1.0	0.0022534901615917334	-2.321597333742064
KEGG_PEROXISOME	1.0	0.003314742712827528	2.3106472743421795
KEGG_RNA_DEGRADATION	1.0	0.0026169563166871745	-2.2970806152240035
KEGG_CHEMOKINE_SIGNALING_PATHWAY	1.0	0.0025351764317907	-2.2838479087610803
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	1.0	0.003277803871406158	-2.266245891574185
KEGG_ASTHMA	1.0	0.0035790726095868705	-2.243344038122862
KEGG_NON_SMALL_CELL_LUNG_CANCER	1.0	0.004249438590430126	-2.219808137870447
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	1.0	0.006629485425655056	2.2086608290022514
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	1.0	0.005966536883089551	2.2031460055818344
KEGG_HUNTINGTONS_DISEASE	1.0	0.0052581437103807116	-2.1594794970872195
KEGG_LONG_TERM_POTENTIATION	1.0	0.005116031718208259	-2.158905494432861
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	1.0	0.0096428878918619	2.155345552258712
