pathway	freq	mean_padj	mean_NES
GOBP_MRNA_PROCESSING	1.0	0.0	-9.820819128767294
GOBP_MRNA_METABOLIC_PROCESS	1.0	0.0	-9.800594083839075
GOBP_CHROMOSOME_ORGANIZATION	1.0	0.0	-8.880259949156901
GOBP_RNA_SPLICING	1.0	0.0	-8.404427626341885
GOBP_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS	1.0	0.0	-7.704713155947287
GOBP_REGULATION_OF_MRNA_METABOLIC_PROCESS	1.0	0.0	-7.374317230001751
GOBP_RNA_PROCESSING	1.0	0.0	-7.355792944175593
GOBP_CHROMATIN_ORGANIZATION	1.0	0.0	-7.06976049719598
GOBP_ADAPTIVE_IMMUNE_RESPONSE	1.0	0.0	-6.982665108659626
GOBP_MACROMOLECULE_CATABOLIC_PROCESS	1.0	0.0	-6.824101601235908
GOBP_CELL_CYCLE_PROCESS	1.0	0.0	-6.63520884998063
GOBP_REGULATION_OF_MRNA_PROCESSING	1.0	0.0	-6.540484565707781
GOBP_DNA_METABOLIC_PROCESS	1.0	0.0	-6.362361330903444
GOBP_HISTONE_MODIFICATION	1.0	0.0	-6.189147181347988
GOBP_INTRACELLULAR_TRANSPORT	1.0	0.0	-6.1641257702763355
GOBP_PROTEIN_LOCALIZATION_TO_ORGANELLE	1.0	0.0	-6.147461295440945
GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL	1.0	0.0	-5.962681147565005
GOBP_DNA_REPAIR	1.0	0.0	-5.883932760250904
GOBP_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS	1.0	0.0	-5.835298678569319
GOBP_REGULATION_OF_CELLULAR_MACROMOLECULE_BIOSYNTHETIC_PROCESS	1.0	0.0	-5.729148338965609
GOBP_CELLULAR_RESPONSE_TO_DNA_DAMAGE_STIMULUS	1.0	0.0	-5.685643497725014
GOBP_NEGATIVE_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_METABOLIC_PROCESS	1.0	0.0	-5.661518832168021
GOBP_CELLULAR_PROTEIN_CATABOLIC_PROCESS	1.0	0.0	-5.641304896792589
GOBP_PROTEIN_CATABOLIC_PROCESS	1.0	0.0	-5.608291496854252
GOBP_MITOTIC_CELL_CYCLE	1.0	0.0	-5.544525525860712
GOBP_RNA_LOCALIZATION	1.0	0.0	-5.494431463629611
GOBP_IMMUNOGLOBULIN_PRODUCTION	1.0	0.0	-5.468611864976719
GOBP_CELLULAR_MACROMOLECULE_BIOSYNTHETIC_PROCESS	1.0	0.0	-5.464270797565073
GOBP_PROTEIN_CONTAINING_COMPLEX_ORGANIZATION	1.0	0.0	-5.421751774558779
GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION	1.0	0.0	-5.335988720068669
GOBP_DNA_CONFORMATION_CHANGE	1.0	0.0	-5.294852597790835
GOBP_MITOTIC_CELL_CYCLE_PROCESS	1.0	0.0	-5.250114134651749
GOBP_MODIFICATION_DEPENDENT_MACROMOLECULE_CATABOLIC_PROCESS	1.0	0.0	-5.219514961038121
GOBP_REGULATION_OF_RNA_SPLICING	1.0	0.0	-5.167995316714018
GOBP_ORGANELLE_ASSEMBLY	1.0	0.0	-5.140256567397365
GOBP_DNA_REPLICATION	1.0	0.0	-5.122760505172578
GOBP_REGULATION_OF_IMMUNE_RESPONSE	1.0	0.0	-5.112970977610703
GOBP_REGULATION_OF_CATABOLIC_PROCESS	1.0	0.0	-5.035158525141828
GOBP_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME	1.0	0.0	-5.034045476451457
GOBP_NEGATIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS	1.0	0.0	-5.030083754779905
GOBP_CHROMATIN_REMODELING	1.0	0.0	-5.001474431440046
GOBP_NUCLEAR_TRANSPORT	1.0	0.0	-4.988639330044238
GOBP_REGULATION_OF_DNA_METABOLIC_PROCESS	1.0	0.0	-4.972621539200128
GOBP_NCRNA_METABOLIC_PROCESS	1.0	0.0	-4.97192947062536
GOBP_RNA_3_END_PROCESSING	1.0	0.0	-4.961021777378138
GOBP_REGULATION_OF_ORGANELLE_ORGANIZATION	1.0	0.0	-4.960634632856815
GOBP_PEPTIDYL_AMINO_ACID_MODIFICATION	1.0	0.0	-4.944651159600669
GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_II	1.0	0.0	-4.900105652050115
GOBP_POSITIVE_REGULATION_OF_IMMUNE_RESPONSE	1.0	0.0	-4.856269709194864
GOBP_MRNA_3_END_PROCESSING	1.0	0.0	-4.8270028896474315
GOBP_MICROTUBULE_BASED_PROCESS	1.0	0.0	-4.82501436556445
GOBP_REGULATION_OF_CHROMOSOME_ORGANIZATION	1.0	0.0	-4.7637120354914195
GOBP_LYMPHOCYTE_ACTIVATION	1.0	0.0	-4.745245086506719
GOBP_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE	1.0	0.0	-4.731348313277261
