pathway	freq	padj	NES	stability	overlap
KEGG_PROTEIN_EXPORT	1	0.2493262254611313	-1.3038012632837794	1.0	15.23
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	1	0.24909980474500928	-1.3076691475288789	1.0	63.98
KEGG_HUNTINGTONS_DISEASE	1	0.22273962117700327	-1.3440375217636682	1.0	52.53
KEGG_PRIMARY_IMMUNODEFICIENCY	1	0.22002515158762573	-1.3439805195500416	1.0	69.75
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE	1	0.21959751798550747	-1.3418365549582234	1.0	22.3
KEGG_OXIDATIVE_PHOSPHORYLATION	1	0.21387241390405298	1.4694006511358968	1.0	55.99
KEGG_HEDGEHOG_SIGNALING_PATHWAY	1	0.2100871757721359	1.4516035771729803	1.0	43.47
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	1	0.20717390096967586	-1.3653244443422743	1.0	71.93
KEGG_PROSTATE_CANCER	1	0.20573080143373693	-1.3703629851998675	1.0	56.09
KEGG_CALCIUM_SIGNALING_PATHWAY	1	0.20566398998171107	1.4670726585148806	1.0	24.23
KEGG_CELL_CYCLE	1	0.19309643257207426	-1.3894439954399587	1.0	57.14
KEGG_OOCYTE_MEIOSIS	1	0.19103394745636637	-1.3953883327214056	1.0	59.26
KEGG_THYROID_CANCER	1	0.17368003076005362	-1.4199541916935872	1.0	56.09
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	1	0.17344271174079517	1.5668718049258161	1.0	19.33
KEGG_NITROGEN_METABOLISM	1	0.16778207974488502	1.5484679536001031	1.0	41.64
KEGG_RENIN_ANGIOTENSIN_SYSTEM	1	0.16711890946921354	1.5618834219441784	1.0	17.89
KEGG_STEROID_HORMONE_BIOSYNTHESIS	1	0.16212269430964343	1.543804236853461	1.0	42.53
KEGG_DORSO_VENTRAL_AXIS_FORMATION	1	0.1590540584244835	-1.4442296844996658	1.0	56.02
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	1	0.1513049066358108	-1.4627911216191432	1.0	29.2
KEGG_SPHINGOLIPID_METABOLISM	1	0.15082315681498765	-1.4605254931096674	1.0	42.42
KEGG_PANCREATIC_CANCER	1	0.14630738907849053	-1.4747106602310276	1.0	14.94
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	1	0.12794449389919096	1.6880493124150926	1.0	48.38
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	1	0.12347147806022311	1.6639263272047555	1.0	43.87
KEGG_TRYPTOPHAN_METABOLISM	1	0.1228555103976887	-1.5180022534047939	1.0	24.26
KEGG_BASAL_CELL_CARCINOMA	1	0.12175806261328415	1.6525224679037593	1.0	27.57
KEGG_FATTY_ACID_METABOLISM	1	0.12131128946151001	-1.5241307668034823	1.0	63.12
KEGG_ALPHA_LINOLENIC_ACID_METABOLISM	1	0.12129457217885879	1.683184498236022	1.0	39.44
KEGG_MTOR_SIGNALING_PATHWAY	1	0.11360694815328705	-1.5404637385252102	1.0	31.82
KEGG_RETINOL_METABOLISM	1	0.11340211713982346	1.792987220439959	1.0	42.53
KEGG_HOMOLOGOUS_RECOMBINATION	1	0.1092250072284946	-1.5530963432178162	1.0	29.91
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	1	0.10805369192953787	1.7394589821450845	1.0	48.07
KEGG_DRUG_METABOLISM_CYTOCHROME_P450	1	0.10231769967502868	1.7897768483604497	1.0	42.67
KEGG_PHENYLALANINE_METABOLISM	1	0.09816814852154142	1.775980399457296	1.0	49.55
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	1	0.09530704247507302	1.8737730250680436	1.0	42.53
KEGG_CARDIAC_MUSCLE_CONTRACTION	1	0.08721365829442922	1.8634941270687553	1.0	55.99
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	1	0.08071729641030041	1.9727827757357537	1.0	9.69
KEGG_GRAFT_VERSUS_HOST_DISEASE	1	0.07696857319543578	-1.6298903426893785	1.0	66.86
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	1	0.07676302955569027	-1.6333476707260246	1.0	45.36
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	1	0.07579088864816941	2.0373154684360992	1.0	38.07
KEGG_SELENOAMINO_ACID_METABOLISM	1	0.07359386622610796	-1.6452543154234323	1.0	18.08
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	1	0.0692771986311297	-1.661649803608025	1.0	54.64
KEGG_ARACHIDONIC_ACID_METABOLISM	1	0.0683254861163247	1.96283471721212	1.0	37.28
KEGG_GALACTOSE_METABOLISM	1	0.06798950198411387	-1.6686471074046887	1.0	50.63
KEGG_CHRONIC_MYELOID_LEUKEMIA	1	0.06698865284149058	-1.6735075367416483	1.0	53.04
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	1	0.06585885591286568	-1.6803229953137475	1.0	25.6
KEGG_TGF_BETA_SIGNALING_PATHWAY	1	0.06524969673293807	-1.6853167630134678	1.0	51.99
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	1	0.06486673761899789	-1.689503535603111	1.0	69.75
