pathway	freq	padj	stability	overlap
KEGG_SPLICEOSOME	11	5.039809255487685e-05	0.275	0.22655122655122656
KEGG_ECM_RECEPTOR_INTERACTION	2	0.0006825046091198704	0.05	0.1891891891891892
KEGG_CELL_ADHESION_MOLECULES_CAMS	1	0.0007872262643443854	0.025	0.15
KEGG_HOMOLOGOUS_RECOMBINATION	1	0.0010606755530323565	0.025	0.2962962962962963
KEGG_LEISHMANIA_INFECTION	1	0.0021033785602738624	0.025	0.17647058823529413
KEGG_OXIDATIVE_PHOSPHORYLATION	1	0.0022446553961248897	0.025	0.1559633027522936
KEGG_FOCAL_ADHESION	2	0.00249730201514119	0.05	0.1346153846153846
KEGG_CELL_CYCLE	3	0.00425680705975538	0.075	0.16804407713498623
KEGG_ASTHMA	1	0.005247107309536936	0.025	0.2857142857142857
KEGG_PRIMARY_IMMUNODEFICIENCY	3	0.005584827832312703	0.075	0.2795698924731183
KEGG_AUTOIMMUNE_THYROID_DISEASE	1	0.006249210421254824	0.025	0.23333333333333334
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	2	0.006661857910978295	0.05	0.14361702127659576
KEGG_ALLOGRAFT_REJECTION	1	0.0071310476035120465	0.025	0.22580645161290322
KEGG_APOPTOSIS	3	0.00742185686793261	0.075	0.15853658536585366
KEGG_RETINOL_METABOLISM	1	0.00773875010436822	0.025	0.21951219512195122
KEGG_HISTIDINE_METABOLISM	1	0.008209973104307199	0.025	0.28
KEGG_DRUG_METABOLISM_CYTOCHROME_P450	6	0.013796172469903618	0.15	0.1994047619047619
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	3	0.014258462781557991	0.075	0.11296296296296297
KEGG_VIRAL_MYOCARDITIS	1	0.016558907957810294	0.025	0.15254237288135594
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	1	0.016558907957810294	0.025	0.18421052631578946
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	2	0.018695188777466926	0.05	0.14583333333333334
KEGG_BASE_EXCISION_REPAIR	3	0.02034983499006645	0.075	0.2058823529411765
KEGG_CHRONIC_MYELOID_LEUKEMIA	4	0.02458804771185423	0.1	0.14583333333333334
KEGG_GRAFT_VERSUS_HOST_DISEASE	1	0.02524456942408404	0.025	0.1875
KEGG_ENDOMETRIAL_CANCER	9	0.025270792466246132	0.225	0.20408163265306123
KEGG_GLUTATHIONE_METABOLISM	5	0.025366986854519668	0.125	0.19999999999999998
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	5	0.025643712516411045	0.125	0.13435114503816795
KEGG_OOCYTE_MEIOSIS	2	0.026099295678967446	0.05	0.12886597938144329
KEGG_CHEMOKINE_SIGNALING_PATHWAY	3	0.026750124335474842	0.075	0.11877394636015325
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	14	0.027220851172217012	0.35	0.132967032967033
