pathway	freq	padj	stability	overlap
GOBP_ADAPTIVE_IMMUNE_RESPONSE	5	2.4420150426610287e-24	0.125	0.18262243285939966
GOBP_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE	5	2.7053937014199556e-15	0.125	0.21999999999999997
GOBP_IMMUNOGLOBULIN_PRODUCTION	5	4.26342761861321e-14	0.125	0.27208121827411164
GOBP_IMMUNE_RESPONSE	5	3.5815334944426723e-12	0.125	0.11898412698412697
GOBP_B_CELL_RECEPTOR_SIGNALING_PATHWAY	5	1.3087559264310636e-10	0.125	0.28
GOBP_CELL_CYCLE	11	2.0234410961756858e-10	0.275	0.1000590318772137
GOBP_IMMUNE_RESPONSE_REGULATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY	5	3.5612751362403027e-10	0.125	0.1697986577181208
GOBP_B_CELL_ACTIVATION	5	3.918379198798273e-10	0.125	0.16917808219178082
GOBP_POSITIVE_REGULATION_OF_B_CELL_ACTIVATION	5	4.1964018080170013e-10	0.125	0.26222222222222225
GOBP_CHROMOSOME_ORGANIZATION	11	4.320295590457332e-10	0.275	0.13662160767722628
GOBP_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	5	6.39235688370918e-10	0.125	0.19013452914798207
GOBP_MICROTUBULE_BASED_MOVEMENT	5	8.701347795943785e-10	0.125	0.1685897435897436
GOBP_CELLULAR_RESPONSE_TO_DNA_DAMAGE_STIMULUS	11	1.120773925674656e-09	0.275	0.11836243226971704
GOBP_REGULATION_OF_B_CELL_ACTIVATION	5	1.934177841566962e-09	0.125	0.2087912087912088
GOBP_MEMBRANE_INVAGINATION	5	3.6968420034249294e-09	0.125	0.25076923076923074
GOBP_PHAGOCYTOSIS	5	3.853770046333245e-09	0.125	0.16145454545454546
GOBP_LYMPHOCYTE_MEDIATED_IMMUNITY	5	4.034315359622062e-09	0.125	0.15514018691588785
GOBP_ACTIVATION_OF_IMMUNE_RESPONSE	5	4.610209514849393e-09	0.125	0.1527377521613833
GOBP_DNA_METABOLIC_PROCESS	11	5.449321331641455e-09	0.275	0.11262376237623763
GOBP_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS	5	5.812656846290532e-09	0.125	0.14970059880239522
GOBP_B_CELL_MEDIATED_IMMUNITY	5	2.2985719347267495e-08	0.125	0.2020512820512821
GOBP_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN	5	4.2119449648426435e-08	0.125	0.2796296296296296
GOBP_DNA_REPAIR	11	4.9609263335374303e-08	0.275	0.13166791885800147
GOBP_REGULATION_OF_RNA_SPLICING	11	6.01199871888079e-08	0.275	0.21190781049935978
GOBP_REGULATION_OF_LYMPHOCYTE_ACTIVATION	5	9.25787567605443e-08	0.125	0.13653444676409182
GOBP_REGULATION_OF_MRNA_PROCESSING	11	1.3955639739636588e-07	0.275	0.2459478505990134
GOBP_POSITIVE_REGULATION_OF_IMMUNE_RESPONSE	5	1.508447014107023e-07	0.125	0.13139534883720932
GOBP_ORGANONITROGEN_COMPOUND_CATABOLIC_PROCESS	15	2.3599657731197012e-07	0.375	0.09433333333333334
GOBP_LEUKOCYTE_MEDIATED_IMMUNITY	5	2.3630588384597622e-07	0.125	0.14068627450980392
GOBP_CILIUM_MOVEMENT	5	3.202397343825149e-07	0.125	0.23140495867768598
GOBP_POSITIVE_REGULATION_OF_CELL_ACTIVATION	5	4.2040657296811106e-07	0.125	0.1480719794344473
GOBP_PHAGOCYTOSIS_RECOGNITION	5	5.379512490067738e-07	0.125	0.3136363636363636
GOBP_COMPLEMENT_ACTIVATION	5	1.4448008516035389e-06	0.125	0.25535714285714284
GOBP_MEIOSIS_I_CELL_CYCLE_PROCESS	1	1.5448837258508098e-06	0.025	0.20618556701030927
GOBP_CELL_CYCLE_PROCESS	11	2.8572406972663627e-06	0.275	0.10575318401405358
GOBP_CELL_RECOGNITION	5	3.7645905403565017e-06	0.125	0.18688524590163932
GOBP_LEUKOCYTE_DIFFERENTIATION	3	5.932279862643835e-06	0.075	0.11178861788617887
GOBP_MEIOTIC_CHROMOSOME_SEGREGATION	1	6.364779670411815e-06	0.025	0.22857142857142856
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION	3	7.184345401126478e-06	0.075	0.15204678362573099
GOBP_CYTOKINE_PRODUCTION	3	7.3648434682120385e-06	0.075	0.10341365461847389
GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION_INVOLVED_IN_MITOSIS	5	7.502463520277846e-06	0.125	0.2179310344827586
GOBP_IMMUNE_EFFECTOR_PROCESS	5	9.365098452010222e-06	0.125	0.12076124567474049
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE	5	9.619552567285096e-06	0.125	0.14042553191489363
GOBP_HISTONE_METHYLATION	8	9.912716298449683e-06	0.2	0.2017857142857143
GOBP_CILIUM_OR_FLAGELLUM_DEPENDENT_CELL_MOTILITY	5	1.082608408394314e-05	0.125	0.22448979591836732
GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION	3	1.163823805439879e-05	0.075	0.1382716049382716
GOBP_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	3	1.398002728161185e-05	0.075	0.13877551020408163
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_PROCESS	5	1.4682061938225898e-05	0.125	0.16097560975609757
GOBP_REGULATION_OF_CELL_CYCLE	11	1.5017087989379892e-05	0.275	0.09981605189272921
GOBP_MONONUCLEAR_CELL_DIFFERENTIATION	3	1.5201947233880572e-05	0.075	0.1157167530224525
GOBP_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME	11	1.802437582547919e-05	0.275	0.2382775119617225
GOBP_LEUKOCYTE_CELL_CELL_ADHESION	3	1.9370222425992815e-05	0.075	0.12389380530973453
GOBP_DEFENSE_RESPONSE_TO_BACTERIUM	5	2.074962104370266e-05	0.125	0.1488
GOBP_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	3	2.1346229629587452e-05	0.075	0.13928012519561817
GOBP_MRNA_CATABOLIC_PROCESS	11	2.170040638656635e-05	0.275	0.15454545454545457
GOBP_MICROTUBULE_BUNDLE_FORMATION	5	2.2866692763628087e-05	0.125	0.21739130434782608
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION	15	2.5018967209678427e-05	0.375	0.08525896414342629
GOBP_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME	11	3.2039424401008487e-05	0.275	0.24805194805194805
GOBP_REGULATION_OF_T_CELL_ACTIVATION	3	3.367075357607295e-05	0.075	0.12944983818770225
GOBP_MRNA_TRANSPORT	5	4.100772832342468e-05	0.125	0.18983050847457628
GOBP_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE	3	4.535622996663129e-05	0.075	0.12692307692307692
GOBP_RNA_CATABOLIC_PROCESS	11	6.053201400172532e-05	0.275	0.14813473379210432
GOBP_LYMPHOCYTE_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	3	6.280205305017519e-05	0.075	0.1494949494949495
GOBP_MITOTIC_SPINDLE_ORGANIZATION	5	6.383371768058947e-05	0.125	0.2098360655737705
GOBP_POSITIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS	5	6.42379905081688e-05	0.125	0.11053921568627452
GOBP_POSITIVE_REGULATION_OF_HISTONE_METHYLATION	5	7.380338139456544e-05	0.125	0.27555555555555555
GOBP_REGULATION_OF_CELL_ACTIVATION	5	7.47987615568247e-05	0.125	0.12146422628951747
GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION	3	7.986675648975252e-05	0.075	0.1137629276054097
GOBP_REGULATION_OF_CELLULAR_MACROMOLECULE_BIOSYNTHETIC_PROCESS	11	9.56583004722606e-05	0.275	0.10472163495419308
GOBP_LOCALIZATION_WITHIN_MEMBRANE	3	0.00010493763732965235	0.075	0.09638554216867472
GOBP_RNA_EXPORT_FROM_NUCLEUS	5	0.00012563935872322778	0.125	0.2311688311688312
GOBP_REGULATION_OF_MRNA_CATABOLIC_PROCESS	11	0.00013091833640557155	0.275	0.162294081757169
GOBP_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS	10	0.00013340820022063115	0.25	0.11518072289156626
GOBP_REGULATION_OF_DNA_METABOLIC_PROCESS	11	0.00013435380117316913	0.275	0.12686756140795136
GOBP_COLLAGEN_FIBRIL_ORGANIZATION	2	0.00013897400276934258	0.05	0.22413793103448276
GOBP_DNA_DEPENDENT_DNA_REPLICATION	3	0.00015103556887235378	0.075	0.16666666666666666
GOBP_REGULATION_OF_T_CELL_PROLIFERATION	3	0.00015865280108057984	0.075	0.15498938428874734
GOBP_AXONEME_ASSEMBLY	5	0.00018922964898622897	0.125	0.25245901639344265
GOBP_RIBOSOMAL_LARGE_SUBUNIT_BIOGENESIS	1	0.00019698309708952107	0.025	0.23529411764705882
GOBP_ORGANELLE_ASSEMBLY	11	0.00019721712318466548	0.275	0.09961555857078247
GOBP_HISTONE_H3_K36_METHYLATION	5	0.0002066230443565054	0.125	0.5076923076923077
GOBP_RESPONSE_TO_CYTOKINE	3	0.00020738982220559938	0.075	0.08922558922558922
GOBP_PROTEIN_ACETYLATION	8	0.00023653604096146672	0.2	0.1325
GOBP_INTERFERON_GAMMA_PRODUCTION	3	0.0002531101398065803	0.075	0.1715210355987055
