pathway	freq	mean_padj
'de novo' IMP biosynthetic process (GO:0006189)	1.0	0.0068879092646874545
'de novo' posttranslational protein folding (GO:0051084)	0.875	0.06038816623220213
ATP biosynthetic process (GO:0006754)	0.775	0.040253648253328986
ATP generation from ADP (GO:0006757)	1.0	0.00019046007724713744
ATP synthesis coupled proton transport (GO:0015986)	0.975	0.025174081458131485
IMP biosynthetic process (GO:0006188)	1.0	0.0071611699577125276
acetyl-CoA biosynthetic process (GO:0006085)	0.975	0.02225019593153282
acetyl-CoA metabolic process (GO:0006084)	0.75	0.035771899169825254
actin filament organization (GO:0007015)	0.9	0.05973270221266674
actin polymerization or depolymerization (GO:0008154)	0.625	0.08550425449797122
alpha-amino acid biosynthetic process (GO:1901607)	1.0	0.01565199336925631
amide biosynthetic process (GO:0043604)	0.85	0.04357611213804076
amino acid catabolic process via Ehrlich pathway (GO:0000955)	0.7	0.08553063206903715
ammonium transport (GO:0015696)	0.425	0.08279376907354255
aspartate family amino acid biosynthetic process (GO:0009067)	0.875	0.0413152760943493
aspartate family amino acid metabolic process (GO:0009066)	0.85	0.036359999499085256
branched-chain amino acid biosynthetic process (GO:0009082)	0.6	0.023088644655608195
branched-chain amino acid metabolic process (GO:0009081)	0.375	0.03442733088638923
carbohydrate catabolic process (GO:0016052)	1.0	0.013668521012621306
cellular alcohol biosynthetic process (GO:0044108)	1.0	5.9956195670477854e-05
cellular amino acid biosynthetic process (GO:0008652)	0.95	0.009223168939428808
cellular lipid biosynthetic process (GO:0097384)	1.0	5.9956195670477854e-05
cellular modified amino acid biosynthetic process (GO:0042398)	0.725	0.08504673074855287
cellular respiration (GO:0045333)	0.175	0.09042438798812738
cellular response to oxidative stress (GO:0034599)	1.0	0.0009843302215874063
chaperone mediated protein folding requiring cofactor (GO:0051085)	0.875	0.06038816623220213
chronological cell aging (GO:0001300)	0.5	0.08685549826357139
cytoplasmic translation (GO:0002181)	1.0	1.6093982279707542e-06
dicarboxylic acid biosynthetic process (GO:0043650)	1.0	6.657887246989971e-05
disaccharide biosynthetic process (GO:0046351)	0.9	0.08633434572143454
energy coupled proton transport, down electrochemical gradient (GO:0015985)	0.775	0.040253648253328986
ergosterol biosynthetic process (GO:0006696)	1.0	5.9956195670477854e-05
ergosterol metabolic process (GO:0008204)	1.0	0.00010842428836089326
fatty acid biosynthetic process (GO:0006633)	0.1	0.09750919535837682
folic acid-containing compound metabolic process (GO:0006760)	0.9	0.08235018250631607
gluconeogenesis (GO:0006094)	0.85	0.00887236545816835
glucose 6-phosphate metabolic process (GO:0051156)	0.55	0.041698561520513835
glucose metabolic process (GO:0006006)	1.0	0.0051778607511711065
glutamate biosynthetic process (GO:0006537)	1.0	0.0007983341174950948
glutamate metabolic process (GO:0006536)	1.0	0.000263192344394249
glutamine family amino acid biosynthetic process (GO:0009084)	1.0	0.000487554926732336
glycogen metabolic process (GO:0005977)	0.425	0.05373696330512822
glycolytic process (GO:0006096)	1.0	0.00019046007724713744
heterocycle biosynthetic process (GO:0018130)	0.475	0.06745790102396634
