pathway	freq	mean_padj	mean_NES
Ribosome  sce03011	1.0	0.0	-3.2960323098450783
Ribosome  sce03010	1.0	0.0	-3.1886974607056846
Proteasome  sce03051	1.0	0.005219771475858557	-2.3792568234345923
Proteasome  sce03050	1.0	0.004110570037238613	-2.37265501005435
Cytoskeleton proteins  sce04812	1.0	0.17491454215602023	-1.7555560537095132
DNA replication proteins  sce03032	1.0	0.16716318151437032	-1.7310513691435834
Ubiquitin system  sce04121	1.0	0.1643109492436333	-1.701710197778396
Exosome  sce04147	1.0	0.2400224916982293	-1.5693224666071588
Glutathione metabolism  sce00480	1.0	0.23246252267736084	-1.5547491475686435
Cell cycle - yeast  sce04111	1.0	0.21460378635973018	-1.5519538286141277
DNA replication  sce03030	1.0	0.24278462077087112	-1.5029723410759848
Inositol phosphate metabolism  sce00562	1.0	0.23946705447708025	-1.4868076949821765
Oxidative phosphorylation  sce00190	1.0	0.24590716263589366	-1.4624249583988111
Membrane trafficking  sce04131	1.0	0.2311314809510169	-1.4601264342678744
