pathway	freq	mean_padj	mean_NES
translation (GO:0006412)	1.0	0.0	-3.282858910874415
cytoplasmic translation (GO:0002181)	1.0	0.0	-3.1642243326822466
positive regulation of cellular process (GO:0048522)	1.0	0.019245110633030995	-2.441010127374414
cell cycle G2/M phase transition (GO:0044839)	1.0	0.031373161484790156	-2.314441536143816
G2/M transition of mitotic cell cycle (GO:0000086)	1.0	0.031373161484790156	-2.314441536143816
mitotic cytokinesis (GO:0000281)	1.0	0.045934084812800396	-2.23641634243181
positive regulation of cell cycle (GO:0045787)	1.0	0.0774991786677852	-2.1463766537812403
ATP synthesis coupled proton transport (GO:0015986)	1.0	0.0710798189889777	-2.1376078735779633
mitotic cell cycle phase transition (GO:0044772)	1.0	0.07891705743859252	-2.1032668521701416
maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000462)	1.0	0.09891260634788007	-2.047591996952322
negative regulation of transcription, DNA-templated (GO:0045892)	1.0	0.10695395960723918	-2.022054966137647
ubiquitin-dependent protein catabolic process (GO:0006511)	1.0	0.1786527251217217	-1.9288398535689888
ATP biosynthetic process (GO:0006754)	1.0	0.15686580742395076	-1.9242610108055491
energy coupled proton transport, down electrochemical gradient (GO:0015985)	1.0	0.15686580742395076	-1.9242610108055491
maturation of SSU-rRNA (GO:0030490)	1.0	0.16340188273328204	-1.9049997036334516
small GTPase mediated signal transduction (GO:0007264)	1.0	0.15482328388978475	-1.9030011571685916
negative regulation of transcription from RNA polymerase II promoter (GO:0000122)	1.0	0.17403902490337023	-1.8731203574131925
nucleosome organization (GO:0034728)	1.0	0.1893041071072986	-1.8484482016505197
