pathway	freq	padj	stability	overlap
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	8	0.0008742750266797772	0.25	0.22115384615384617
KEGG_RENAL_CELL_CARCINOMA	7	0.0015336983009801035	0.21875	0.18633540372670807
KEGG_ENDOMETRIAL_CANCER	7	0.0021319136062015634	0.21875	0.2057142857142857
KEGG_ERBB_SIGNALING_PATHWAY	7	0.0022067229178973917	0.21875	0.1746031746031746
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	7	0.0025681895598949453	0.21875	0.12075769534333071
KEGG_COLORECTAL_CANCER	8	0.0038369757827485837	0.25	0.18750000000000003
KEGG_TGF_BETA_SIGNALING_PATHWAY	8	0.00392244229738254	0.25	0.1640625
KEGG_ENDOCYTOSIS	6	0.004784764875736421	0.1875	0.11619047619047619
KEGG_NUCLEOTIDE_EXCISION_REPAIR	6	0.005504250827981207	0.1875	0.19767441860465115
KEGG_SPLICEOSOME	7	0.007064136009735144	0.21875	0.22448979591836735
KEGG_ADHERENS_JUNCTION	8	0.007630926234765771	0.25	0.19384057971014493
KEGG_CHRONIC_MYELOID_LEUKEMIA	8	0.00850545526041372	0.25	0.16609589041095887
KEGG_RNA_DEGRADATION	7	0.009334594630306099	0.21875	0.18701298701298702
KEGG_WNT_SIGNALING_PATHWAY	7	0.009840784264089353	0.21875	0.12435765673175746
KEGG_CELL_CYCLE	7	0.010484944744043257	0.21875	0.15702479338842976
KEGG_ACUTE_MYELOID_LEUKEMIA	7	0.014242568360671467	0.21875	0.16326530612244897
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	6	0.014333832272752133	0.1875	0.18333333333333335
KEGG_MAPK_SIGNALING_PATHWAY	7	0.01512775821419836	0.21875	0.09894867037724182
KEGG_TIGHT_JUNCTION	7	0.015827593808740464	0.21875	0.12698412698412698
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	6	0.01653329145919363	0.1875	0.12944983818770225
KEGG_MTOR_SIGNALING_PATHWAY	7	0.016700070394964624	0.21875	0.16857142857142857
KEGG_INOSITOL_PHOSPHATE_METABOLISM	6	0.018494149420370084	0.1875	0.15705128205128205
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	2	0.019582595286122356	0.0625	0.15384615384615385
KEGG_PROSTATE_CANCER	7	0.01985739939456364	0.21875	0.1361344537815126
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	8	0.022764103774116792	0.25	0.11585365853658536
KEGG_LYSINE_DEGRADATION	6	0.026091364775997425	0.1875	0.16666666666666666
KEGG_PATHWAYS_IN_CANCER	7	0.02895551692665615	0.21875	0.08666666666666667
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	7	0.030279429535476052	0.21875	0.13214285714285715
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	7	0.030943401743033304	0.21875	0.13127413127413126
