pathway	freq	mean_padj
'de novo' IMP biosynthetic process (GO:0006189)	1.0	0.005179997909870626
'de novo' cotranslational protein folding (GO:0051083)	1.0	0.08650285320952548
'de novo' posttranslational protein folding (GO:0051084)	1.0	0.08650285320952548
ATP biosynthetic process (GO:0006754)	1.0	0.03404906367794819
ATP generation from ADP (GO:0006757)	1.0	8.907938551831037e-06
ATP synthesis coupled proton transport (GO:0015986)	1.0	0.028488275285492647
IMP biosynthetic process (GO:0006188)	1.0	0.005179997909870626
acetyl-CoA biosynthetic process (GO:0006085)	1.0	0.009580510296156787
alpha-amino acid biosynthetic process (GO:1901607)	1.0	0.0016662038353647086
amide biosynthetic process (GO:0043604)	1.0	0.028488275285492647
amino acid catabolic process via Ehrlich pathway (GO:0000955)	1.0	0.08783774668414875
aspartate family amino acid biosynthetic process (GO:0009067)	1.0	0.074757271252014
aspartate family amino acid metabolic process (GO:0009066)	1.0	0.03431085566178696
branched-chain amino acid biosynthetic process (GO:0009082)	1.0	0.005179997909870626
branched-chain amino acid metabolic process (GO:0009081)	1.0	0.03431085566178696
carbohydrate catabolic process (GO:0016052)	1.0	0.0034059883973142097
cellular alcohol biosynthetic process (GO:0044108)	1.0	9.979264939903197e-05
cellular amino acid biosynthetic process (GO:0008652)	1.0	0.0007146339574990377
cellular lipid biosynthetic process (GO:0097384)	1.0	9.979264939903197e-05
cellular macromolecule biosynthetic process (GO:0034645)	1.0	0.030322077393495434
cellular modified amino acid biosynthetic process (GO:0042398)	1.0	0.08650285320952548
cellular response to oxidative stress (GO:0034599)	1.0	0.0008314599214124126
chaperone mediated protein folding requiring cofactor (GO:0051085)	1.0	0.08650285320952548
cytoplasmic translation (GO:0002181)	1.0	5.276901075070377e-39
dicarboxylic acid biosynthetic process (GO:0043650)	1.0	0.00010977610037440962
disaccharide biosynthetic process (GO:0046351)	1.0	0.08650285320952548
energy coupled proton transport, down electrochemical gradient (GO:0015985)	1.0	0.03404906367794819
ergosterol biosynthetic process (GO:0006696)	1.0	9.979264939903197e-05
ergosterol metabolic process (GO:0008204)	1.0	0.0001751151463461201
folic acid-containing compound metabolic process (GO:0006760)	1.0	0.08153911352274729
gluconeogenesis (GO:0006094)	1.0	0.010565682539889437
glucose 6-phosphate metabolic process (GO:0051156)	1.0	0.04104814789937597
glucose metabolic process (GO:0006006)	1.0	0.0021190976913510458
glutamate biosynthetic process (GO:0006537)	1.0	0.005179997909870626
glutamate metabolic process (GO:0006536)	1.0	0.005179997909870626
glutamine family amino acid biosynthetic process (GO:0009084)	1.0	0.00019840617744251642
glycolytic process (GO:0006096)	1.0	8.907938551831037e-06
heterocycle biosynthetic process (GO:0018130)	1.0	0.07078710530284213
hexose biosynthetic process (GO:0019319)	1.0	0.010565682539889437
maintenance of translational fidelity (GO:1990145)	1.0	0.08783774668414875
methionine metabolic process (GO:0006555)	1.0	0.02605182968379842
mitochondrial ATP synthesis coupled electron transport (GO:0042775)	1.0	0.09033122393409979
mitochondrial electron transport, ubiquinol to cytochrome c (GO:0006122)	1.0	0.028492876332565836
mitochondrion distribution (GO:0048311)	1.0	0.026065463926483897
mitochondrion inheritance (GO:0000001)	1.0	0.026065463926483897
nicotinamide nucleotide metabolic process (GO:0046496)	1.0	0.0002204229191715151
nucleobase metabolic process (GO:0009112)	1.0	0.08650285320952548
nucleotide biosynthetic process (GO:0009165)	1.0	0.013494951436324792
organic cyclic compound biosynthetic process (GO:1901362)	1.0	0.022905754666455842
peptide biosynthetic process (GO:0043043)	1.0	0.0200273504696918
phytosteroid biosynthetic process (GO:0016129)	1.0	9.979264939903197e-05
proteasomal protein catabolic process (GO:0010498)	1.0	0.00022525144597297149
proteasomal ubiquitin-independent protein catabolic process (GO:0010499)	1.0	1.0712919600810606e-05
proteasome assembly (GO:0043248)	1.0	0.002760541361766671
protein catabolic process (GO:0030163)	1.0	0.03771589891881346
proteolysis involved in cellular protein catabolic process (GO:0051603)	1.0	0.00012385005129309515
purine-containing compound biosynthetic process (GO:0072522)	1.0	0.08650285320952548
pyruvate metabolic process (GO:0006090)	1.0	5.811804286221142e-06
rRNA export from nucleus (GO:0006407)	1.0	1.8519784103861203e-05
rRNA transport (GO:0051029)	1.0	1.8519784103861203e-05
rRNA-containing ribonucleoprotein complex export from nucleus (GO:0071428)	1.0	1.8519784103861203e-05
regulation of phosphatidylcholine biosynthetic process (GO:2001245)	1.0	0.08783774668414875
replicative cell aging (GO:0001302)	1.0	0.08153911352274729
respiratory electron transport chain (GO:0022904)	1.0	0.01654993060756343
ribosomal small subunit assembly (GO:0000028)	1.0	9.970892233407979e-05
ribosome assembly (GO:0042255)	1.0	0.0008096235509613635
secondary alcohol biosynthetic process (GO:1902653)	1.0	5.42708542177481e-05
sterol biosynthetic process (GO:0016126)	1.0	9.119312757313438e-05
sulfur amino acid metabolic process (GO:0000096)	1.0	0.005179997909870626
threonine biosynthetic process (GO:0009088)	1.0	0.028488275285492647
threonine metabolic process (GO:0006566)	1.0	0.03431085566178696
translation (GO:0006412)	1.0	1.2810539331626055e-22
translational elongation (GO:0006414)	1.0	0.005179997909870626
translational frameshifting (GO:0006452)	1.0	0.08783774668414875
trehalose biosynthetic process (GO:0005992)	1.0	0.08650285320952548
tricarboxylic acid metabolic process (GO:0072350)	1.0	0.08783774668414875
ubiquitin-dependent protein catabolic process (GO:0006511)	1.0	0.010175971836423546
