pathway	freq	padj	stability	overlap
GOBP_MRNA_METABOLIC_PROCESS	1	5.330391943533646e-65	1.0	0.3532182103610675
GOBP_CHROMOSOME_ORGANIZATION	1	4.41867491553554e-63	1.0	0.3074245939675174
GOBP_POSITIVE_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_METABOLIC_PROCESS	1	3.810077791861228e-60	1.0	0.23759951010410288
GOBP_POSITIVE_REGULATION_OF_RNA_METABOLIC_PROCESS	1	3.7932867256245237e-54	1.0	0.23812754409769335
GOBP_MRNA_PROCESSING	1	1.1857964694830727e-50	1.0	0.37587006960556846
GOBP_CHROMATIN_ORGANIZATION	1	1.7936319346997556e-50	1.0	0.3626609442060086
GOBP_POSITIVE_REGULATION_OF_CELLULAR_BIOSYNTHETIC_PROCESS	1	7.022449472309113e-46	1.0	0.21733895243829018
GOBP_RNA_PROCESSING	1	2.9091858780507167e-45	1.0	0.2531041069723018
GOBP_HISTONE_MODIFICATION	1	2.7032140834923275e-41	1.0	0.3400447427293065
GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL	1	5.904378807805598e-39	1.0	0.25565610859728505
GOBP_MACROMOLECULE_CATABOLIC_PROCESS	1	2.2059027148812266e-38	1.0	0.23011844331641285
GOBP_RNA_SPLICING	1	1.8207427126052593e-35	1.0	0.34210526315789475
GOBP_INTRACELLULAR_TRANSPORT	1	9.712927442227477e-31	1.0	0.2048885693745507
GOBP_REGULATION_OF_MRNA_METABOLIC_PROCESS	1	1.1213258547018097e-30	1.0	0.3798449612403101
GOBP_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS	1	6.151627189447935e-30	1.0	0.36462093862815886
GOBP_DNA_METABOLIC_PROCESS	1	1.2117187452942392e-28	1.0	0.23934837092731828
GOBP_CELLULAR_RESPONSE_TO_DNA_DAMAGE_STIMULUS	1	1.7398640696322335e-28	1.0	0.2446236559139785
GOBP_CELL_CYCLE	1	1.2378892891180532e-27	1.0	0.19405940594059407
GOBP_NEGATIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS	1	2.1007433052872364e-27	1.0	0.19927007299270072
GOBP_NEGATIVE_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_METABOLIC_PROCESS	1	7.451243213673538e-27	1.0	0.20403225806451614
GOBP_CELLULAR_RESPONSE_TO_STRESS	1	4.394160704856673e-26	1.0	0.18600478468899523
GOBP_REGULATION_OF_CELLULAR_MACROMOLECULE_BIOSYNTHETIC_PROCESS	1	5.625982443457448e-26	1.0	0.24960998439937598
