pathway	freq	mean_padj
GOBP_ACTIN_FILAMENT_BASED_PROCESS	0.59375	0.0067943293210101915
GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION	0.4375	0.015565024828505986
GOBP_ANATOMICAL_STRUCTURE_FORMATION_INVOLVED_IN_MORPHOGENESIS	0.59375	0.017050227166313537
GOBP_ANIMAL_ORGAN_MORPHOGENESIS	0.59375	0.01891457470158456
GOBP_BIOLOGICAL_ADHESION	0.625	0.019135259593927218
GOBP_BLOOD_VESSEL_MORPHOGENESIS	0.4375	0.030356387874858552
GOBP_CELLULAR_AMIDE_METABOLIC_PROCESS	0.25	0.049139432620829315
GOBP_CELLULAR_COMPONENT_MORPHOGENESIS	0.6875	0.012435214010710977
GOBP_CELLULAR_HOMEOSTASIS	0.1875	0.034817511316234596
GOBP_CELLULAR_ION_HOMEOSTASIS	0.125	0.04219056418065552
GOBP_CELLULAR_MACROMOLECULE_BIOSYNTHETIC_PROCESS	0.5	0.026196297297734494
GOBP_CELLULAR_MACROMOLECULE_LOCALIZATION	0.84375	0.004746252645615569
GOBP_CELLULAR_PROTEIN_CATABOLIC_PROCESS	0.84375	0.010497356016447404
GOBP_CELLULAR_RESPONSE_TO_DNA_DAMAGE_STIMULUS	0.5	0.005016940809056771
GOBP_CELLULAR_RESPONSE_TO_ENDOGENOUS_STIMULUS	0.625	0.006028222683424842
GOBP_CELLULAR_RESPONSE_TO_STRESS	0.8125	0.014846547737040585
GOBP_CELL_ACTIVATION	0.09375	0.03460303758229625
GOBP_CELL_CELL_ADHESION	0.28125	0.03238142948120363
GOBP_CELL_CELL_SIGNALING	0.71875	0.022443324975397184
GOBP_CELL_CYCLE	0.8125	0.005640375295509481
GOBP_CELL_CYCLE_G1_S_PHASE_TRANSITION	0.25	0.040623324249980455
GOBP_CELL_CYCLE_PHASE_TRANSITION	0.28125	0.008551541997624094
GOBP_CELL_CYCLE_PROCESS	0.59375	0.018855575448131642
GOBP_CELL_DIVISION	0.28125	0.02073187240855751
GOBP_CELL_JUNCTION_ORGANIZATION	0.5625	0.01905653844288126
GOBP_CELL_MIGRATION	0.625	0.0162846279486279
GOBP_CELL_MORPHOGENESIS	0.71875	0.010623573004459881
GOBP_CELL_PART_MORPHOGENESIS	0.71875	0.016773533035633094
GOBP_CELL_PROJECTION_ORGANIZATION	0.875	0.005574513534523738
GOBP_CENTRAL_NERVOUS_SYSTEM_DEVELOPMENT	0.6875	0.012063823673708611
GOBP_CHEMICAL_HOMEOSTASIS	0.25	0.013086536389882327
GOBP_CHROMATIN_ORGANIZATION	0.3125	0.01964809578809361
GOBP_CHROMOSOME_ORGANIZATION	0.4375	0.01514401088016638
GOBP_CIRCULATORY_SYSTEM_DEVELOPMENT	0.78125	0.016707815082149725
GOBP_COGNITION	0.1875	0.023377617898202887
GOBP_CYTOSKELETON_ORGANIZATION	0.8125	0.010924275274295007
GOBP_CYTOSOLIC_TRANSPORT	0.125	0.050677966766888
GOBP_DENDRITE_DEVELOPMENT	0.1875	0.06586009560025002
GOBP_DEPHOSPHORYLATION	0.34375	0.02942946490811985
GOBP_DEVELOPMENTAL_PROCESS_INVOLVED_IN_REPRODUCTION	0.25	0.030811774802950446
GOBP_DNA_METABOLIC_PROCESS	0.53125	0.021599732946883637
GOBP_DNA_REPAIR	0.71875	0.0332854404133125
GOBP_DNA_REPLICATION	0.1875	0.03379853324633469
GOBP_EMBRYONIC_MORPHOGENESIS	0.53125	0.03301548927475193
GOBP_EMBRYO_DEVELOPMENT	0.75	0.016585702137056815
GOBP_EMBRYO_DEVELOPMENT_ENDING_IN_BIRTH_OR_EGG_HATCHING	0.46875	0.032985401081360215
GOBP_ENZYME_LINKED_RECEPTOR_PROTEIN_SIGNALING_PATHWAY	0.6875	0.013492588028372228
GOBP_EPITHELIUM_DEVELOPMENT	0.40625	0.017744361520131906
GOBP_ESTABLISHMENT_OF_CELL_POLARITY	0.21875	0.07757476492730513
GOBP_ESTABLISHMENT_OF_ORGANELLE_LOCALIZATION	0.46875	0.043222796184648894
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION	0.71875	0.022340198418130886
GOBP_FOREBRAIN_DEVELOPMENT	0.34375	0.046488068511885985
GOBP_GAMETE_GENERATION	0.25	0.04593649756849636
GOBP_HEAD_DEVELOPMENT	0.59375	0.007006312662305479
GOBP_HEART_DEVELOPMENT	0.65625	0.009469102500090294
GOBP_HISTONE_MODIFICATION	0.625	0.01486381598359272
GOBP_HOMEOSTATIC_PROCESS	0.59375	0.02422380535359457
GOBP_IMMUNE_SYSTEM_DEVELOPMENT	0.21875	0.010967069762395842
GOBP_INTRACELLULAR_PROTEIN_TRANSPORT	0.4375	0.02967809735656965
GOBP_INTRACELLULAR_RECEPTOR_SIGNALING_PATHWAY	0.25	0.0429531361344547
GOBP_INTRACELLULAR_TRANSPORT	0.78125	0.016873265599211748
GOBP_ION_HOMEOSTASIS	0.21875	0.04372080326422156
GOBP_ION_TRANSMEMBRANE_TRANSPORT	0.4375	0.02306350249016453
GOBP_ION_TRANSPORT	0.34375	0.013188546383129702
GOBP_I_KAPPAB_KINASE_NF_KAPPAB_SIGNALING	0.1875	0.027893235759891857
GOBP_LEUKOCYTE_DIFFERENTIATION	0.15625	0.053793584210497146
GOBP_LIPID_BIOSYNTHETIC_PROCESS	0.375	0.03278863436231714
GOBP_LIPID_METABOLIC_PROCESS	0.28125	0.02012289061657143
GOBP_LOCOMOTION	0.6875	0.010540242589849902
GOBP_LOCOMOTORY_BEHAVIOR	0.03125	0.07769736222501226
GOBP_MACROMOLECULE_CATABOLIC_PROCESS	0.875	0.00488484271553565
GOBP_MACROMOLECULE_DEACYLATION	0.0625	0.08015619386692925
GOBP_MAPK_CASCADE	0.28125	0.04125276219795214
GOBP_MITOTIC_CELL_CYCLE	0.53125	0.017857840632530698
GOBP_MITOTIC_CELL_CYCLE_PHASE_TRANSITION	0.34375	0.024446091978378628
GOBP_MITOTIC_CELL_CYCLE_PROCESS	0.46875	0.01914448802518811
GOBP_MODIFICATION_DEPENDENT_MACROMOLECULE_CATABOLIC_PROCESS	0.8125	0.00922490163755585
GOBP_MULTICELLULAR_ORGANISM_REPRODUCTION	0.1875	0.02644138118981219
GOBP_MULTI_ORGANISM_REPRODUCTIVE_PROCESS	0.25	0.036601910034242846
GOBP_NEGATIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS	0.6875	0.026627820857151794
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION	0.28125	0.022610197708862922
GOBP_NEGATIVE_REGULATION_OF_CELL_ADHESION	0.09375	0.03576251941343223
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE	0.21875	0.024811031542114153
GOBP_NEGATIVE_REGULATION_OF_CELL_POPULATION_PROLIFERATION	0.15625	0.03537611009815548
GOBP_NEGATIVE_REGULATION_OF_GENE_EXPRESSION	0.34375	0.019035243874143334
GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION	0.3125	0.027658333329542706
GOBP_NEGATIVE_REGULATION_OF_MOLECULAR_FUNCTION	0.375	0.01673974365964859
GOBP_NEGATIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS	0.25	0.03357381976341727
GOBP_NEGATIVE_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_METABOLIC_PROCESS	0.59375	0.01811459018620323
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS	0.40625	0.015269080156850558
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS	0.21875	0.042831743542157304
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_STIMULUS	0.65625	0.004999309034984396
GOBP_NEGATIVE_REGULATION_OF_SIGNALING	0.59375	0.019836381461316194
GOBP_NEGATIVE_REGULATION_OF_TRANSPORT	0.03125	0.04928553540825149
GOBP_NERVOUS_SYSTEM_PROCESS	0.65625	0.01667113748255409
GOBP_NEUROGENESIS	0.84375	0.010215881397959281
GOBP_NEURON_DEVELOPMENT	0.875	0.014026678871481608
GOBP_NEURON_DIFFERENTIATION	0.8125	0.012574740285359157
GOBP_NITROGEN_COMPOUND_TRANSPORT	0.5625	0.014442480850030227
GOBP_NUCLEAR_TRANSPORT	0.125	0.023042359848500955
GOBP_ORGANELLE_FISSION	0.5	0.03330534727260066
GOBP_ORGANONITROGEN_COMPOUND_BIOSYNTHETIC_PROCESS	0.4375	0.029065040311974672
GOBP_ORGANONITROGEN_COMPOUND_CATABOLIC_PROCESS	0.78125	0.004249818504502556
GOBP_ORGANOPHOSPHATE_METABOLIC_PROCESS	0.28125	0.02049118672214549
GOBP_PATTERN_SPECIFICATION_PROCESS	0.125	0.050803992125638096
GOBP_PEPTIDYL_AMINO_ACID_MODIFICATION	0.8125	0.02318311481658656
GOBP_PEPTIDYL_LYSINE_ACETYLATION	0.1875	0.05486215787450347
GOBP_PEPTIDYL_SERINE_MODIFICATION	0.25	0.037346204798859355
GOBP_PHOSPHORYLATION	0.8125	0.001992552262732454
GOBP_POSITIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY	0.03125	0.08213704167203464
GOBP_POSITIVE_REGULATION_OF_CATALYTIC_ACTIVITY	0.65625	0.014655052302195428
