pathway	freq	mean_padj	mean_NES
GOBP_RNA_PROCESSING	1.0	0.0	8.588761258465617
GOBP_INTRACELLULAR_TRANSPORT	1.0	0.0	8.121206672543076
GOBP_MRNA_METABOLIC_PROCESS	1.0	0.0	7.684947628088023
GOBP_MACROMOLECULE_CATABOLIC_PROCESS	1.0	0.0	7.447014278768979
GOBP_MRNA_PROCESSING	1.0	0.0	6.952768128398747
GOBP_VESICLE_MEDIATED_TRANSPORT	1.0	0.0	6.642255017751225
GOBP_RNA_SPLICING	1.0	0.0	6.508937120986459
GOBP_PROTEIN_LOCALIZATION_TO_ORGANELLE	1.0	0.0	6.253456027925987
GOBP_ORGANONITROGEN_COMPOUND_BIOSYNTHETIC_PROCESS	1.0	0.0	6.1195893521670826
GOBP_POSITIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS	1.0	0.0	6.033805093827713
GOBP_PROTEIN_CATABOLIC_PROCESS	1.0	0.0	6.024446615665524
GOBP_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS	1.0	0.0	5.919857732161687
GOBP_REGULATION_OF_CATABOLIC_PROCESS	1.0	0.0	5.919495301854433
GOBP_CELLULAR_MACROMOLECULE_BIOSYNTHETIC_PROCESS	1.0	0.0	5.900212711746536
GOBP_CELLULAR_PROTEIN_CATABOLIC_PROCESS	1.0	0.0	5.854059704923626
GOBP_INTRACELLULAR_PROTEIN_TRANSPORT	1.0	0.0	5.829032726778649
GOBP_REGULATION_OF_CELLULAR_MACROMOLECULE_BIOSYNTHETIC_PROCESS	1.0	0.0	5.800714635227263
GOBP_CYTOSKELETON_ORGANIZATION	1.0	0.0	5.576595857623932
GOBP_PEPTIDE_METABOLIC_PROCESS	1.0	0.0	5.566425130116773
GOBP_CELL_PROJECTION_ORGANIZATION	1.0	0.0	5.506711801975648
GOBP_POSTTRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION	1.0	0.0	5.47671026083439
GOBP_ORGANELLE_ASSEMBLY	1.0	0.0	5.436613208903988
GOBP_CELLULAR_AMIDE_METABOLIC_PROCESS	1.0	0.0	5.43165907205422
GOBP_PEPTIDE_BIOSYNTHETIC_PROCESS	1.0	0.0	5.3867590509811905
GOBP_POSITIVE_REGULATION_OF_GENE_EXPRESSION	1.0	0.0	5.3508428260097425
GOBP_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS	1.0	0.0	5.342185903014602
GOBP_MODIFICATION_DEPENDENT_MACROMOLECULE_CATABOLIC_PROCESS	1.0	0.0	5.31909398505846
GOBP_ORGANONITROGEN_COMPOUND_CATABOLIC_PROCESS	1.0	0.0	5.313169355770602
