pathway	freq	mean_padj	mean_NES
GOBP_FLAVONOID_GLUCURONIDATION	1.0	0.07130413394243902	2.7097237982245805
GOBP_CENTRIOLE_ASSEMBLY	1.0	0.14758297490411795	2.544848272656779
GOBP_ENDOPLASMIC_RETICULUM_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT	1.0	0.1257495385418983	2.511547952757382
GOBP_REGULATION_OF_MYOBLAST_PROLIFERATION	1.0	0.10550524469971355	2.499668592411763
GOBP_XENOBIOTIC_GLUCURONIDATION	1.0	0.0950169040674827	2.4857075338744625
GOBP_RNA_PROCESSING	1.0	0.0813917342870089	2.4824952988343023
GOBP_MICROTUBULE_ORGANIZING_CENTER_ORGANIZATION	1.0	0.08990006256197876	2.4517402537913466
GOBP_AMINOGLYCOSIDE_ANTIBIOTIC_METABOLIC_PROCESS	1.0	0.1961900080712748	2.335429200997549
GOBP_POTASSIUM_ION_TRANSPORT	1.0	0.18516965016059747	2.3275060672792263
GOBP_CELLULAR_PROTEIN_CATABOLIC_PROCESS	1.0	0.17112992146185366	2.3240192216268305
GOBP_FLAVONE_METABOLIC_PROCESS	1.0	0.16197947552040326	2.3182765351116443
GOBP_CENTROSOME_DUPLICATION	1.0	0.17183467162291266	2.2984343788242145
GOBP_PROTEIN_CATABOLIC_PROCESS	1.0	0.18801841400922203	2.275175503134563
GOBP_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS	1.0	0.19016409808070736	2.2629928048070247
GOBP_MYELOID_CELL_DEVELOPMENT	1.0	0.21634448081450103	2.235613347793203
GOBP_MITOTIC_SISTER_CHROMATID_COHESION	1.0	0.21474151966385704	2.2274399110953556
GOBP_SISTER_CHROMATID_COHESION	1.0	0.23829822054908145	2.203495278504211
