pathway	freq	mean_padj	mean_NES
KEGG_SPLICEOSOME	1.0	0.0	4.3670757083311775
KEGG_PROTEASOME	1.0	0.0	3.9937911836689355
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	1.0	0.0	3.8308704243376313
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	1.0	0.0	3.5858559594456056
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	1.0	0.0	3.543697371242161
KEGG_OXIDATIVE_PHOSPHORYLATION	1.0	0.0	3.4736784052488403
KEGG_ALZHEIMERS_DISEASE	1.0	0.0	3.412689820811099
KEGG_HUNTINGTONS_DISEASE	1.0	0.0	3.305046072111583
KEGG_FOCAL_ADHESION	1.0	0.0	3.2655795319316328
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	1.0	0.0	3.0112044562089433
KEGG_PROTEIN_EXPORT	1.0	0.0	2.9709474038375054
KEGG_PARKINSONS_DISEASE	1.0	0.0	2.9674727897446314
KEGG_ENDOCYTOSIS	1.0	0.0	2.921807632707329
KEGG_MAPK_SIGNALING_PATHWAY	1.0	0.0	2.893691607000115
KEGG_STARCH_AND_SUCROSE_METABOLISM	1.0	0.0	2.8611248891568164
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	1.0	0.0	2.8491648523475295
KEGG_PENTOSE_PHOSPHATE_PATHWAY	1.0	0.0	2.8140334788240615
KEGG_NUCLEOTIDE_EXCISION_REPAIR	1.0	0.0	2.8075682956441916
KEGG_AXON_GUIDANCE	1.0	0.00018040924710147174	2.7299468949126235
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	1.0	0.0003427775694927963	2.670956901365583
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	1.0	0.0003264548280883774	2.6682819250084164
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	1.0	0.00031161597226617843	2.6589906020607526
KEGG_GLYCOLYSIS_GLUCONEOGENESIS	1.0	0.00029806745173286634	2.651416333079722
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	1.0	0.0002856479745773303	2.6507558472963
KEGG_RNA_DEGRADATION	1.0	0.000274222055594237	2.6456606329938697
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	1.0	0.00032959381681999645	2.6373529143113705
KEGG_VIRAL_MYOCARDITIS	1.0	0.00038086396610310697	2.5769538124275306
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	1.0	0.0003672616815994246	2.57526731045332
