pathway	freq	padj	stability	overlap	genes
KEGG_CITRATE_CYCLE_TCA_CYCLE	1	2.0429621322146912e-10	1.0	0.5172413793103449	['CS', 'SDHD', 'DLST', 'DLD', 'SDHB', 'DLAT', 'SUCLG1', 'SDHA', 'FH', 'SUCLG2', 'ACO1', 'MDH1', 'SUCLA2', 'OGDH', 'PDHA1']
KEGG_PROPANOATE_METABOLISM	1	9.382951494602391e-06	1.0	0.36666666666666664	['LDHB', 'HADHA', 'ACAT1', 'ACSS2', 'SUCLG1', 'ALDH6A1', 'SUCLG2', 'ACACB', 'LDHA', 'MLYCD', 'SUCLA2']
KEGG_APOPTOSIS	1	0.0015904784343118807	1.0	0.1728395061728395	['RELA', 'IRAK2', 'PPP3R1', 'IRAK3', 'CHP1', 'TNFRSF10B', 'DFFB', 'TNFRSF10A', 'PRKACA', 'PRKAR2B', 'AIFM1', 'PPP3CB', 'PIK3CD', 'MAP3K14']
KEGG_PYRUVATE_METABOLISM	1	0.0015904784343118807	1.0	0.2571428571428571	['DLD', 'LDHB', 'ACAT1', 'ACSS2', 'DLAT', 'ACACB', 'LDHA', 'MDH1', 'PDHA1']
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	1	0.0015904784343118807	1.0	0.23809523809523808	['DLD', 'HADHA', 'ACAT1', 'ACAA2', 'HADHB', 'ALDH6A1', 'HMGCL', 'HADH', 'HIBADH', 'OXCT1']
KEGG_BUTANOATE_METABOLISM	1	0.008897958761431827	1.0	0.25	['HADHA', 'ACAT1', 'HMGCL', 'ACSM5', 'HADH', 'PDHA1', 'OXCT1']
KEGG_FATTY_ACID_METABOLISM	1	0.008897958761431827	1.0	0.2222222222222222	['HADHA', 'ACAT1', 'ACAA2', 'HADHB', 'ACADL', 'ACOX1', 'HADH', 'ACSL1']
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM	1	0.009106429452205307	1.0	0.35714285714285715	['CS', 'MTHFD1', 'ACO1', 'MDH1', 'GLYCTK']
KEGG_INSULIN_SIGNALING_PATHWAY	1	0.028732682451558883	1.0	0.12	['SHC3', 'RHOQ', 'GYS1', 'PRKACA', 'INPP5K', 'MAP2K1', 'ACACB', 'PDE3A', 'PYGL', 'ARAF', 'SORBS1', 'PIK3CD', 'PRKAR2B', 'RAPGEF1', 'CALM1']
KEGG_GLYCOLYSIS_GLUCONEOGENESIS	1	0.04789448465580127	1.0	0.16326530612244897	['DLD', 'LDHB', 'PGM2', 'ACSS2', 'DLAT', 'LDHA', 'PGM1', 'PDHA1']
