pathway	freq	mean_padj
Citrate cycle (TCA cycle)  sce00020	0.6153846153846154	0.07343753796953822
Glutathione metabolism  sce00480	0.7692307692307693	0.06742311343499027
Purine metabolism  sce00230	0.38461538461538464	0.05606095453907322
Translation factors  sce03012	0.46153846153846156	0.04833396919151264
Starch and sucrose metabolism  sce00500	0.3076923076923077	0.042165187357478394
Pyruvate metabolism  sce00620	0.38461538461538464	0.030331735983697705
Pentose phosphate pathway  sce00030	0.23076923076923078	0.02325670074959219
Glyoxylate and dicarboxylate metabolism  sce00630	0.15384615384615385	0.07881248054271957
Lysine biosynthesis  sce00300	0.15384615384615385	0.04117374495088482
Cysteine and methionine metabolism  sce00270	0.07692307692307693	0.0735411685548288
