pathway	freq	mean_padj	mean_NES
Ribosome  sce03010	1.0	0.001018148892624854	0.40989562112901023
Ribosome  sce03011	1.0	0.0008616045819141466	-0.2592399623937817
Translation factors  sce03012	1.0	0.07905175251453997	2.1083293246858577
Ubiquitin system  sce04121	0.85	0.13926974202155828	-1.8690292190621385
mRNA surveillance pathway  sce03015	1.0	0.09699985582328483	2.0084698188471735
Amino sugar and nucleotide sugar metabolism  sce00520	0.8	0.15485094067431712	1.8666252125069558
RNA transport  sce03013	0.6	0.15090598134064093	1.8516982053158086
Nicotinate and nicotinamide metabolism  sce00760	0.6	0.1995002758478648	1.7447002852591398
Amino acid related enzymes  sce01007	0.15	0.19835754509987186	1.6834099929767545
Proteasome  sce03051	0.75	0.05291303157806381	-2.166909910721041
Proteasome  sce03050	0.6	0.1068153985949675	-1.9163305321520083
Protein kinases  sce01001	0.45	0.2039931394678419	1.707155133470229
Glycine, serine and threonine metabolism  sce00260	0.05	0.2398286197776247	1.6736582026189673
Meiosis - yeast  sce04113	0.3	0.22790549750776373	1.6913399109143343
Oxidative phosphorylation  sce00190	0.5	0.06145651668717705	2.2206624621826636
Chaperones and folding catalysts  sce03110	0.15	0.2228825882655043	1.5961084428447871
Exosome  sce04147	0.05	0.19126240768253555	1.6423918939690287
Starch and sucrose metabolism  sce00500	0.05	0.2322997081698078	1.7069208728008387
Purine metabolism  sce00230	0.1	0.20994454467981072	1.7173481631624012
Protein processing in endoplasmic reticulum  sce04141	0.15	0.20563398172407935	1.759031482499532
Phagosome  sce04145	0.15	0.18064636473787224	1.76378525625305
Membrane trafficking  sce04131	0.05	0.24849694071990683	1.5363697615964058
Tyrosine metabolism  sce00350	0.05	0.22183962149932365	-1.6385038162806824
