pathway	freq	mean_padj	mean_NES
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	0.25	0.07163483383458814	2.047463830605699
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	0.25	0.09340857099460743	1.8890946359733078
KEGG_STEROID_HORMONE_BIOSYNTHESIS	0.16666666666666666	0.022516028775622275	2.1801890506288992
KEGG_RETINOL_METABOLISM	0.16666666666666666	0.11199126416070371	1.7170890105559424
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	0.16666666666666666	0.04322398121482851	1.9538308066858956
KEGG_DRUG_METABOLISM_CYTOCHROME_P450	0.2708333333333333	0.10800323859224378	1.7882666390829085
KEGG_NON_HOMOLOGOUS_END_JOINING	0.10416666666666667	0.21154071641293332	1.5163691316838879
KEGG_STARCH_AND_SUCROSE_METABOLISM	0.125	0.1663261927746614	1.6782123262228055
KEGG_WNT_SIGNALING_PATHWAY	0.3958333333333333	0.017500779400258147	2.9070082741797845
KEGG_ENDOCYTOSIS	0.4375	0.01768511915201389	2.755145627484916
KEGG_CALCIUM_SIGNALING_PATHWAY	0.3333333333333333	0.0294039241226918	2.320554216725724
KEGG_LYSOSOME	0.2708333333333333	0.05897515458355803	1.8225672739166023
KEGG_SMALL_CELL_LUNG_CANCER	0.2708333333333333	0.004659633744564551	2.4789689621050033
KEGG_CHEMOKINE_SIGNALING_PATHWAY	0.14583333333333334	0.11560492590716477	1.6461935812069366
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	0.4583333333333333	0.04393474433562687	2.3345251088760857
KEGG_BASE_EXCISION_REPAIR	0.020833333333333332	0.039210602673773805	2.0857960466693606
KEGG_AXON_GUIDANCE	0.4375	0.04879690910543659	2.432360020657196
KEGG_HUNTINGTONS_DISEASE	0.041666666666666664	0.06721425714313943	2.0506788368138933
KEGG_RIBOSOME	0.041666666666666664	0.1127465926296285	1.8171840128694225
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	0.25	0.06694088192826374	1.7831841387921463
KEGG_ARGININE_AND_PROLINE_METABOLISM	0.041666666666666664	0.11279157004384613	1.8685684265230909
KEGG_CARDIAC_MUSCLE_CONTRACTION	0.041666666666666664	0.11820395516308473	1.7967764189853077
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	0.2916666666666667	0.057820534408194964	1.8003352486001785
KEGG_ALZHEIMERS_DISEASE	0.041666666666666664	0.12399237626339225	1.8079356583425574
KEGG_PARKINSONS_DISEASE	0.041666666666666664	0.14549249181642254	1.717636931394252
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM	0.020833333333333332	0.18283206044887687	1.6651350898852728
KEGG_PEROXISOME	0.0625	0.2225055885870489	1.539588772467096
