pathway	freq	mean_padj
GOBP_2_OXOGLUTARATE_METABOLIC_PROCESS	0.5	0.06754434505413477
GOBP_ACTIN_CYTOSKELETON_REORGANIZATION	0.9375	0.0021847005322947247
GOBP_ACTIN_FILAMENT_BASED_MOVEMENT	0.9583333333333334	0.011641202906857596
GOBP_ACTIN_FILAMENT_BASED_PROCESS	1.0	2.8611614427904596e-05
GOBP_ACTIN_FILAMENT_BASED_TRANSPORT	0.375	0.03322669739031554
GOBP_ACTIN_FILAMENT_BUNDLE_ORGANIZATION	0.7708333333333334	0.0017241786715548335
GOBP_ACTIN_FILAMENT_DEPOLYMERIZATION	0.6458333333333334	0.039134316257414786
GOBP_ACTIN_FILAMENT_ORGANIZATION	1.0	0.0026442365152858534
GOBP_ACTIN_FILAMENT_POLYMERIZATION	0.8958333333333334	0.01226050150914305
GOBP_ACTIN_MEDIATED_CELL_CONTRACTION	0.875	0.013841944318570755
GOBP_ACTIN_NUCLEATION	1.0	0.01908036843487659
GOBP_ACTIN_POLYMERIZATION_OR_DEPOLYMERIZATION	0.9583333333333334	0.010504355795220733
GOBP_ACTION_POTENTIAL	1.0	0.016476980132624507
GOBP_ACTIVATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY	0.4375	0.043274596117347804
GOBP_ACTIVATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS	0.9791666666666666	0.01108239093159694
GOBP_ACTIVATION_OF_GTPASE_ACTIVITY	1.0	0.0008320911154088254
GOBP_ACTIVATION_OF_IMMUNE_RESPONSE	1.0	3.9174168902996456e-05
GOBP_ACTIVATION_OF_INNATE_IMMUNE_RESPONSE	0.5833333333333334	0.01777932833170678
GOBP_ACTIVATION_OF_PROTEIN_KINASE_ACTIVITY	1.0	0.0007024964351084569
GOBP_ACTOMYOSIN_STRUCTURE_ORGANIZATION	0.8333333333333334	0.0015232594287125265
GOBP_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS	1.0	2.8486799098148276e-05
GOBP_ADAPTIVE_THERMOGENESIS	1.0	0.0006011866155658534
GOBP_ADHERENS_JUNCTION_ORGANIZATION	0.6875	0.04146326274777314
GOBP_ADHESION_OF_SYMBIONT_TO_HOST	0.5833333333333334	0.0731065114543945
GOBP_ADIPOSE_TISSUE_DEVELOPMENT	0.5833333333333334	0.06464615418477186
GOBP_ADP_METABOLIC_PROCESS	0.5833333333333334	0.03665890259057095
GOBP_ADULT_BEHAVIOR	0.08333333333333333	0.07879235233465312
GOBP_ADULT_LOCOMOTORY_BEHAVIOR	0.1875	0.08299885486896472
GOBP_AEROBIC_RESPIRATION	0.5833333333333334	0.04968999707276811
GOBP_AGING	0.8125	0.016302131582252202
GOBP_ALCOHOL_BIOSYNTHETIC_PROCESS	0.9375	0.026876392020997637
GOBP_ALCOHOL_METABOLIC_PROCESS	1.0	7.767793510059804e-05
GOBP_ALPHA_AMINO_ACID_CATABOLIC_PROCESS	0.5833333333333334	0.02806178084175218
GOBP_ALPHA_AMINO_ACID_METABOLIC_PROCESS	1.0	0.017165383294426594
GOBP_ALPHA_BETA_T_CELL_ACTIVATION	1.0	0.0007066311990715299
GOBP_ALPHA_BETA_T_CELL_DIFFERENTIATION	1.0	0.006911415409792167
GOBP_ALPHA_BETA_T_CELL_PROLIFERATION	0.9583333333333334	0.008003857549630957
GOBP_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME	0.8541666666666666	0.01921001090433267
GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION	0.0625	0.07316172274043081
GOBP_AMIDE_BIOSYNTHETIC_PROCESS	0.3541666666666667	0.0383895465372362
GOBP_AMIDE_TRANSPORT	1.0	4.771394875203138e-05
GOBP_AMINE_METABOLIC_PROCESS	0.625	0.052302178160828695
GOBP_AMINOGLYCAN_BIOSYNTHETIC_PROCESS	0.9166666666666666	0.006505883246505793
GOBP_AMINOGLYCAN_METABOLIC_PROCESS	0.8958333333333334	0.018981944059352582
GOBP_AMINO_SUGAR_METABOLIC_PROCESS	0.75	0.04655303412728479
GOBP_ANATOMICAL_STRUCTURE_FORMATION_INVOLVED_IN_MORPHOGENESIS	0.875	0.000154422908080187
GOBP_ANATOMICAL_STRUCTURE_HOMEOSTASIS	1.0	0.0005630904663845609
GOBP_ANATOMICAL_STRUCTURE_MATURATION	1.0	0.01159806780229417
GOBP_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY	0.7708333333333334	0.03812663242434285
GOBP_ANIMAL_ORGAN_FORMATION	0.9166666666666666	0.03541623559254811
GOBP_ANIMAL_ORGAN_MATURATION	0.2916666666666667	0.07272743483692305
GOBP_ANIMAL_ORGAN_MORPHOGENESIS	1.0	1.1834835050994512e-06
GOBP_ANIMAL_ORGAN_REGENERATION	0.875	0.03669227170159336
GOBP_ANION_TRANSMEMBRANE_TRANSPORT	0.5	0.05877764524003131
GOBP_ANOIKIS	0.5416666666666666	0.05462228171162214
GOBP_ANTEROGRADE_AXONAL_TRANSPORT	1.0	0.006703006489967358
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION	1.0	0.0042749520524075334
GOBP_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	1.0	0.0009626591243741371
