pathway	freq	padj	stability	overlap
GOBP_IMMUNE_RESPONSE_REGULATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY	7	3.208105028332561e-11	0.125	0.17401725790987535
GOBP_B_CELL_RECEPTOR_SIGNALING_PATHWAY	7	1.0004873943624268e-10	0.125	0.275
GOBP_CELL_CYCLE	19	1.4537295879560855e-10	0.3392857142857143	0.09921786946275488
GOBP_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	7	4.893116290483484e-10	0.125	0.1928251121076233
GOBP_ACTIVATION_OF_IMMUNE_RESPONSE	7	6.403630401092112e-10	0.125	0.1568546727048168
GOBP_IMMUNOGLOBULIN_PRODUCTION	13	1.4213483037397575e-09	0.23214285714285715	0.2366263178445919
GOBP_RNA_PROCESSING	19	2.665718160085434e-09	0.3392857142857143	0.11921961767163007
GOBP_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE	13	3.028167723240362e-08	0.23214285714285715	0.1857142857142857
GOBP_POSITIVE_REGULATION_OF_IMMUNE_RESPONSE	7	4.3638339069217364e-08	0.125	0.13401492124896378
GOBP_REGULATION_OF_LYMPHOCYTE_ACTIVATION	7	4.49629254613359e-08	0.125	0.139874739039666
GOBP_LYMPHOCYTE_MEDIATED_IMMUNITY	7	6.33302755368415e-08	0.125	0.1481481481481481
GOBP_ORGANONITROGEN_COMPOUND_CATABOLIC_PROCESS	21	1.2385679918865905e-07	0.375	0.09670512668014751
GOBP_LEUKOCYTE_MEDIATED_IMMUNITY	7	1.4343291295548631e-07	0.125	0.13555787278415016
GOBP_POSITIVE_REGULATION_OF_CELL_ACTIVATION	7	1.8575545203729593e-07	0.125	0.14504932407745708
GOBP_REGULATION_OF_MRNA_PROCESSING	19	1.9506072428941642e-07	0.3392857142857143	0.24643002855977153
GOBP_DNA_REPAIR	19	2.2711652292350628e-07	0.3392857142857143	0.12592431491953027
GOBP_PHAGOCYTOSIS	7	2.3540499507446287e-07	0.125	0.15424430641821946
GOBP_CILIUM_MOVEMENT	7	2.3833228116068896e-07	0.125	0.23848878394332942
GOBP_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS	7	4.4852407493869356e-07	0.125	0.14243197278911565
GOBP_DNA_METABOLIC_PROCESS	19	9.106444903643525e-07	0.3392857142857143	0.10812923397602918
GOBP_CELLULAR_RESPONSE_TO_DNA_DAMAGE_STIMULUS	19	1.437810305867899e-06	0.3392857142857143	0.11070059254095503
GOBP_MEIOSIS_I_CELL_CYCLE_PROCESS	1	1.5852234077694735e-06	0.017857142857142856	0.20618556701030927
GOBP_CELL_CYCLE_PROCESS	19	1.8326964984278512e-06	0.3392857142857143	0.1049580472921434
GOBP_MEMBRANE_INVAGINATION	7	3.6216163295719133e-06	0.125	0.22682660850599784
GOBP_IMMUNE_EFFECTOR_PROCESS	7	4.103971360852654e-06	0.125	0.11925252028522253
GOBP_MEIOTIC_CHROMOSOME_SEGREGATION	1	6.498251806947722e-06	0.017857142857142856	0.22857142857142856
GOBP_CILIUM_OR_FLAGELLUM_DEPENDENT_CELL_MOTILITY	7	8.041529958768213e-06	0.125	0.22886297376093293
GOBP_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN	7	8.862917057270003e-06	0.125	0.25132275132275134
GOBP_REGULATION_OF_CELL_CYCLE	19	1.4303527943674575e-05	0.3392857142857143	0.0977043673012318
GOBP_COMPLEMENT_ACTIVATION	7	1.6073673586650375e-05	0.125	0.23214285714285715
GOBP_MICROTUBULE_BUNDLE_FORMATION	7	1.7069313915931934e-05	0.125	0.22049689440993786
GOBP_POSITIVE_REGULATION_OF_HISTONE_METHYLATION	7	1.7498475689098606e-05	0.125	0.28888888888888886
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION	21	2.1213030384135076e-05	0.375	0.08550573514077164
GOBP_MONONUCLEAR_CELL_DIFFERENTIATION	5	2.1873771240955897e-05	0.08928571428571429	0.1155440414507772
GOBP_IMMUNE_RESPONSE	10	2.5072111692077604e-05	0.17857142857142858	0.1046894803548796
GOBP_POSITIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS	7	2.5203723943387018e-05	0.125	0.11320425606139893
GOBP_REGULATION_OF_T_CELL_ACTIVATION	5	2.7442374543692887e-05	0.08928571428571429	0.1268608414239482
GOBP_LEUKOCYTE_DIFFERENTIATION	5	3.098888245136667e-05	0.08928571428571429	0.108130081300813
GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION	5	3.229454650340608e-05	0.08928571428571429	0.1325925925925926
GOBP_LEUKOCYTE_CELL_CELL_ADHESION	5	3.2926419361023774e-05	0.08928571428571429	0.12212389380530972
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION	5	3.360611680282087e-05	0.08928571428571429	0.14385964912280702
GOBP_POSITIVE_REGULATION_OF_HISTONE_H3_K4_METHYLATION	7	4.3546233763112735e-05	0.125	0.3771428571428571
GOBP_REGULATION_OF_CELL_ACTIVATION	7	4.397174765105081e-05	0.125	0.1234304667140488
GOBP_RNA_MODIFICATION	12	4.749025724141986e-05	0.21428571428571427	0.16666666666666666
GOBP_HISTONE_METHYLATION	16	6.657597911899636e-05	0.2857142857142857	0.2017857142857143
GOBP_ADAPTIVE_IMMUNE_RESPONSE	13	0.00010046792754267121	0.23214285714285715	0.1362810417928528
GOBP_ORGANELLE_ASSEMBLY	19	0.00012323060103100545	0.3392857142857143	0.09806231997905211
GOBP_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS	23	0.00012527705894342366	0.4107142857142857	0.12083568605307737
GOBP_AXONEME_ASSEMBLY	7	0.0001387557873387885	0.125	0.2576112412177986
GOBP_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME	19	0.00013996674277794987	0.3392857142857143	0.23379501385041548
GOBP_CHROMOSOME_SEGREGATION	19	0.00014392792987284725	0.3392857142857143	0.1384772611139499
GOBP_DNA_DEPENDENT_DNA_REPLICATION	3	0.00015648987609743115	0.05357142857142857	0.16666666666666666
GOBP_HISTONE_H3_K36_METHYLATION	7	0.00015885404430436217	0.125	0.5164835164835164
GOBP_RIBOSOMAL_LARGE_SUBUNIT_BIOGENESIS	1	0.00020757649076856886	0.017857142857142856	0.23529411764705882
GOBP_REGULATION_OF_DNA_METABOLIC_PROCESS	19	0.0002260496105540397	0.3392857142857143	0.12241606802521626
GOBP_MRNA_CATABOLIC_PROCESS	19	0.000271359027210184	0.3392857142857143	0.143609022556391
GOBP_REPRODUCTION	7	0.0002935830127994412	0.125	0.08586762075134168
GOBP_DNA_GEOMETRIC_CHANGE	7	0.00030688020525824035	0.125	0.19875776397515527
GOBP_SPINDLE_LOCALIZATION	7	0.00032275903241157027	0.125	0.24012158054711247
GOBP_PEPTIDYL_AMINO_ACID_MODIFICATION	22	0.000359923069562975	0.39285714285714285	0.09074675324675324
GOBP_T_CELL_SELECTION	5	0.0003738327167190947	0.08928571428571429	0.24888888888888888
GOBP_PEPTIDYL_LYSINE_METHYLATION	16	0.0003744842999162517	0.2857142857142857	0.19163223140495866
GOBP_LEUKOCYTE_PROLIFERATION	5	0.000406663789074792	0.08928571428571429	0.11789473684210525
GOBP_REGULATION_OF_CELL_CELL_ADHESION	5	0.0004355869952570174	0.08928571428571429	0.10810810810810811
GOBP_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	5	0.00044307513250109166	0.08928571428571429	0.1292682926829268
GOBP_RNA_CATABOLIC_PROCESS	19	0.0004897431918320313	0.3392857142857143	0.135877542461732
GOBP_REGULATION_OF_LEUKOCYTE_PROLIFERATION	5	0.000513383327564787	0.08928571428571429	0.12687224669603525
GOBP_NEGATIVE_REGULATION_OF_DNA_REPLICATION	1	0.0005134797452505079	0.017857142857142856	0.2962962962962963
GOBP_REGULATION_OF_RNA_SPLICING	19	0.0005227583973973248	0.3392857142857143	0.19911667280088335
GOBP_RESPONSE_TO_CYTOKINE	5	0.0005708250034485813	0.08928571428571429	0.08718592964824119
GOBP_REGULATION_OF_CELLULAR_MACROMOLECULE_BIOSYNTHETIC_PROCESS	19	0.000598366041156338	0.3392857142857143	0.10012239902080781
GOBP_PEPTIDYL_LYSINE_MODIFICATION	22	0.0006155656543988193	0.39285714285714285	0.13218536338313494
GOBP_PEPTIDE_BIOSYNTHETIC_PROCESS	19	0.0006213232990070007	0.3392857142857143	0.09468524251805986
GOBP_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	5	0.0006544610033671682	0.08928571428571429	0.1317757009345794
GOBP_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS	18	0.0007710352140422443	0.32142857142857145	0.11137884872824633
GOBP_SPERM_MOTILITY	7	0.0007908692438747463	0.125	0.20676691729323307
GOBP_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE	7	0.0008093019558353126	0.125	0.29411764705882354
GOBP_MACROMOLECULE_CATABOLIC_PROCESS	28	0.0008149994660198749	0.5	0.10487338748208315
GOBP_LYMPHOCYTE_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	5	0.000843907936748774	0.08928571428571429	0.14216867469879518
GOBP_REGULATION_OF_CHROMATIN_ASSEMBLY_OR_DISASSEMBLY	3	0.0008714844035548822	0.05357142857142857	0.2795698924731183
GOBP_EMBRYONIC_SKELETAL_SYSTEM_MORPHOGENESIS	3	0.0008732996268923325	0.05357142857142857	0.2098765432098765
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	5	0.0008851614778811343	0.08928571428571429	0.15
GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION	16	0.0008949177838691136	0.2857142857142857	0.118456678700361
GOBP_T_CELL_PROLIFERATION	5	0.0009137051344172004	0.08928571428571429	0.13404255319148933
GOBP_DNA_UNWINDING_INVOLVED_IN_DNA_REPLICATION	1	0.0009209584830312038	0.017857142857142856	0.3181818181818182
GOBP_DEFENSE_RESPONSE_TO_BACTERIUM	7	0.0009400500318831223	0.125	0.1377142857142857
GOBP_CELL_CYCLE_PHASE_TRANSITION	19	0.001017880764806093	0.3392857142857143	0.11108622620380738
GOBP_PROTEIN_ACETYLATION	16	0.001092602103320232	0.2857142857142857	0.13468750000000002
GOBP_NEGATIVE_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_METABOLIC_PROCESS	19	0.0011274076764383495	0.3392857142857143	0.08638980263157894
GOBP_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	5	0.0011286447156487326	0.08928571428571429	0.11003236245954692
GOBP_REGULATION_OF_T_CELL_PROLIFERATION	5	0.0011449961010517715	0.08928571428571429	0.14522292993630573
GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL	28	0.0011623956514143666	0.5	0.1092880978865406
GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION	28	0.0011955163914727956	0.5	0.10828901522097929
GOBP_REGULATION_OF_CHROMOSOME_SEGREGATION	10	0.0011977253672386325	0.17857142857142858	0.19638554216867465
GOBP_HISTONE_MODIFICATION	22	0.0012120833072300228	0.39285714285714285	0.14349376114081996
GOBP_RNA_METHYLATION	12	0.0013428617069938338	0.21428571428571427	0.18181818181818185
GOBP_SISTER_CHROMATID_SEGREGATION	19	0.0013562356166493695	0.3392857142857143	0.15384615384615383
GOBP_3_UTR_MEDIATED_MRNA_STABILIZATION	3	0.0013665860849376061	0.05357142857142857	0.4000000000000001
GOBP_PROCESS_UTILIZING_AUTOPHAGIC_MECHANISM	22	0.0013969263063967662	0.39285714285714285	0.10233918128654972
GOBP_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE	6	0.0014475415520840606	0.10714285714285714	0.11153846153846154
GOBP_POSITIVE_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	5	0.0015185556379674278	0.08928571428571429	0.30833333333333335
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS	5	0.0015203841198671952	0.08928571428571429	0.13506493506493505
GOBP_REGULATION_OF_HISTONE_H3_K36_METHYLATION	7	0.001541562868584258	0.125	0.6666666666666666
GOBP_REGULATION_OF_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME	19	0.0015507342687946304	0.3392857142857143	0.2401913875598086
GOBP_MITOTIC_CELL_CYCLE	19	0.0015634394450699037	0.3392857142857143	0.10311890838206628
GOBP_MITOTIC_CELL_CYCLE_PROCESS	19	0.0016438071759960554	0.3392857142857143	0.10636456612382975
GOBP_MRNA_METABOLIC_PROCESS	22	0.0016710202457955422	0.39285714285714285	0.15212214595881776
GOBP_NEGATIVE_T_CELL_SELECTION	5	0.0017264868718273995	0.08928571428571429	0.47272727272727266
GOBP_TRNA_METABOLIC_PROCESS	15	0.001765317118346286	0.26785714285714285	0.14320987654320985
GOBP_ION_TRANSPORT	2	0.0018028733409028524	0.03571428571428571	0.08289473684210527
GOBP_DOUBLE_STRAND_BREAK_REPAIR	19	0.00213124991275654	0.3392857142857143	0.12302096705177579
GOBP_PROTEIN_K63_LINKED_DEUBIQUITINATION	3	0.002151435854022304	0.05357142857142857	0.27586206896551724
GOBP_AMINO_ACID_ACTIVATION	9	0.002159023592647283	0.16071428571428573	0.2948717948717948
GOBP_REGULATION_OF_HISTONE_METHYLATION	13	0.002224573842897985	0.23214285714285715	0.22649572649572644
GOBP_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME	19	0.0022608039574416915	0.3392857142857143	0.2323308270676692
GOBP_REGULATION_OF_CELL_CYCLE_PROCESS	19	0.0023862758710795177	0.3392857142857143	0.10615977763830359
GOBP_DENDRITIC_CELL_MIGRATION	5	0.0024015464085410726	0.08928571428571429	0.2606060606060606
GOBP_VESICLE_MEDIATED_TRANSPORT	28	0.0025205067498395794	0.5	0.08206145706145705
GOBP_MULTICELLULAR_ORGANISM_REPRODUCTION	7	0.0025292161709788313	0.125	0.09149277688603531
GOBP_REGULATION_OF_MICROTUBULE_BASED_PROCESS	7	0.002566660336581223	0.125	0.13201530612244897
GOBP_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY	5	0.0026061912005903767	0.08928571428571429	0.13116883116883116
GOBP_NUCLEAR_MEMBRANE_ORGANIZATION	12	0.0026138572876270596	0.21428571428571427	0.25
GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS	19	0.0026228497902733576	0.3392857142857143	0.15697940503432495
GOBP_NITROGEN_COMPOUND_TRANSPORT	22	0.0026742541263673064	0.39285714285714285	0.08159695426248907
GOBP_INTRACELLULAR_TRANSPORT	27	0.00270630975348353	0.48214285714285715	0.08690869086908692
GOBP_MEMBRANE_FUSION	9	0.002787181644230193	0.16071428571428573	0.14285714285714288
GOBP_HOMOLOGOUS_CHROMOSOME_SEGREGATION	1	0.0027894319711735402	0.017857142857142856	0.20930232558139536
GOBP_CELL_DIVISION	19	0.002801433618480144	0.3392857142857143	0.10224485946047916
GOBP_T_CELL_DIFFERENTIATION	5	0.00280816865624217	0.08928571428571429	0.11416666666666667
GOBP_INTRACELLULAR_PROTEIN_TRANSPORT	22	0.0028086863330445094	0.39285714285714285	0.09159519725557462
GOBP_ATTACHMENT_OF_MITOTIC_SPINDLE_MICROTUBULES_TO_KINETOCHORE	7	0.0028392635044908786	0.125	0.3904761904761905
GOBP_PROTEIN_METHYLATION	19	0.0028800786414146695	0.3392857142857143	0.174922600619195
GOBP_REGULATION_OF_CHROMOSOME_ORGANIZATION	19	0.0028848045545427615	0.3392857142857143	0.13939551849921836
GOBP_NEGATIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS	19	0.0029121452972089286	0.3392857142857143	0.08317502886728498
GOBP_MICROTUBULE_BASED_PROCESS	19	0.0029870236230036614	0.3392857142857143	0.10438144329896908
GOBP_CELLULAR_RESPONSE_TO_STRESS	28	0.0030013230819846376	0.5	0.08101249895143026
GOBP_POSITIVE_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME	7	0.00302159712425729	0.125	0.32857142857142857
GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION	5	0.003061755164122499	0.08928571428571429	0.09927360774818403
GOBP_MACROAUTOPHAGY	18	0.0030648526765600158	0.32142857142857145	0.12033898305084745
GOBP_NCRNA_PROCESSING	13	0.0030972477155480956	0.23214285714285715	0.1220967398252717
GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_REMOVAL	16	0.0031193764990514053	0.2857142857142857	0.15558510638297873
GOBP_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	21	0.0031597239237709956	0.375	0.12278630460448642
GOBP_MITOTIC_DNA_REPLICATION	1	0.0033021395693424486	0.017857142857142856	0.38461538461538464
GOBP_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS	22	0.0033127789531603373	0.39285714285714285	0.1869218500797448
