pathway	freq	mean_padj
GOBP_ACIDIC_AMINO_ACID_TRANSPORT	1.0	2.5291771344118375e-05
GOBP_ACID_SECRETION	1.0	0.01871545080291416
GOBP_ACROSOME_REACTION	0.65	0.0534350659147473
GOBP_ACTIN_FILAMENT_BASED_MOVEMENT	1.0	6.841464569880092e-06
GOBP_ACTIN_FILAMENT_BASED_PROCESS	1.0	7.988720913057897e-07
GOBP_ACTIN_FILAMENT_BASED_TRANSPORT	1.0	0.0715268634983141
GOBP_ACTIN_FILAMENT_BUNDLE_ORGANIZATION	0.9	0.025050867570487363
GOBP_ACTIN_FILAMENT_ORGANIZATION	1.0	0.010241442694045304
GOBP_ACTIN_MEDIATED_CELL_CONTRACTION	1.0	0.00031675895758017357
GOBP_ACTIN_NUCLEATION	0.85	0.054322021566667045
GOBP_ACTION_POTENTIAL	1.0	1.0193710742743127e-09
GOBP_ACTIVATION_OF_INNATE_IMMUNE_RESPONSE	0.9	0.05567723461844259
GOBP_ACTIVATION_OF_MEIOSIS	0.8	0.08383632283094009
GOBP_ACTIVATION_OF_PROTEIN_KINASE_ACTIVITY	0.95	0.07510918605745262
GOBP_ACTIVATION_OF_PROTEIN_KINASE_C_ACTIVITY	1.0	0.08434556360705243
GOBP_ADAPTATION_OF_SIGNALING_PATHWAY	1.0	0.03765126805967808
GOBP_ADAPTIVE_THERMOGENESIS	1.0	0.007425991117279089
GOBP_ADENYLATE_CYCLASE_ACTIVATING_ADRENERGIC_RECEPTOR_SIGNALING_PATHWAY	0.85	0.04237864349456649
GOBP_ADENYLATE_CYCLASE_ACTIVATING_DOPAMINE_RECEPTOR_SIGNALING_PATHWAY	1.0	0.007458543793796764
GOBP_ADENYLATE_CYCLASE_INHIBITING_DOPAMINE_RECEPTOR_SIGNALING_PATHWAY	1.0	0.014035385224374674
GOBP_ADENYLATE_CYCLASE_INHIBITING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	1.0	0.023077021682729595
GOBP_ADENYLATE_CYCLASE_MODULATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	1.0	0.012583130907247986
GOBP_ADHERENS_JUNCTION_ASSEMBLY	0.8	0.07404230340225079
GOBP_ADHERENS_JUNCTION_ORGANIZATION	1.0	0.02855290967159353
GOBP_ADRENERGIC_RECEPTOR_SIGNALING_PATHWAY	0.85	0.08023082919838555
GOBP_ADULT_BEHAVIOR	1.0	3.825556784319047e-09
GOBP_ADULT_LOCOMOTORY_BEHAVIOR	1.0	0.0028108630865610637
GOBP_AGGRESSIVE_BEHAVIOR	0.65	0.02964709951809373
GOBP_AGING	1.0	0.00030535361660968656
GOBP_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME	0.5	0.05305026925508054
GOBP_AMIDE_TRANSPORT	1.0	0.04396747617543154
GOBP_AMINE_BIOSYNTHETIC_PROCESS	0.8	0.05883212378313209
GOBP_AMINE_METABOLIC_PROCESS	1.0	0.00032434038474751076
GOBP_AMINE_TRANSPORT	1.0	7.271515574547692e-07
GOBP_AMINO_ACID_IMPORT	1.0	0.010454877995320135
GOBP_AMINO_ACID_IMPORT_ACROSS_PLASMA_MEMBRANE	1.0	0.012523385020960495
GOBP_AMINO_ACID_NEUROTRANSMITTER_REUPTAKE	1.0	0.010175291784838437
GOBP_AMINO_ACID_TRANSMEMBRANE_TRANSPORT	0.95	0.046425245831937974
GOBP_AMINO_ACID_TRANSPORT	1.0	0.00017293826218833802
GOBP_AMPA_GLUTAMATE_RECEPTOR_CLUSTERING	0.8	0.02966538573473936
GOBP_AMP_SALVAGE	1.0	0.008417959700213157
GOBP_AMYGDALA_DEVELOPMENT	0.9	0.08416778011219932
GOBP_AMYLOID_BETA_CLEARANCE	0.7	0.049247569766704614
GOBP_AMYLOID_BETA_CLEARANCE_BY_CELLULAR_CATABOLIC_PROCESS	1.0	0.02962301967965228
GOBP_ANATOMICAL_STRUCTURE_ARRANGEMENT	1.0	0.028203133399104845
GOBP_ANATOMICAL_STRUCTURE_FORMATION_INVOLVED_IN_MORPHOGENESIS	1.0	0.010132983017432092
GOBP_ANATOMICAL_STRUCTURE_HOMEOSTASIS	1.0	0.0015116805312485246
GOBP_ANATOMICAL_STRUCTURE_MATURATION	0.95	0.0613255086931987
GOBP_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY	1.0	0.0034332066240551017
GOBP_ANIMAL_ORGAN_FORMATION	0.75	0.05603076179918724
GOBP_ANIMAL_ORGAN_MATURATION	0.8	0.07384577928253984
GOBP_ANIMAL_ORGAN_MORPHOGENESIS	1.0	1.0704091582251475e-05
GOBP_ANION_TRANSMEMBRANE_TRANSPORT	1.0	0.004045304931134701
GOBP_ANION_TRANSPORT	1.0	0.0018193670448767533
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION	0.75	0.06123448771588006
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_ENDOGENOUS_ANTIGEN	0.95	0.03811805556855879
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_ENDOGENOUS_PEPTIDE_ANTIGEN	1.0	0.014470965688689125
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_ENDOGENOUS_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I_VIA_ER_PATHWAY	1.0	0.00456935102655696
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I	0.95	0.0541640997943133
GOBP_AORTA_DEVELOPMENT	1.0	0.04588628437552796
GOBP_APOPTOTIC_CELL_CLEARANCE	0.7	0.054273122105539154
GOBP_APOPTOTIC_SIGNALING_PATHWAY	1.0	0.02605328348068812
GOBP_APPENDAGE_MORPHOGENESIS	1.0	0.0632124493352183
GOBP_ARACHIDONIC_ACID_SECRETION	0.9	0.0668147877837081
GOBP_ARTERY_DEVELOPMENT	1.0	0.016107197072563417
GOBP_ARTERY_MORPHOGENESIS	1.0	0.03445678842702616
GOBP_ASSOCIATIVE_LEARNING	1.0	3.105948102630915e-09
GOBP_ASTROCYTE_ACTIVATION	0.65	0.09770961191382573
GOBP_ASTROCYTE_DEVELOPMENT	1.0	0.0194239063362698
GOBP_ASTROCYTE_DIFFERENTIATION	1.0	0.01318197078402072
GOBP_ASYMMETRIC_CELL_DIVISION	0.75	0.046349932350690695
GOBP_ATRIAL_CARDIAC_MUSCLE_CELL_TO_AV_NODE_CELL_SIGNALING	0.9	0.05402028902190307
GOBP_ATRIOVENTRICULAR_CANAL_DEVELOPMENT	0.85	0.08708444042123867
GOBP_AUTONOMIC_NERVOUS_SYSTEM_DEVELOPMENT	1.0	0.002005112118363051
GOBP_AXONAL_FASCICULATION	0.95	0.007930278459630296
GOBP_AXONAL_TRANSPORT	1.0	0.012398458041153535
GOBP_AXON_DEVELOPMENT	1.0	7.691136550864265e-13
GOBP_AXON_EXTENSION	1.0	0.006287747246296066
GOBP_AXON_MIDLINE_CHOICE_POINT_RECOGNITION	1.0	0.08434556360705243
GOBP_AXO_DENDRITIC_TRANSPORT	1.0	0.004563466956927351
GOBP_BASEMENT_MEMBRANE_ASSEMBLY	1.0	0.007190391413518932
GOBP_BASEMENT_MEMBRANE_ORGANIZATION	1.0	0.00854808669590761
GOBP_BEHAVIOR	1.0	6.1366499569052386e-33
GOBP_BEHAVIORAL_RESPONSE_TO_COCAINE	1.0	0.001352689356097868
GOBP_BEHAVIORAL_RESPONSE_TO_PAIN	0.95	0.03345374538330235
GOBP_BERGMANN_GLIAL_CELL_DIFFERENTIATION	0.9	0.03908159267184608
GOBP_BIOLOGICAL_ADHESION	1.0	1.7953793278909295e-10
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTRASPECIES_INTERACTION_BETWEEN_ORGANISMS	1.0	7.780688052667676e-18
GOBP_BLOOD_VESSEL_MORPHOGENESIS	1.0	0.04352149080488625
GOBP_BODY_MORPHOGENESIS	0.95	0.035381429795403437
