pathway	freq	mean_padj
GOBP_BEHAVIOR	0.6785714285714286	0.017918288761690666
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTRASPECIES_INTERACTION_BETWEEN_ORGANISMS	0.48214285714285715	0.01077118013709556
GOBP_CENTRAL_NERVOUS_SYSTEM_DEVELOPMENT	0.2857142857142857	0.009555536376859382
GOBP_COGNITION	0.3392857142857143	0.023437705858885924
GOBP_MEMORY	0.07142857142857142	0.04204128206291874
GOBP_NERVOUS_SYSTEM_PROCESS	0.16071428571428573	0.02763125404374324
GOBP_NEUROGENESIS	0.05357142857142857	0.03343002775717728
GOBP_NEURONAL_ACTION_POTENTIAL	0.03571428571428571	0.027521665635989494
GOBP_PROTEIN_LOCALIZATION_TO_AXON	0.03571428571428571	0.035122150762427175
GOBP_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS	0.07142857142857142	0.020071454735305493
GOBP_REGULATION_OF_CHROMATIN_ORGANIZATION	0.07142857142857142	0.033987577622885234
GOBP_TRANSMISSION_OF_NERVE_IMPULSE	0.03571428571428571	0.012298432162148765
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_ENDOGENOUS_ANTIGEN	0.03571428571428571	0.03948927001213574
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_ENDOGENOUS_PEPTIDE_ANTIGEN	0.03571428571428571	0.028140038357718458
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_ENDOGENOUS_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I_VIA_ER_PATHWAY	0.03571428571428571	0.004702169287237656
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I	0.03571428571428571	0.04057775065484086
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_IB	0.03571428571428571	0.04300816906995372
GOBP_CELLULAR_RESPONSE_TO_ENDOGENOUS_STIMULUS	0.017857142857142856	0.040080059665804295
GOBP_CHROMATIN_ORGANIZATION	0.03571428571428571	0.0021265064339621416
GOBP_CHROMOSOME_ORGANIZATION	0.03571428571428571	0.012757170929778839
GOBP_DEMETHYLATION	0.03571428571428571	0.04300816906995372
GOBP_HEART_PROCESS	0.017857142857142856	0.040080059665804295
GOBP_HISTONE_H3_K4_DEMETHYLATION	0.03571428571428571	0.048716493683353665
GOBP_HISTONE_LYSINE_DEMETHYLATION	0.03571428571428571	0.03948927001213574
GOBP_HISTONE_MODIFICATION	0.03571428571428571	0.009151563579378746
GOBP_LEUKOCYTE_MEDIATED_CYTOTOXICITY	0.017857142857142856	0.04188154329524772
GOBP_NEGATIVE_REGULATION_OF_CELL_KILLING	0.017857142857142856	0.040080059665804295
GOBP_POSITIVE_REGULATION_OF_T_CELL_MEDIATED_CYTOTOXICITY	0.03571428571428571	0.04191134265869719
GOBP_POST_EMBRYONIC_DEVELOPMENT	0.017857142857142856	0.019044660279539338
GOBP_PROTECTION_FROM_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	0.03571428571428571	0.03948927001213574
GOBP_PROTEIN_DEMETHYLATION	0.03571428571428571	0.04848454259147335
GOBP_REGULATION_OF_ACTIN_NUCLEATION	0.017857142857142856	0.04188154329524772
GOBP_REGULATION_OF_BLOOD_CIRCULATION	0.03571428571428571	0.03948927001213574
GOBP_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION	0.03571428571428571	0.028971570319003256
GOBP_REGULATION_OF_SYNAPTIC_TRANSMISSION_GABAERGIC	0.03571428571428571	0.04848454259147335
GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_VASOPRESSIN	0.03571428571428571	0.03948927001213574
GOBP_REGULATION_OF_TRANS_SYNAPTIC_SIGNALING	0.05357142857142857	0.01480502390712042
GOBP_RESPONSE_TO_ENDOGENOUS_STIMULUS	0.017857142857142856	0.040080059665804295
GOBP_SYNAPTIC_SIGNALING	0.05357142857142857	0.015147072512660453
GOBP_UTERUS_MORPHOGENESIS	0.03571428571428571	0.03948927001213574
GOBP_VOLUNTARY_MUSCULOSKELETAL_MOVEMENT	0.017857142857142856	0.04188154329524772
GOBP_ANIMAL_ORGAN_MORPHOGENESIS	0.017857142857142856	0.04817149059239564
GOBP_CALCIUM_ION_TRANSPORT	0.017857142857142856	0.03889848035846718
GOBP_CELL_CELL_SIGNALING	0.07142857142857142	0.03495011137157515
GOBP_EXPORT_FROM_CELL	0.017857142857142856	0.03889848035846718
GOBP_SECRETION	0.017857142857142856	0.04817149059239564
GOBP_SYNAPTIC_MEMBRANE_ADHESION	0.03571428571428571	0.024105449994946442
GOBP_POSITIVE_REGULATION_OF_CELL_POPULATION_PROLIFERATION	0.03571428571428571	0.0405191653140804
GOBP_REGULATION_OF_CELLULAR_COMPONENT_MOVEMENT	0.03571428571428571	0.0405191653140804
GOBP_REGULATION_OF_HISTONE_MODIFICATION	0.017857142857142856	0.03718226596162532
GOBP_TUBE_MORPHOGENESIS	0.03571428571428571	0.0405191653140804
GOBP_CYTOSKELETON_ORGANIZATION	0.03571428571428571	0.035840391475736186
GOBP_PRESYNAPSE_ORGANIZATION	0.17857142857142858	0.031650778289561525
GOBP_REGULATION_OF_FEMALE_RECEPTIVITY	0.07142857142857142	0.02255251386197668
GOBP_SUPRAMOLECULAR_FIBER_ORGANIZATION	0.03571428571428571	0.023473252110096026
GOBP_VOCALIZATION_BEHAVIOR	0.07142857142857142	0.026368049337796483
GOBP_REGULATION_OF_CELL_DEATH	0.017857142857142856	0.049966694093377256
GOBP_REGULATION_OF_CELL_POPULATION_PROLIFERATION	0.017857142857142856	0.04385606466653549
GOBP_NEGATIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS	0.05357142857142857	0.025052938864962026
GOBP_NEGATIVE_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_METABOLIC_PROCESS	0.05357142857142857	0.01680227991033975
GOBP_SYNAPSE_ASSEMBLY	0.05357142857142857	0.018909779160803348
GOBP_POSITIVE_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	0.03571428571428571	0.026815329579955752
GOBP_REGULATION_OF_PENILE_ERECTION	0.03571428571428571	0.046492174453663535
GOBP_SYNAPTIC_TRANSMISSION_GABAERGIC	0.05357142857142857	0.00839155049617113
GOBP_BIOLOGICAL_ADHESION	0.08928571428571429	0.022788126975452544
GOBP_CELLULAR_COMPONENT_MORPHOGENESIS	0.03571428571428571	0.028557946747925403
GOBP_CELL_CELL_ADHESION	0.03571428571428571	0.008539970178595983
GOBP_CELL_MORPHOGENESIS	0.03571428571428571	0.03270015537960451
GOBP_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION	0.017857142857142856	0.029590522752480978
GOBP_CELL_MORPHOGENESIS_INVOLVED_IN_NEURON_DIFFERENTIATION	0.03571428571428571	0.027809536345096864
GOBP_CELL_PART_MORPHOGENESIS	0.03571428571428571	0.02415459668441797
GOBP_NEGATIVE_REGULATION_OF_NEURON_APOPTOTIC_PROCESS	0.17857142857142858	0.02801459483024172
GOBP_NEGATIVE_REGULATION_OF_NEURON_DEATH	0.10714285714285714	0.03574716901755164
GOBP_NEGATIVE_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORT	0.017857142857142856	0.03809691258157464
GOBP_NEURON_APOPTOTIC_PROCESS	0.05357142857142857	0.03801876069060885
GOBP_NEURON_CELL_CELL_ADHESION	0.03571428571428571	0.04175240339696446
GOBP_NEURON_DEVELOPMENT	0.017857142857142856	0.015196014234296663
GOBP_NEURON_DIFFERENTIATION	0.017857142857142856	0.03412279310499713
GOBP_NEUROTRANSMITTER_SECRETION	0.017857142857142856	0.03412279310499713
GOBP_POSITIVE_REGULATION_OF_NEUROTRANSMITTER_SECRETION	0.03571428571428571	0.04175240339696446
GOBP_REGULATED_EXOCYTOSIS	0.017857142857142856	0.026157585926539384
GOBP_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_POTENTIAL	0.017857142857142856	0.026157585926539384
GOBP_SYNAPSE_ORGANIZATION	0.03571428571428571	0.02811511889213021
GOBP_SYNAPTIC_VESICLE_CLUSTERING	0.017857142857142856	0.03412279310499713
GOBP_TAXIS	0.03571428571428571	0.029567253772508323
GOBP_VESICLE_MEDIATED_TRANSPORT_IN_SYNAPSE	0.017857142857142856	0.016180294997614447
GOBP_CELLULAR_RESPONSE_TO_ORGANIC_CYCLIC_COMPOUND	0.03571428571428571	0.03591111544661491
GOBP_REGULATION_OF_CELL_JUNCTION_ASSEMBLY	0.03571428571428571	0.03898941740153922
GOBP_RESPONSE_TO_ABIOTIC_STIMULUS	0.05357142857142857	0.039778000723888866
GOBP_RESPONSE_TO_ORGANIC_CYCLIC_COMPOUND	0.03571428571428571	0.01697782027661702
GOBP_NEGATIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_II	0.14285714285714285	0.0313213681566779
GOBP_ANION_TRANSMEMBRANE_TRANSPORT	0.017857142857142856	0.04042305845589706
GOBP_CELL_JUNCTION_ASSEMBLY	0.017857142857142856	0.041743146807976604
GOBP_CELL_JUNCTION_ORGANIZATION	0.05357142857142857	0.03521713187812766
GOBP_CHLORIDE_TRANSMEMBRANE_TRANSPORT	0.017857142857142856	0.041743146807976604
GOBP_INHIBITORY_SYNAPSE_ASSEMBLY	0.017857142857142856	0.04362120954572246
GOBP_LEARNING	0.017857142857142856	0.04042305845589706
GOBP_MOTOR_BEHAVIOR	0.017857142857142856	0.04042305845589706
GOBP_NEGATIVE_REGULATION_OF_MACROPHAGE_ACTIVATION	0.017857142857142856	0.04742245235625533
GOBP_PROTEIN_CONTAINING_COMPLEX_LOCALIZATION	0.017857142857142856	0.041743146807976604
GOBP_REGULATION_OF_CELL_ADHESION	0.017857142857142856	0.041743146807976604
GOBP_REGULATION_OF_CELL_AGING	0.017857142857142856	0.04042305845589706
GOBP_REGULATION_OF_T_CELL_PROLIFERATION	0.017857142857142856	0.04742245235625533
GOBP_CEREBRAL_CORTEX_GABAERGIC_INTERNEURON_DIFFERENTIATION	0.14285714285714285	0.03812353731474819
GOBP_HEAD_DEVELOPMENT	0.17857142857142858	0.018572797015757068
GOBP_RESPONSE_TO_COCAINE	0.03571428571428571	0.046362479051315075
GOBP_FOREBRAIN_GENERATION_OF_NEURONS	0.10714285714285714	0.03537722340255923
GOBP_FOREBRAIN_NEURON_DIFFERENTIATION	0.10714285714285714	0.03249264504005309
GOBP_NEGATIVE_REGULATION_OF_NEURON_DIFFERENTIATION	0.10714285714285714	0.014181494360502903
GOBP_NEURON_FATE_DETERMINATION	0.10714285714285714	0.03249264504005309
GOBP_NEURON_RECOGNITION	0.10714285714285714	0.03537722340255923
GOBP_POLARIZED_EPITHELIAL_CELL_DIFFERENTIATION	0.08928571428571429	0.041690378741444406
GOBP_GABAERGIC_NEURON_DIFFERENTIATION	0.03571428571428571	0.045356932397661774
GOBP_MYELOID_LEUKOCYTE_ACTIVATION	0.03571428571428571	0.033186602590366585
GOBP_NEURON_FATE_COMMITMENT	0.03571428571428571	0.04849560904145551
GOBP_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY	0.017857142857142856	0.04751177127843677
GOBP_INORGANIC_ION_TRANSMEMBRANE_TRANSPORT	0.017857142857142856	0.04751177127843677
GOBP_ION_TRANSMEMBRANE_TRANSPORT	0.017857142857142856	0.04794400003938958
GOBP_REGULATION_OF_ANATOMICAL_STRUCTURE_MORPHOGENESIS	0.07142857142857142	0.036728548221672895
GOBP_TRANSMEMBRANE_TRANSPORT	0.017857142857142856	0.04751177127843677
