pathway	freq	mean_padj
'de novo' IMP biosynthetic process (GO:0006189)	1.0	0.006554381091377338
ATP biosynthetic process (GO:0006754)	0.8	0.039167779611245
ATP generation from ADP (GO:0006757)	1.0	0.00018777745373171512
ATP synthesis coupled proton transport (GO:0015986)	0.9466666666666667	0.02375984006913015
IMP biosynthetic process (GO:0006188)	1.0	0.006821838451871066
acetyl-CoA biosynthetic process (GO:0006085)	0.9866666666666667	0.021898440419501487
acetyl-CoA metabolic process (GO:0006084)	0.76	0.03577123415368444
actin filament organization (GO:0007015)	0.88	0.05416300981581858
actin polymerization or depolymerization (GO:0008154)	0.68	0.08649524574315252
alpha-amino acid biosynthetic process (GO:1901607)	0.9866666666666667	0.015376550942600159
amide biosynthetic process (GO:0043604)	0.8533333333333334	0.046436541011419696
amino acid catabolic process via Ehrlich pathway (GO:0000955)	0.6533333333333333	0.08582210733050102
ammonium transport (GO:0015696)	0.37333333333333335	0.08442737195105018
aspartate family amino acid biosynthetic process (GO:0009067)	0.88	0.04148412445880305
aspartate family amino acid metabolic process (GO:0009066)	0.8533333333333334	0.036224869551843966
branched-chain amino acid biosynthetic process (GO:0009082)	0.6	0.020540586563169726
branched-chain amino acid metabolic process (GO:0009081)	0.37333333333333335	0.03399823581032704
carbohydrate catabolic process (GO:0016052)	1.0	0.013849151221329726
cellular alcohol biosynthetic process (GO:0044108)	1.0	6.122391678622694e-05
cellular amino acid biosynthetic process (GO:0008652)	0.9466666666666667	0.009266267546653025
cellular lipid biosynthetic process (GO:0097384)	1.0	6.122391678622694e-05
cellular modified amino acid biosynthetic process (GO:0042398)	0.6666666666666666	0.08529338612854581
cellular response to oxidative stress (GO:0034599)	1.0	0.001128124586979216
chronological cell aging (GO:0001300)	0.4533333333333333	0.08752032159593012
cytoplasmic translation (GO:0002181)	1.0	1.3583542754538818e-06
dicarboxylic acid biosynthetic process (GO:0043650)	1.0	6.94876968905305e-05
disaccharide biosynthetic process (GO:0046351)	0.84	0.08721589834206989
energy coupled proton transport, down electrochemical gradient (GO:0015985)	0.8	0.039167779611245
ergosterol biosynthetic process (GO:0006696)	1.0	6.122391678622694e-05
ergosterol metabolic process (GO:0008204)	1.0	0.00011250605105318163
folic acid-containing compound metabolic process (GO:0006760)	0.8933333333333333	0.08239645303707717
gluconeogenesis (GO:0006094)	0.84	0.009322368418477263
glucose 6-phosphate metabolic process (GO:0051156)	0.5733333333333334	0.041838684516824744
glucose metabolic process (GO:0006006)	1.0	0.005475269415511333
glutamate biosynthetic process (GO:0006537)	1.0	0.0008142788099363863
glutamate metabolic process (GO:0006536)	1.0	0.0002636825837677202
glutamine family amino acid biosynthetic process (GO:0009084)	1.0	0.0005172673210856716
glycolytic process (GO:0006096)	1.0	0.00018777745373171512
heterocycle biosynthetic process (GO:0018130)	0.4666666666666667	0.06787008323753559
hexose biosynthetic process (GO:0019319)	0.84	0.009322368418477263
intracellular pH reduction (GO:0051452)	0.8266666666666667	0.05860920000565231
isoleucine metabolic process (GO:0006549)	0.25333333333333335	0.0839652049306542
maintenance of translational fidelity (GO:1990145)	0.8533333333333334	0.08752523478084709
methionine metabolic process (GO:0006555)	1.0	0.02616975711491645
mitochondrial ATP synthesis coupled electron transport (GO:0042775)	0.9733333333333334	0.013643904664953932
mitochondrial electron transport, cytochrome c to oxygen (GO:0006123)	0.68	0.038059246541391444
mitochondrial electron transport, ubiquinol to cytochrome c (GO:0006122)	0.9066666666666666	0.010422518475613273
mitochondrion distribution (GO:0048311)	1.0	0.022058386064155
mitochondrion inheritance (GO:0000001)	1.0	0.022058386064155
nicotinamide nucleotide metabolic process (GO:0046496)	1.0	0.0026764619502663593
nucleobase metabolic process (GO:0009112)	0.96	0.086260118029416
nucleotide biosynthetic process (GO:0009165)	0.96	0.03042349946542115
organic cyclic compound biosynthetic process (GO:1901362)	0.68	0.03632458492000473
phytosteroid biosynthetic process (GO:0016129)	1.0	6.122391678622694e-05
proteasomal protein catabolic process (GO:0010498)	1.0	0.0006697785554075674
proteasomal ubiquitin-independent protein catabolic process (GO:0010499)	1.0	5.1810674802380004e-05
proteasome assembly (GO:0043248)	1.0	0.003750893893370569
proteasome-mediated ubiquitin-dependent protein catabolic process (GO:0043161)	0.6666666666666666	0.08282960872297768
protein catabolic process (GO:0030163)	0.9733333333333334	0.05152390814848726
proteolysis involved in cellular protein catabolic process (GO:0051603)	1.0	0.0012240393977762801
purine-containing compound biosynthetic process (GO:0072522)	0.96	0.08659422980785843
pyruvate metabolic process (GO:0006090)	1.0	1.5231175787366402e-05
replicative cell aging (GO:0001302)	0.6	0.08048589067859727
respiratory electron transport chain (GO:0022904)	1.0	0.002484885018088506
secondary alcohol biosynthetic process (GO:1902653)	1.0	3.5127494722186365e-05
serine family amino acid biosynthetic process (GO:0009070)	0.48	0.061397858291193624
sterol biosynthetic process (GO:0016126)	1.0	2.2405166309365872e-05
sulfate assimilation (GO:0000103)	0.6666666666666666	0.08210811694836578
sulfur amino acid biosynthetic process (GO:0000097)	0.41333333333333333	0.06668866783060931
sulfur amino acid metabolic process (GO:0000096)	1.0	0.011515384729332605
threonine biosynthetic process (GO:0009088)	0.48	0.02948093988541536
threonine metabolic process (GO:0006566)	0.48	0.03450185374792286
translation (GO:0006412)	1.0	0.0001287279548340251
translational elongation (GO:0006414)	0.9733333333333334	0.018899810432953523
trehalose biosynthetic process (GO:0005992)	0.84	0.08721589834206989
tricarboxylic acid metabolic process (GO:0072350)	0.9866666666666667	0.08762381995823242
ubiquitin-dependent protein catabolic process (GO:0006511)	0.9733333333333334	0.027800582062015418
vacuolar acidification (GO:0007035)	0.8266666666666667	0.05860920000565231
'de novo' posttranslational protein folding (GO:0051084)	0.92	0.05543022761618821
cellular respiration (GO:0045333)	0.14666666666666667	0.09182514235748628
chaperone mediated protein folding requiring cofactor (GO:0051085)	0.92	0.05543022761618821
fatty acid biosynthetic process (GO:0006633)	0.05333333333333334	0.09886043140231175
glycogen metabolic process (GO:0005977)	0.37333333333333335	0.05460954921032169
hydrogen peroxide metabolic process (GO:0042743)	0.6133333333333333	0.08813119629387271
modification-dependent protein catabolic process (GO:0019941)	0.02666666666666667	0.0978725828572117
pentose-phosphate shunt (GO:0006098)	0.29333333333333333	0.09423066823915104
phospholipid metabolic process (GO:0006644)	0.02666666666666667	0.09624358762041783
proteasome regulatory particle assembly (GO:0070682)	0.8533333333333334	0.03577640630727966
purine nucleotide biosynthetic process (GO:0006164)	0.32	0.09455079996650284
rRNA export from nucleus (GO:0006407)	0.8933333333333333	0.0045102257976794595
rRNA transport (GO:0051029)	0.8933333333333333	0.0045102257976794595
rRNA-containing ribonucleoprotein complex export from nucleus (GO:0071428)	0.9733333333333334	0.00932600591314752
regulation of phosphatidylcholine biosynthetic process (GO:2001245)	0.68	0.08637162564717513
ribosomal small subunit assembly (GO:0000028)	0.8666666666666667	0.010518812516281912
steroid biosynthetic process (GO:0006694)	0.76	0.05470836982037469
peptide biosynthetic process (GO:0043043)	0.64	0.05073179797858521
ER to Golgi vesicle-mediated transport (GO:0006888)	0.13333333333333333	0.09006541245359143
'de novo' cotranslational protein folding (GO:0051083)	0.8133333333333334	0.08856910873102083
organelle inheritance (GO:0048308)	0.25333333333333335	0.08530846034476328
translational frameshifting (GO:0006452)	0.7733333333333333	0.08887236007409377
cellular macromolecule biosynthetic process (GO:0034645)	0.5866666666666667	0.0579088789033176
ribosome assembly (GO:0042255)	0.7733333333333333	0.007500311216557389
