pathway	freq	padj	stability	overlap
GOBP_INTRACELLULAR_TRANSPORT	1	7.849307244573886e-30	1.0	0.13106444605358436
GOBP_CELLULAR_MACROMOLECULE_LOCALIZATION	1	8.943986250688234e-23	1.0	0.11677852348993288
GOBP_MRNA_METABOLIC_PROCESS	1	9.384268602111178e-22	1.0	0.15756630265210608
GOBP_RNA_PROCESSING	1	9.384268602111178e-22	1.0	0.12961210974456008
GOBP_MACROMOLECULE_CATABOLIC_PROCESS	1	1.2153655789515746e-21	1.0	0.12436115843270869
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION	1	4.35019125487084e-21	1.0	0.11342281879194631
GOBP_MODIFICATION_DEPENDENT_MACROMOLECULE_CATABOLIC_PROCESS	1	7.63675691124579e-20	1.0	0.15630252100840336
GOBP_CELLULAR_PROTEIN_CATABOLIC_PROCESS	1	3.614114958857591e-18	1.0	0.13934426229508196
GOBP_NITROGEN_COMPOUND_TRANSPORT	1	3.2713475590333904e-17	1.0	0.10172413793103448
GOBP_MRNA_PROCESSING	1	3.759141391525126e-17	1.0	0.167816091954023
GOBP_CELL_CYCLE	1	3.759141391525126e-17	1.0	0.10610079575596817
GOBP_INTRACELLULAR_PROTEIN_TRANSPORT	1	3.8899435349418374e-17	1.0	0.1326530612244898
GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL	1	7.3509742588876e-17	1.0	0.1265678449258837
GOBP_PROTEIN_LOCALIZATION_TO_ORGANELLE	1	5.351895943747225e-16	1.0	0.1291139240506329
GOBP_PROTEIN_CATABOLIC_PROCESS	1	7.183182119637604e-16	1.0	0.12442396313364056
GOBP_CELLULAR_RESPONSE_TO_STRESS	1	3.960023190705209e-15	1.0	0.0991044776119403
GOBP_GOLGI_VESICLE_TRANSPORT	1	4.992691507292591e-15	1.0	0.19081272084805653
GOBP_REGULATION_OF_CELLULAR_MACROMOLECULE_BIOSYNTHETIC_PROCESS	1	1.5525077574504196e-14	1.0	0.13500784929356358
GOBP_RNA_SPLICING	1	1.750376132115866e-14	1.0	0.1649214659685864
GOBP_CELL_CYCLE_PROCESS	1	1.9761808300341553e-14	1.0	0.1141732283464567
GOBP_PROTEASOME_MEDIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	1	2.0572167539051804e-14	1.0	0.1640625
GOBP_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS	1	5.025382851287385e-14	1.0	0.1513157894736842
GOBP_PROTEIN_CONTAINING_COMPLEX_ORGANIZATION	1	7.192258588556849e-14	1.0	0.10089841050449205
GOBP_CHROMOSOME_ORGANIZATION	1	1.2877295837142023e-13	1.0	0.11832946635730858
GOBP_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS	1	3.089575651700495e-13	1.0	0.15311004784688995
