pathway	freq	padj	stability	overlap
GOBP_MRNA_METABOLIC_PROCESS	14	2.855639934226341e-12	0.35	0.14631156674838425
GOBP_MRNA_PROCESSING	14	8.437585782736313e-12	0.35	0.1584564860426929
GOBP_MACROMOLECULE_CATABOLIC_PROCESS	14	1.0297885810076916e-11	0.35	0.11042832806035531
GOBP_RNA_PROCESSING	14	1.694779376305299e-11	0.35	0.11697526692796324
GOBP_CELL_CYCLE	14	2.306033200815544e-11	0.35	0.09719590754073512
GOBP_MODIFICATION_DEPENDENT_MACROMOLECULE_CATABOLIC_PROCESS	14	9.843658294015864e-11	0.35	0.1351740696278511
GOBP_CHROMOSOME_ORGANIZATION	14	3.091752603939407e-10	0.35	0.11062313556513091
GOBP_VESICLE_MEDIATED_TRANSPORT	14	8.754775747301074e-10	0.35	0.09791273337528843
GOBP_CELLULAR_RESPONSE_TO_STRESS	14	1.4189192769443096e-09	0.35	0.08985074626865673
GOBP_CELLULAR_PROTEIN_CATABOLIC_PROCESS	14	1.4937043403185603e-09	0.35	0.12246291959406712
GOBP_REGULATION_OF_CELLULAR_MACROMOLECULE_BIOSYNTHETIC_PROCESS	14	1.6214496884521408e-09	0.35	0.12087912087912087
GOBP_RNA_SPLICING	14	2.067807741359416e-09	0.35	0.15258040388930444
GOBP_CELLULAR_MACROMOLECULE_BIOSYNTHETIC_PROCESS	14	3.4985426875840685e-09	0.35	0.09655688622754492
GOBP_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS	14	4.746555738099239e-09	0.35	0.1375598086124402
GOBP_PROTEIN_CATABOLIC_PROCESS	14	1.058023718632412e-08	0.35	0.11076366030283083
GOBP_PROTEASOME_MEDIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	14	4.036494289375908e-08	0.35	0.13950892857142858
GOBP_POSITIVE_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_METABOLIC_PROCESS	14	4.745277832437651e-08	0.35	0.0873015873015873
GOBP_CELL_CYCLE_PROCESS	14	4.98499631281109e-08	0.35	0.10144825646794153
GOBP_DNA_METABOLIC_PROCESS	14	5.964251739420741e-08	0.35	0.10857860732232594
GOBP_PROTEIN_CONTAINING_COMPLEX_ORGANIZATION	14	1.0971601329791484e-07	0.35	0.0879652482969691
GOBP_CELLULAR_RESPONSE_TO_DNA_DAMAGE_STIMULUS	14	1.5382578288666294e-07	0.35	0.10959430878677177
GOBP_DNA_REPAIR	14	1.5533590375665678e-07	0.35	0.12313209802749554
GOBP_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS	14	1.5548700859592817e-07	0.35	0.1292293233082707
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION	20	1.6819272304640582e-07	0.5	0.09969798657718122
GOBP_GOLGI_ORGANIZATION	14	2.0017928704497048e-07	0.35	0.20168067226890757
GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION	14	9.370765073067822e-07	0.35	0.10521362695275739
GOBP_RIBOSOME_BIOGENESIS	14	1.2723871498079428e-06	0.35	0.14089347079037798
GOBP_NITROGEN_COMPOUND_TRANSPORT	20	1.7561176180227189e-06	0.5	0.09192528735632183
GOBP_REGULATION_OF_CATABOLIC_PROCESS	14	1.7994774145318032e-06	0.35	0.09657142857142856
GOBP_ENDOPLASMIC_RETICULUM_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT	14	2.3337781087952528e-06	0.35	0.19954648526077098
GOBP_PROTEOLYSIS	14	2.5215441872328043e-06	0.35	0.08554817275747509
GOBP_HISTONE_MODIFICATION	14	3.182089309892328e-06	0.35	0.11678255372945638
GOBP_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS	14	3.940797148842383e-06	0.35	0.14488348530901726
GOBP_POSITIVE_REGULATION_OF_RNA_METABOLIC_PROCESS	14	4.304950988927357e-06	0.35	0.0846294162826421
GOBP_MITOTIC_CELL_CYCLE	14	5.379755898963487e-06	0.35	0.10108656929105805
GOBP_REGULATION_OF_MRNA_METABOLIC_PROCESS	14	9.012506565480563e-06	0.35	0.14593837535014
GOBP_NCRNA_PROCESSING	14	9.257385464974651e-06	0.35	0.13161010260457776
GOBP_LOCALIZATION_WITHIN_MEMBRANE	14	9.679529335173597e-06	0.35	0.10670037926675094
GOBP_POSITIVE_REGULATION_OF_CELLULAR_BIOSYNTHETIC_PROCESS	14	1.1294471927873152e-05	0.35	0.08170545269237302
GOBP_REGULATION_OF_ORGANELLE_ORGANIZATION	14	1.255630633034914e-05	0.35	0.09500489715964743
GOBP_REGULATION_OF_CELLULAR_AMIDE_METABOLIC_PROCESS	14	1.668541808119851e-05	0.35	0.11825017088174983
GOBP_REGULATION_OF_CELL_CYCLE	14	1.8049182385715904e-05	0.35	0.0914624749576206
GOBP_CELL_DIVISION	14	2.1337031578380897e-05	0.35	0.10628781899500135
GOBP_CHROMATIN_ORGANIZATION	14	2.4557348349139335e-05	0.35	0.10874885286020188
GOBP_MITOTIC_CELL_CYCLE_PROCESS	14	3.1022358602154355e-05	0.35	0.10182599355531685
GOBP_NCRNA_METABOLIC_PROCESS	14	3.426413038426284e-05	0.35	0.1201298701298701
GOBP_PEPTIDE_BIOSYNTHETIC_PROCESS	14	4.243620360412735e-05	0.35	0.10097294731846226
GOBP_TRANSLATIONAL_INITIATION	14	4.271226876700993e-05	0.35	0.18636363636363643
GOBP_ORGANELLE_ASSEMBLY	14	4.340228919547717e-05	0.35	0.09698645813465571
GOBP_NEGATIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS	14	4.5109503455555224e-05	0.35	0.08169250104733976
GOBP_RNA_POLYADENYLATION	14	4.731620841648349e-05	0.35	0.2840136054421768
GOBP_DNA_CONFORMATION_CHANGE	14	6.724535380330588e-05	0.35	0.13000000000000006
GOBP_ENZYME_LINKED_RECEPTOR_PROTEIN_SIGNALING_PATHWAY	5	6.780867285886667e-05	0.125	0.09086357947434293
GOBP_PROCESS_UTILIZING_AUTOPHAGIC_MECHANISM	14	8.029173723136589e-05	0.35	0.10493299116053607
GOBP_RNA_3_END_PROCESSING	14	9.413832560466348e-05	0.35	0.1904761904761905
GOBP_POSTTRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION	14	0.00010023749580462377	0.35	0.10253456221198158
GOBP_ORGANONITROGEN_COMPOUND_CATABOLIC_PROCESS	14	0.00011025470251101364	0.35	0.08783701354153958
GOBP_REGULATION_OF_RESPONSE_TO_STRESS	5	0.00011143850047087541	0.125	0.08166811468288444
GOBP_ENDOSOMAL_TRANSPORT	14	0.00012230311005294108	0.35	0.13605442176870747
GOBP_VESICLE_ORGANIZATION	14	0.00013793654318237147	0.35	0.12244897959183675
GOBP_ORGANELLE_LOCALIZATION	14	0.00015323254627789038	0.35	0.11380652890086851
GOBP_RRNA_METABOLIC_PROCESS	14	0.00015958120796021348	0.35	0.12926547137073455
GOBP_CYTOSOLIC_TRANSPORT	14	0.00018140163506819652	0.35	0.1488479262672811
GOBP_AMIDE_BIOSYNTHETIC_PROCESS	14	0.00018367678829785738	0.35	0.09396914446002805
GOBP_DNA_REPLICATION	14	0.00019154472171451926	0.35	0.12393390191897656
GOBP_NUCLEAR_TRANSPORT	14	0.00020108096960797179	0.35	0.1214534594325535
GOBP_INTRACELLULAR_TRANSPORT	20	0.00020353080264248953	0.5	0.10760318609703115
GOBP_MACROAUTOPHAGY	14	0.00020565767146225647	0.35	0.12852199703410777
GOBP_SUPRAMOLECULAR_FIBER_ORGANIZATION	5	0.00021193589498693004	0.125	0.0975
GOBP_MRNA_3_END_PROCESSING	14	0.00022550527112741956	0.35	0.22290640394088665
GOBP_POST_GOLGI_VESICLE_MEDIATED_TRANSPORT	14	0.00022900005584934268	0.35	0.1792857142857143
GOBP_PEPTIDE_METABOLIC_PROCESS	14	0.0002792311229751397	0.35	0.09164600419607095
GOBP_REGULATION_OF_TRANSLATIONAL_INITIATION	14	0.000302130164798772	0.35	0.200952380952381
GOBP_CELL_CYCLE_PHASE_TRANSITION	14	0.0003374269241689862	0.35	0.11043132456408687
GOBP_REGULATION_OF_RNA_SPLICING	14	0.00034017272197106596	0.35	0.1634920634920635
GOBP_ENDODERMAL_CELL_DIFFERENTIATION	5	0.0003592070879229364	0.125	0.29268292682926833
GOBP_MITOTIC_CELL_CYCLE_PHASE_TRANSITION	14	0.0004199935401219079	0.35	0.11602516654330124
GOBP_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	14	0.00042296531103070496	0.35	0.33714285714285713
GOBP_REGULATION_OF_MRNA_PROCESSING	14	0.00044622092948308885	0.35	0.16705069124423963
GOBP_PEPTIDYL_AMINO_ACID_MODIFICATION	14	0.00046670027116144753	0.35	0.08324531291259572
GOBP_NEGATIVE_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_METABOLIC_PROCESS	14	0.00048151855375951666	0.35	0.07912883576600392
GOBP_ESTABLISHMENT_OF_ORGANELLE_LOCALIZATION	14	0.0004886425752841624	0.35	0.11792639493470516
GOBP_CELL_ACTIVATION	4	0.0004924553424189667	0.1	0.08368869936034115
GOBP_REGULATION_OF_ORGANELLE_ASSEMBLY	14	0.0005046184838413836	0.35	0.13170731707317074
GOBP_POSITIVE_REGULATION_OF_CATALYTIC_ACTIVITY	5	0.0005671970599717804	0.125	0.08308308308308308
GOBP_LYMPHOCYTE_ACTIVATION	4	0.0006330130100829465	0.1	0.0882564841498559
GOBP_CELLULAR_RESPONSE_TO_ENDOGENOUS_STIMULUS	5	0.000636341729933419	0.125	0.07988668555240794
GOBP_NEUROGENESIS	5	0.000642587773502219	0.125	0.07849117174959871
GOBP_CHROMOSOME_SEGREGATION	14	0.0006523813764616425	0.35	0.12183468705207834
GOBP_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	14	0.0007020242729466762	0.35	0.12566686425607587
GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_REMOVAL	14	0.0007021949973979995	0.35	0.15269151138716358
GOBP_RESPONSE_TO_GROWTH_FACTOR	5	0.0007864615436777476	0.125	0.09284467713787084
GOBP_VIRAL_PROCESS	14	0.0008198309966514656	0.35	0.10497549943460231
GOBP_ENDOCYTOSIS	5	0.000842206270617432	0.125	0.09343065693430658
GOBP_NUCLEAR_CHROMOSOME_SEGREGATION	14	0.0008617634763534973	0.35	0.1263962375073486
GOBP_REGULATION_OF_INTRACELLULAR_TRANSPORT	14	0.0008734879441232856	0.35	0.11598062953995156
GOBP_PROTEIN_DEPHOSPHORYLATION	14	0.0008848892566939883	0.35	0.12280219780219781
GOBP_REGULATION_OF_CHROMOSOME_ORGANIZATION	14	0.0008856509141979448	0.35	0.13035714285714284
GOBP_NUCLEUS_ORGANIZATION	14	0.001016753427282276	0.35	0.16393442622950818
GOBP_REGULATION_OF_DNA_REPLICATION	14	0.0010605780131209925	0.35	0.1573751451800232
GOBP_REGULATION_OF_CELLULAR_LOCALIZATION	14	0.0010721745990214212	0.35	0.09262278377827594
GOBP_NEURON_DIFFERENTIATION	5	0.001081983512373335	0.125	0.08145240431795878
GOBP_CELLULAR_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND	3	0.0010868381336741801	0.075	0.08131791097090782
GOBP_INTRACELLULAR_PROTEIN_TRANSPORT	17	0.0010904166015807345	0.425	0.1135954381752701
GOBP_ENDODERM_FORMATION	5	0.0011187473848690672	0.125	0.25
GOBP_ENDOPLASMIC_RETICULUM_ORGANIZATION	14	0.0012901700207560813	0.35	0.18681318681318682
