pathway	freq	padj	stability	overlap
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	5	5.547876673001268e-05	0.125	0.15690607734806633
KEGG_SPLICEOSOME	14	7.790643389445981e-05	0.35	0.1746031746031746
KEGG_FOCAL_ADHESION	5	0.0001453807598766097	0.125	0.1632183908045977
KEGG_RNA_DEGRADATION	14	0.00021465971184801857	0.35	0.26233766233766237
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	14	0.0003121486547137878	0.35	0.1708791208791209
KEGG_OOCYTE_MEIOSIS	14	0.0033831758445478943	0.35	0.16466165413533834
KEGG_PARKINSONS_DISEASE	11	0.004307698740942176	0.275	0.17409948542024012
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	5	0.004580326571312234	0.125	0.16274509803921572
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	1	0.005055019168282561	0.025	0.42857142857142855
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	5	0.006931364051996231	0.125	0.14838709677419354
KEGG_SPHINGOLIPID_METABOLISM	3	0.00802909238286464	0.075	0.25
KEGG_MTOR_SIGNALING_PATHWAY	5	0.008806499073683024	0.125	0.1836734693877551
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	5	0.00937968694955914	0.125	0.13861386138613863
KEGG_BASAL_TRANSCRIPTION_FACTORS	11	0.009384428372762259	0.275	0.23863636363636365
KEGG_GLIOMA	5	0.015803318432613157	0.125	0.16
KEGG_OXIDATIVE_PHOSPHORYLATION	11	0.016468628673495796	0.275	0.15930735930735934
KEGG_HUNTINGTONS_DISEASE	4	0.02137118721910506	0.1	0.12171052631578948
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	6	0.021760695159687066	0.15	0.17666666666666667
KEGG_MELANOMA	2	0.024279789512632495	0.05	0.15254237288135594
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	1	0.02497340294160169	0.025	0.13513513513513514
KEGG_PROSTATE_CANCER	4	0.028126675814544564	0.1	0.1323529411764706
KEGG_CELL_CYCLE	5	0.031246679353436647	0.125	0.11833333333333333
KEGG_RENAL_CELL_CARCINOMA	8	0.03271775590702692	0.2	0.16417910447761191
KEGG_INSULIN_SIGNALING_PATHWAY	5	0.0332907990954229	0.125	0.1121951219512195
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	8	0.034113579244372486	0.2	0.13851351351351354
KEGG_CHEMOKINE_SIGNALING_PATHWAY	4	0.034667660337164924	0.1	0.10260115606936417
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	3	0.035248189149679525	0.075	0.11746031746031745
KEGG_ECM_RECEPTOR_INTERACTION	5	0.03669672445825553	0.125	0.17058823529411762
KEGG_PROTEIN_EXPORT	14	0.03875208282678892	0.35	0.23511904761904764
KEGG_TIGHT_JUNCTION	2	0.03916772701778371	0.05	0.11574074074074073
KEGG_LONG_TERM_POTENTIATION	11	0.03973370942717311	0.275	0.1632996632996633
KEGG_NON_SMALL_CELL_LUNG_CANCER	5	0.041568809817198606	0.125	0.1509433962264151
KEGG_CELL_ADHESION_MOLECULES_CAMS	2	0.042153820384206155	0.05	0.11206896551724138
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	5	0.04233178667511371	0.125	0.11327433628318584
KEGG_VEGF_SIGNALING_PATHWAY	1	0.04518407044687366	0.025	0.12857142857142856
KEGG_ACUTE_MYELOID_LEUKEMIA	5	0.05017670724490895	0.125	0.14339622641509434
KEGG_MAPK_SIGNALING_PATHWAY	2	0.050365415080972135	0.05	0.08968609865470852
KEGG_JAK_STAT_SIGNALING_PATHWAY	4	0.05164534708760589	0.1	0.11165048543689321
KEGG_COLORECTAL_CANCER	3	0.054405027251231725	0.075	0.13333333333333333
KEGG_CHRONIC_MYELOID_LEUKEMIA	2	0.05608239404315978	0.05	0.125
KEGG_CARDIAC_MUSCLE_CONTRACTION	2	0.056353833051989204	0.05	0.16666666666666666
KEGG_REGULATION_OF_AUTOPHAGY	7	0.06029815530261079	0.175	0.22142857142857145
KEGG_ENDOCYTOSIS	5	0.06183442208258115	0.125	0.0941860465116279
KEGG_ENDOMETRIAL_CANCER	3	0.06540916959505635	0.075	0.13725490196078433
KEGG_ERBB_SIGNALING_PATHWAY	5	0.06574938992757497	0.125	0.11948051948051948
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	1	0.06659805101980895	0.025	0.14
KEGG_RIBOSOME	2	0.07584885871909261	0.05	0.12790697674418605
KEGG_ALZHEIMERS_DISEASE	2	0.07584885871909261	0.05	0.10948905109489052
KEGG_PANCREATIC_CANCER	2	0.09141882169741511	0.05	0.11764705882352941
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	2	0.09145989003147997	0.05	0.11594202898550725
KEGG_PATHWAYS_IN_CANCER	2	0.09419324095482204	0.05	0.07903780068728522
