pathway	freq	padj	stability	overlap
GOBP_MRNA_METABOLIC_PROCESS	10	7.992692439472165e-52	0.25	0.2365740740740741
GOBP_CHROMOSOME_ORGANIZATION	10	9.018705606131785e-51	0.25	0.1967082860385925
GOBP_MACROMOLECULE_CATABOLIC_PROCESS	10	4.0430066603597084e-47	0.25	0.16839899413243925
GOBP_CELL_CYCLE	10	1.6363903591744133e-43	0.25	0.1448343079922027
GOBP_POSITIVE_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_METABOLIC_PROCESS	10	3.141303409190773e-42	0.25	0.14443783462224866
GOBP_MRNA_PROCESSING	10	3.21836310502738e-40	0.25	0.2489795918367347
GOBP_INTRACELLULAR_TRANSPORT	10	5.059399286301683e-37	0.25	0.1466950959488273
GOBP_POSITIVE_REGULATION_OF_RNA_METABOLIC_PROCESS	10	1.0750122236050932e-36	0.25	0.1445101906640368
GOBP_CHROMATIN_ORGANIZATION	10	7.142652334416507e-35	0.25	0.22515723270440252
GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL	10	1.2993826150982607e-34	0.25	0.1688963210702341
GOBP_CELL_CYCLE_PROCESS	10	1.9638193699590454e-33	0.25	0.15812379110251448
GOBP_CELLULAR_MACROMOLECULE_LOCALIZATION	10	3.1752798730832066e-33	0.25	0.13479685452162515
GOBP_REGULATION_OF_CATABOLIC_PROCESS	10	4.3758011338543404e-33	0.25	0.16636568848758465
GOBP_POSITIVE_REGULATION_OF_CELLULAR_BIOSYNTHETIC_PROCESS	10	6.225167806331431e-33	0.25	0.13165593914569926
GOBP_RNA_SPLICING	10	1.2207419261360352e-32	0.25	0.2372093023255814
GOBP_CELLULAR_RESPONSE_TO_STRESS	10	1.4041580848734007e-32	0.25	0.1266001174398121
GOBP_CELLULAR_PROTEIN_CATABOLIC_PROCESS	10	1.6325256328007787e-32	0.25	0.17446236559139786
GOBP_PROTEIN_CATABOLIC_PROCESS	10	2.169627448972312e-31	0.25	0.16129398410896706
GOBP_MODIFICATION_DEPENDENT_MACROMOLECULE_CATABOLIC_PROCESS	10	7.394965439851572e-30	0.25	0.18460264900662252
GOBP_HISTONE_MODIFICATION	10	3.267374776087158e-28	0.25	0.21838074398249452
GOBP_CELLULAR_RESPONSE_TO_DNA_DAMAGE_STIMULUS	10	5.754748563449065e-28	0.25	0.16344370860927154
GOBP_REGULATION_OF_ORGANELLE_ORGANIZATION	10	2.0827983814505133e-27	0.25	0.14292589027911454
GOBP_NITROGEN_COMPOUND_TRANSPORT	10	2.605570299722361e-27	0.25	0.11617480136208853
GOBP_REGULATION_OF_CELL_CYCLE	10	3.7337688172485914e-27	0.25	0.14717784877529286
GOBP_PROTEOLYSIS	10	1.106545181940987e-26	0.25	0.1228058510638298
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION	10	2.7124387015528016e-26	0.25	0.12215568862275447
GOBP_DNA_METABOLIC_PROCESS	10	2.9331667894223374e-26	0.25	0.15445544554455443
GOBP_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS	10	3.7110548003768655e-26	0.25	0.2501754385964912
GOBP_NEGATIVE_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_METABOLIC_PROCESS	10	4.089378029316431e-26	0.25	0.13328125
GOBP_REGULATION_OF_MRNA_METABOLIC_PROCESS	10	6.012573708483382e-25	0.25	0.26769230769230773
GOBP_PROTEIN_LOCALIZATION_TO_ORGANELLE	10	6.7600641821758955e-25	0.25	0.15298507462686567
GOBP_NEGATIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS	10	1.4141612387086465e-24	0.25	0.12434536447275299
GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION	10	1.361381317536619e-23	0.25	0.15321336760925452
GOBP_DNA_REPAIR	10	3.355365045069541e-23	0.25	0.184504132231405
GOBP_PROTEIN_CONTAINING_COMPLEX_ORGANIZATION	10	6.366165106843475e-23	0.25	0.11869095816464237
GOBP_IMMUNOGLOBULIN_PRODUCTION	1	1.2127624694892267e-22	0.025	0.27918781725888325
GOBP_PEPTIDYL_AMINO_ACID_MODIFICATION	10	1.8558288099455402e-22	0.25	0.13485663082437277
GOBP_ADAPTIVE_IMMUNE_RESPONSE	1	4.672988709648495e-22	0.025	0.15955766192733017
GOBP_ORGANONITROGEN_COMPOUND_CATABOLIC_PROCESS	10	1.1781854728443139e-21	0.25	0.12362270450751252
GOBP_ORGANELLE_ASSEMBLY	10	2.396070136728088e-21	0.25	0.14788557213930348
GOBP_MITOTIC_CELL_CYCLE	10	3.647020152956548e-21	0.25	0.1530284301606922
GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_II	10	4.7925390653500546e-21	0.25	0.13617846750727447
GOBP_VESICLE_MEDIATED_TRANSPORT	10	4.9634700954295233e-20	0.25	0.11816881258941345
GOBP_REGULATION_OF_CELL_CYCLE_PROCESS	10	2.6569588094616835e-19	0.25	0.161839863713799
GOBP_MITOTIC_CELL_CYCLE_PROCESS	10	3.11346308352968e-19	0.25	0.15643712574850302
GOBP_REGULATION_OF_CELLULAR_MACROMOLECULE_BIOSYNTHETIC_PROCESS	10	3.2503342834476306e-19	0.25	0.15472868217054264
GOBP_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS	10	4.087838957160593e-19	0.25	0.11651851851851854
GOBP_POSITIVE_REGULATION_OF_CATABOLIC_PROCESS	10	4.283071953086317e-19	0.25	0.17017167381974246
GOBP_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS	10	4.963404673060762e-19	0.25	0.1717391304347826
GOBP_RNA_CATABOLIC_PROCESS	10	3.2656715978765582e-18	0.25	0.22749003984063743
GOBP_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE	1	3.872211646462936e-18	0.025	0.21071428571428572
GOBP_REGULATION_OF_MRNA_PROCESSING	10	1.396305927036703e-17	0.25	0.32170542635658916
GOBP_POSITIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS	10	1.7962788329254115e-17	0.25	0.11297709923664123
GOBP_PHOSPHORYLATION	10	4.3000261956970775e-17	0.25	0.10535055350553506
GOBP_PROTEASOME_MEDIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	10	6.11893774166354e-17	0.25	0.17615384615384616
GOBP_NEGATIVE_REGULATION_OF_GENE_EXPRESSION	10	6.567151602163464e-17	0.25	0.1272918861959958
GOBP_CELLULAR_MACROMOLECULE_BIOSYNTHETIC_PROCESS	10	8.858480928479142e-17	0.25	0.11072485207100591
GOBP_MRNA_CATABOLIC_PROCESS	10	1.1287090104918016e-16	0.25	0.23904761904761904
GOBP_INTRACELLULAR_PROTEIN_TRANSPORT	10	1.4189254964116402e-16	0.25	0.12930817610062892
GOBP_PROCESS_UTILIZING_AUTOPHAGIC_MECHANISM	10	1.6498061546117655e-16	0.25	0.16066536203522505
GOBP_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS	10	5.945078375821079e-16	0.25	0.1286542923433875
GOBP_MICROTUBULE_BASED_PROCESS	10	6.103948213516972e-16	0.25	0.14516129032258066
GOBP_NUCLEAR_TRANSPORT	10	7.608703724570409e-16	0.25	0.1931740614334471
GOBP_PEPTIDYL_LYSINE_MODIFICATION	10	1.1254134614677018e-15	0.25	0.1824022346368715
GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_REMOVAL	10	1.8387308547926065e-15	0.25	0.285
GOBP_DNA_CONFORMATION_CHANGE	10	3.864697384499439e-15	0.25	0.201984126984127
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_MACROMOLECULE_BIOSYNTHETIC_PROCESS	10	6.069784204162506e-15	0.25	0.2008064516129032
GOBP_POSTTRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION	10	6.2114905824110636e-15	0.25	0.14395017793594306
GOBP_CELL_CYCLE_PHASE_TRANSITION	10	6.6712417965989055e-15	0.25	0.16191489361702127
GOBP_REGULATION_OF_CHROMOSOME_ORGANIZATION	10	7.143091541489673e-15	0.25	0.21980198019801983
GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION	10	1.3686503001279101e-14	0.25	0.1245303867403315
GOBP_CELL_DIVISION	10	2.067213899385705e-14	0.25	0.14354838709677417
GOBP_MACROAUTOPHAGY	10	2.3129556701862702e-14	0.25	0.18265306122448982
GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION	10	2.749240988218012e-14	0.25	0.15539823008849557
GOBP_NEGATIVE_REGULATION_OF_CATABOLIC_PROCESS	10	3.243641979357426e-14	0.25	0.19464285714285717
GOBP_CYTOSKELETON_ORGANIZATION	10	4.449826589586841e-14	0.25	0.12382445141065831
GOBP_REGULATION_OF_DNA_METABOLIC_PROCESS	10	1.048954417856503e-13	0.25	0.17353760445682448
GOBP_PROTEIN_POLYUBIQUITINATION	10	1.0841138893619524e-13	0.25	0.2018018018018018
GOBP_CHROMATIN_REMODELING	10	1.5725370083183547e-13	0.25	0.23426966292134832
GOBP_ENDOSOMAL_TRANSPORT	10	1.636340335237465e-13	0.25	0.20514018691588784
GOBP_NEUROGENESIS	10	2.978859248541862e-13	0.25	0.10419161676646707
GOBP_CHROMOSOME_SEGREGATION	10	3.2725641932931987e-13	0.25	0.17249190938511327
GOBP_CYTOSOLIC_TRANSPORT	10	4.414023186950612e-13	0.25	0.24050632911392406
GOBP_REGULATION_OF_MRNA_CATABOLIC_PROCESS	10	5.118927553552557e-13	0.25	0.2436241610738255
GOBP_RESPONSE_TO_ENDOGENOUS_STIMULUS	10	6.644272367141676e-13	0.25	0.10186190845616756
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS	10	7.891125409821268e-13	0.25	0.11628910463861922
