pathway	freq	padj	stability	overlap
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	8	2.8153740752326994e-07	0.25	0.19961240310077516
KEGG_SPLICEOSOME	8	1.0732121764349564e-05	0.25	0.1954365079365079
KEGG_COLORECTAL_CANCER	8	4.280052129599658e-05	0.25	0.23516949152542374
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	8	4.751465757800017e-05	0.25	0.14692982456140352
KEGG_ENDOMETRIAL_CANCER	8	7.519001685411235e-05	0.25	0.2425
KEGG_RENAL_CELL_CARCINOMA	8	7.978204164459142e-05	0.25	0.21212121212121213
KEGG_CELL_CYCLE	8	9.340627228219699e-05	0.25	0.165625
KEGG_ADHERENS_JUNCTION	8	0.00014225423909950395	0.25	0.1982142857142857
KEGG_ERBB_SIGNALING_PATHWAY	8	0.00018158821839301558	0.25	0.19499999999999998
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	8	0.00038152884659072717	0.25	0.18493150684931503
KEGG_PATHWAYS_IN_CANCER	8	0.0005956999522858923	0.25	0.10960144927536233
KEGG_WNT_SIGNALING_PATHWAY	8	0.0006187291593189159	0.25	0.14717741935483872
KEGG_LONG_TERM_POTENTIATION	8	0.001013540979594613	0.25	0.22916666666666669
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	8	0.0012481217955537438	0.25	0.15137614678899083
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	8	0.0020943724054677954	0.25	0.15263157894736845
KEGG_PROSTATE_CANCER	8	0.0025838438615893564	0.25	0.15147058823529413
KEGG_FOCAL_ADHESION	8	0.0027026004139357523	0.25	0.11769005847953215
KEGG_INSULIN_SIGNALING_PATHWAY	8	0.002801918288750869	0.25	0.13645833333333332
KEGG_CHRONIC_MYELOID_LEUKEMIA	8	0.0033550963404583634	0.25	0.16428571428571428
KEGG_TGF_BETA_SIGNALING_PATHWAY	8	0.005126538353597062	0.25	0.15068493150684928
KEGG_LYSINE_DEGRADATION	8	0.006427465843613492	0.25	0.1931818181818182
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	8	0.006583201715495432	0.25	0.2006578947368421
KEGG_MAPK_SIGNALING_PATHWAY	8	0.006625708111558204	0.25	0.10688405797101451
KEGG_NUCLEOTIDE_EXCISION_REPAIR	8	0.007196558174459088	0.25	0.18313953488372092
KEGG_THYROID_CANCER	2	0.007266919450586439	0.0625	0.23214285714285715
KEGG_ACUTE_MYELOID_LEUKEMIA	8	0.007315937818466968	0.25	0.16745283018867924
KEGG_TIGHT_JUNCTION	8	0.007334718351157541	0.25	0.12958715596330275
KEGG_OOCYTE_MEIOSIS	8	0.010034578287006126	0.25	0.13411458333333334
KEGG_NOTCH_SIGNALING_PATHWAY	2	0.011554744693616581	0.0625	0.1744186046511628
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	8	0.011833632246846783	0.25	0.1426056338028169
KEGG_JAK_STAT_SIGNALING_PATHWAY	8	0.01299422028048979	0.25	0.125
KEGG_PANCREATIC_CANCER	8	0.013994637192643327	0.25	0.14154411764705882
KEGG_RNA_DEGRADATION	8	0.014663864029634651	0.25	0.15681818181818183
KEGG_LONG_TERM_DEPRESSION	2	0.01763711109445692	0.0625	0.1595744680851064
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	6	0.018189351695078616	0.1875	0.14444444444444446
KEGG_GNRH_SIGNALING_PATHWAY	8	0.01855856283530053	0.25	0.1314935064935065
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	8	0.019198662090931795	0.25	0.11868686868686869
KEGG_NON_HOMOLOGOUS_END_JOINING	8	0.020325539131476444	0.25	0.3125
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	1	0.021953045222480653	0.03125	0.11602209944751381
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	6	0.023787071055321848	0.1875	0.13108614232209737
KEGG_ENDOCYTOSIS	7	0.025035360092549003	0.21875	0.10562770562770563
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	8	0.030607518448980926	0.25	0.14583333333333334
KEGG_SMALL_CELL_LUNG_CANCER	6	0.0335173556810136	0.1875	0.1217948717948718
KEGG_GAP_JUNCTION	4	0.03371590301462199	0.125	0.1286764705882353
KEGG_CHEMOKINE_SIGNALING_PATHWAY	8	0.03495596375982854	0.25	0.09921875
KEGG_MELANOGENESIS	8	0.037180580077081124	0.25	0.12842465753424656
KEGG_NON_SMALL_CELL_LUNG_CANCER	8	0.03931351256028159	0.25	0.13701923076923075
KEGG_REGULATION_OF_AUTOPHAGY	2	0.04084183118402221	0.0625	0.21052631578947367
KEGG_AUTOIMMUNE_THYROID_DISEASE	7	0.04216337448666063	0.21875	0.25396825396825395
KEGG_MTOR_SIGNALING_PATHWAY	8	0.043298295601090525	0.25	0.140625
KEGG_BASAL_TRANSCRIPTION_FACTORS	8	0.044128175433037355	0.25	0.16666666666666666
KEGG_DORSO_VENTRAL_AXIS_FORMATION	1	0.044270572644251376	0.03125	0.2
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	2	0.04676436919446578	0.0625	0.16071428571428573
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	7	0.04704448193684578	0.21875	0.125
KEGG_GLIOMA	8	0.05131479258857498	0.25	0.1293859649122807
KEGG_GRAFT_VERSUS_HOST_DISEASE	7	0.055482902765974576	0.21875	0.23626373626373628
KEGG_ALLOGRAFT_REJECTION	7	0.055482902765974576	0.21875	0.23626373626373628
KEGG_INOSITOL_PHOSPHATE_METABOLISM	6	0.05833192370440068	0.1875	0.1326530612244898
KEGG_MISMATCH_REPAIR	5	0.059886926172217615	0.15625	0.18181818181818182
KEGG_TYPE_I_DIABETES_MELLITUS	7	0.06270445435507073	0.21875	0.21428571428571427
KEGG_APOPTOSIS	4	0.06478584642463646	0.125	0.11217948717948717
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	6	0.06936578371523784	0.1875	0.1043956043956044
KEGG_SULFUR_METABOLISM	7	0.0726453900452577	0.21875	0.3186813186813187
KEGG_VIBRIO_CHOLERAE_INFECTION	1	0.07332788508407799	0.03125	0.125
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	6	0.07511375198502893	0.1875	0.10344827586206896
KEGG_HEDGEHOG_SIGNALING_PATHWAY	6	0.07590871369379064	0.1875	0.14285714285714282
KEGG_TASTE_TRANSDUCTION	5	0.07698470965716141	0.15625	0.21428571428571427
KEGG_DILATED_CARDIOMYOPATHY	1	0.09757786342795137	0.03125	0.11538461538461539
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	5	0.09763569149071791	0.15625	0.11764705882352941
KEGG_HOMOLOGOUS_RECOMBINATION	1	0.09904453850177851	0.03125	0.15384615384615385
KEGG_AXON_GUIDANCE	1	0.0991107322405118	0.03125	0.09433962264150944
