pathway	freq	mean_padj
GOBP_BEHAVIOR	1.0	0.0065283701717757745
GOBP_BIOLOGICAL_ADHESION	1.0	0.020379928544888508
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTRASPECIES_INTERACTION_BETWEEN_ORGANISMS	1.0	0.0065283701717757745
GOBP_CELLULAR_SENESCENCE	1.0	0.09977940058789465
GOBP_CELL_ACTIVATION	1.0	0.038496146787663534
GOBP_CELL_CHEMOTAXIS	1.0	0.07902380411860682
GOBP_CENTRAL_NERVOUS_SYSTEM_DEVELOPMENT	1.0	0.03161932243499416
GOBP_COGNITION	1.0	0.0065283701717757745
GOBP_HEAD_DEVELOPMENT	1.0	0.061355030426055134
GOBP_LEARNING	1.0	0.04889922601941278
GOBP_MORPHOGENESIS_OF_AN_ENDOTHELIUM	1.0	0.07227167040956325
GOBP_NEGATIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS	1.0	0.03161932243499416
GOBP_NEGATIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS	1.0	0.051258730054597246
GOBP_NEGATIVE_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_METABOLIC_PROCESS	1.0	0.03478456406519745
GOBP_NEGATIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_II	1.0	0.022459986763043
GOBP_NERVOUS_SYSTEM_PROCESS	1.0	0.03478456406519745
GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_II	1.0	0.05904092384278669
GOBP_REGULATION_OF_CELL_AGING	1.0	0.04395500737116599
GOBP_SUBPALLIUM_DEVELOPMENT	1.0	0.09977940058789465
GOBP_TAXIS	1.0	0.030425310095961562
GOBP_T_CELL_ACTIVATION	1.0	0.09977940058789465
GOBP_VOCALIZATION_BEHAVIOR	1.0	0.07616469826706188
