pathway	freq	mean_padj	mean_NES
mRNA surveillance pathway  sce03015	0.3220338983050847	0.15554556183987248	1.882968605255682
Transcription machinery  sce03021	0.7796610169491526	0.1017596280961466	2.025093545244077
Cell cycle - yeast  sce04111	0.05084745762711865	0.18663998384047606	1.7683944866457295
Meiosis - yeast  sce04113	0.1694915254237288	0.14966188284859291	1.7564362451752125
Basal transcription factors  sce03022	0.11864406779661017	0.1418344135595378	1.8322385046332479
Autophagy - yeast  sce04138	0.15254237288135594	0.15451855933741562	1.8406692629640165
Messenger RNA biogenesis  sce03019	0.01694915254237288	0.16121037091316623	1.8709165230125278
Ribosome  sce03010	0.288135593220339	0.008808601240457514	3.463672543854164
Ribosome  sce03011	0.288135593220339	0.007975675731246433	3.3082224646268474
Autophagy - other  sce04136	0.03389830508474576	0.22652265813506087	1.6878453753238079
Tyrosine metabolism  sce00350	0.23728813559322035	0.18586937932352537	1.7659806170372991
Terpenoid backbone biosynthesis  sce00900	0.15254237288135594	0.14636582966225434	1.8227104662637106
Purine metabolism  sce00230	0.4406779661016949	0.05044736878151093	2.2654197700621626
Proteasome  sce03050	0.1016949152542373	0.04459891374472508	2.5242257178085055
Proteasome  sce03051	0.0847457627118644	0.09138579402551694	2.1544319674660706
Protein export  sce03060	0.05084745762711865	0.19443909584314512	1.691812537148263
RNA polymerase  sce03020	0.3728813559322034	0.06349816658377505	2.0449368212657095
Peptidases  sce01002	0.05084745762711865	0.0889959039454326	1.9232368038304948
Riboflavin metabolism  sce00740	0.05084745762711865	0.1059251304840756	1.8475242747432234
DNA repair and recombination proteins  sce03400	0.01694915254237288	0.23164426059979318	1.5411589142429114
Amino acid related enzymes  sce01007	0.3050847457627119	0.12274365466006848	1.8449397100454092
RNA transport  sce03013	0.1016949152542373	0.17695768309618998	1.662088433402461
Translation factors  sce03012	0.5084745762711864	0.06711320058182862	2.203203199681363
Pentose phosphate pathway  sce00030	0.1864406779661017	0.11258689248856911	2.00968840875604
Methane metabolism  sce00680	0.06779661016949153	0.09220283965953235	2.2353511668641066
Chromosome and associated proteins  sce03036	0.13559322033898305	0.1450120785260398	1.828034226766559
Glycine, serine and threonine metabolism  sce00260	0.2033898305084746	0.12532088261090601	1.7669790012141735
Pyrimidine metabolism  sce00240	0.1694915254237288	0.1666393643418715	1.7054038181071653
Sphingolipid metabolism  sce00600	0.1016949152542373	0.16400846275245282	1.6624118477599934
Ribosome biogenesis  sce03009	0.22033898305084745	0.11261246258038742	1.7984316047564533
Glycosyltransferases  sce01003	0.03389830508474576	0.23528730913872348	1.5160083798320962
Pyruvate metabolism  sce00620	0.05084745762711865	0.24230025051046342	1.563770098272859
Lysine biosynthesis  sce00300	0.03389830508474576	0.22317606304049148	1.572432230392946
Ribosome biogenesis in eukaryotes  sce03008	0.03389830508474576	0.22174662296312975	1.5500552193065444
Protein kinases  sce01001	0.01694915254237288	0.24824593041429222	1.5725639440806132
Lysine degradation  sce00310	0.01694915254237288	0.24802531046208812	1.5507241396239368
