pathway	freq	mean_padj
Glycine, serine and threonine metabolism  sce00260	0.2631578947368421	0.03923421856633812
Mitochondrial biogenesis  sce03029	0.02631578947368421	0.06860352795533009
Pentose phosphate pathway  sce00030	0.42105263157894735	0.04222246348394409
Purine metabolism  sce00230	0.6052631578947368	0.03724562417924285
Peptidases  sce01002	0.02631578947368421	0.02806856062023484
Proteasome  sce03050	0.10526315789473684	0.016981156512334068
Proteasome  sce03051	0.10526315789473684	0.0516553798278534
RNA transport  sce03013	0.07894736842105263	0.09543340355267287
Amino sugar and nucleotide sugar metabolism  sce00520	0.05263157894736842	0.09779561680865331
Translation factors  sce03012	0.07894736842105263	0.0774531113106724
Methane metabolism  sce00680	0.13157894736842105	0.08204434710238098
Pyrimidine metabolism  sce00240	0.10526315789473684	0.07333896693483855
Citrate cycle (TCA cycle)  sce00020	0.10526315789473684	0.07712720769616292
RNA polymerase  sce03020	0.15789473684210525	0.058180650748087176
Phagosome  sce04145	0.05263157894736842	0.08323831460798853
Chaperones and folding catalysts  sce03110	0.02631578947368421	0.08851357364932344
Exosome  sce04147	0.02631578947368421	0.07624730984950134
Lysine biosynthesis  sce00300	0.07894736842105263	0.08051946533005698
Pyruvate metabolism  sce00620	0.07894736842105263	0.03827644559990633
