pathway	freq	mean_padj
GOBP_3_UTR_MEDIATED_MRNA_DESTABILIZATION	1.0	0.010713418127653892
GOBP_3_UTR_MEDIATED_MRNA_STABILIZATION	1.0	0.04786675496684106
GOBP_ACTIN_FILAMENT_BASED_PROCESS	1.0	0.007198877752969679
GOBP_ACTIN_FILAMENT_POLYMERIZATION	1.0	0.035386320979320686
GOBP_ACTIN_POLYMERIZATION_OR_DEPOLYMERIZATION	1.0	0.03508213931737631
GOBP_ADHERENS_JUNCTION_ORGANIZATION	1.0	0.09694938504055166
GOBP_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME	1.0	1.7021208352745423e-11
GOBP_AMIDE_BIOSYNTHETIC_PROCESS	1.0	0.00031092644414387716
GOBP_ANAPHASE_PROMOTING_COMPLEX_DEPENDENT_CATABOLIC_PROCESS	1.0	0.057379127609708085
GOBP_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY	1.0	0.012049413391548669
GOBP_ASTRAL_MICROTUBULE_ORGANIZATION	1.0	0.08438599342788367
GOBP_ATRIAL_SEPTUM_DEVELOPMENT	1.0	0.08050684521632251
GOBP_AUTOPHAGOSOME_ORGANIZATION	1.0	0.011132932696341039
GOBP_AXONAL_TRANSPORT	1.0	0.0804648499747046
GOBP_AXO_DENDRITIC_TRANSPORT	1.0	0.01182275518309944
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERSPECIES_INTERACTION_BETWEEN_ORGANISMS	1.0	0.047629837874279005
GOBP_BLASTOCYST_FORMATION	1.0	0.08050684521632251
GOBP_BONE_CELL_DEVELOPMENT	1.0	0.052609342630245866
GOBP_CELLULAR_AMIDE_METABOLIC_PROCESS	1.0	0.012146865555352616
GOBP_CELLULAR_COMPONENT_DISASSEMBLY	1.0	0.009427457591633246
GOBP_CELLULAR_MACROMOLECULE_BIOSYNTHETIC_PROCESS	1.0	2.1653151019958095e-06
GOBP_CELLULAR_MACROMOLECULE_LOCALIZATION	1.0	3.195177785086172e-14
GOBP_CELLULAR_NITROGEN_COMPOUND_CATABOLIC_PROCESS	1.0	1.7771958312794162e-09
GOBP_CELLULAR_PROTEIN_CATABOLIC_PROCESS	1.0	6.8207192164712715e-12
GOBP_CELLULAR_RESPONSE_TO_ABIOTIC_STIMULUS	1.0	0.006340418794271853
GOBP_CELLULAR_RESPONSE_TO_DNA_DAMAGE_STIMULUS	1.0	9.975564663204235e-18
GOBP_CELLULAR_RESPONSE_TO_ENDOGENOUS_STIMULUS	1.0	0.035353255675948304
GOBP_CELLULAR_RESPONSE_TO_IONIZING_RADIATION	1.0	0.07362105070217051
