pathway	freq	mean_padj	mean_NES
GOBP_CHROMOSOME_ORGANIZATION	1.0	0.0	-6.197777383892973
GOBP_MRNA_METABOLIC_PROCESS	1.0	0.0	-7.033470838630357
GOBP_MRNA_PROCESSING	1.0	0.0	-6.172890916576418
GOBP_RNA_SPLICING	1.0	0.0	-5.6560651975232155
GOBP_RNA_PROCESSING	1.0	0.025780883370023003	-3.5331636399322477
GOBP_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS	1.0	0.0	-5.05123669983485
GOBP_CELL_CYCLE_PROCESS	1.0	0.006117621248460488	-4.035395385321638
GOBP_CHROMATIN_ORGANIZATION	1.0	0.0	-5.114784528161939
GOBP_MITOTIC_CELL_CYCLE	1.0	0.020221388187200155	-3.763515915038948
GOBP_HISTONE_MODIFICATION	1.0	0.0	-5.015198403471138
GOBP_DNA_METABOLIC_PROCESS	1.0	1.3441356080885503e-06	-4.81748673547976
GOBP_REGULATION_OF_MRNA_METABOLIC_PROCESS	1.0	0.0	-4.919651171597022
GOBP_DNA_REPAIR	1.0	1.4324980933481346e-06	-4.660482673656934
GOBP_MITOTIC_CELL_CYCLE_PROCESS	1.0	0.026252535868121138	-3.5608973585976695
GOBP_MACROMOLECULE_CATABOLIC_PROCESS	1.0	0.0	-6.621780076650243
GOBP_CELLULAR_RESPONSE_TO_DNA_DAMAGE_STIMULUS	1.0	0.0	-5.124808348358786
GOBP_INTRACELLULAR_TRANSPORT	1.0	0.0	-6.901503252071912
GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL	1.0	0.0	-5.82470973250874
GOBP_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS	1.0	0.0	-4.904351732033751
GOBP_REGULATION_OF_MRNA_PROCESSING	1.0	0.00012209781511802765	-4.0682039516185045
GOBP_REGULATION_OF_CELL_CYCLE	1.0	0.03865059713384102	-3.366625562704577
GOBP_DNA_CONFORMATION_CHANGE	1.0	0.007315075553134601	-3.2644989898080383
GOBP_MICROTUBULE_BASED_PROCESS	1.0	0.027398570380032128	-2.9836415872219013
GOBP_CHROMOSOME_SEGREGATION	1.0	0.018889411207968984	-3.2015506228909945
GOBP_PROTEIN_LOCALIZATION_TO_ORGANELLE	1.0	0.0	-5.956128375009782
GOBP_MODIFICATION_DEPENDENT_MACROMOLECULE_CATABOLIC_PROCESS	1.0	0.0	-5.747767752160308
GOBP_CELL_CYCLE_PHASE_TRANSITION	0.8125	0.009879744146262782	-3.4241405927385755
GOBP_REGULATION_OF_CELLULAR_MACROMOLECULE_BIOSYNTHETIC_PROCESS	1.0	0.00011861379386574262	-4.1155636602691175
GOBP_ORGANELLE_ASSEMBLY	1.0	1.628638008519165e-05	-4.152339290943067
GOBP_NEGATIVE_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_METABOLIC_PROCESS	1.0	4.85277928480796e-05	-4.220875161459559
GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION	0.6875	0.021305327211069567	-2.8674870669271537
GOBP_CELL_DIVISION	1.0	0.04914246874720795	-3.057650231388474
GOBP_CELLULAR_PROTEIN_CATABOLIC_PROCESS	1.0	0.0	-5.875634952643407
GOBP_REGULATION_OF_CELL_CYCLE_PROCESS	0.8125	0.025849464943580924	-3.32726600562048
GOBP_NUCLEAR_TRANSPORT	1.0	0.0010771795615598047	-3.553740357822361
GOBP_PROTEIN_CONTAINING_COMPLEX_ORGANIZATION	1.0	0.0	-5.270738727514826
GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION	1.0	0.0	-5.231541188689013
GOBP_REGULATION_OF_DNA_METABOLIC_PROCESS	1.0	0.0031334261896930216	-3.359718761774628
GOBP_DNA_REPLICATION	1.0	0.0037517313184965845	-3.301637364893562
GOBP_PROTEIN_CATABOLIC_PROCESS	1.0	0.0	-5.654812352684708
GOBP_NEGATIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS	1.0	0.0009025077091044368	-3.880176219147756
GOBP_REGULATION_OF_RNA_SPLICING	1.0	0.003163864768052052	-3.3125186126302526
GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_II	1.0	0.0012058859443609604	-3.653104217023674
GOBP_REGULATION_OF_CHROMOSOME_ORGANIZATION	1.0	0.0026708249656549345	-3.349773057754412
GOBP_MITOTIC_CELL_CYCLE_PHASE_TRANSITION	0.75	0.030325679846015457	-2.9015211839407735
GOBP_REGULATION_OF_CATABOLIC_PROCESS	1.0	1.3354086721658593e-06	-4.861082399268163
GOBP_CELLULAR_MACROMOLECULE_BIOSYNTHETIC_PROCESS	1.0	0.0	-5.609623362062144
GOBP_PEPTIDYL_LYSINE_MODIFICATION	1.0	0.00012790062987392238	-3.825247024985979
GOBP_CHROMATIN_REMODELING	1.0	0.0014694832814580935	-3.267771788790737
GOBP_NCRNA_METABOLIC_PROCESS	1.0	0.0	-4.88953137025698
GOBP_NUCLEAR_CHROMOSOME_SEGREGATION	0.9375	0.04670360890119278	-2.5728445396537554
GOBP_SISTER_CHROMATID_SEGREGATION	0.9375	0.05190986547497996	-2.660974493898653
GOBP_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME	1.0	0.00468367043256378	-3.2144095166772644
GOBP_RNA_CATABOLIC_PROCESS	1.0	3.191636840594955e-06	-4.155114167390163
GOBP_IMMUNOGLOBULIN_PRODUCTION	1.0	0.010227523879992892	-2.6162546240163116
GOBP_MRNA_CATABOLIC_PROCESS	1.0	4.472982705370283e-05	-3.88005912452868
GOBP_NUCLEAR_EXPORT	1.0	0.004988313580747848	-3.1339303368038487
GOBP_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION	0.8125	0.016524107770981518	-2.981708706868599
GOBP_RNA_LOCALIZATION	1.0	0.0008217221874708352	-3.6151274352134357
GOBP_HISTONE_METHYLATION	1.0	0.0032952438949140207	-3.0914442753722677
GOBP_METHYLATION	1.0	0.00010207807245834277	-3.622911598759263
GOBP_SPINDLE_ORGANIZATION	0.625	0.004789863746305609	-3.233481424597021
GOBP_REGULATION_OF_ORGANELLE_ORGANIZATION	1.0	0.0006665820491513222	-3.817953582231542
GOBP_PROTEIN_POLYUBIQUITINATION	1.0	0.00012389480346412516	-3.6841942981470344
GOBP_MITOTIC_SISTER_CHROMATID_SEGREGATION	0.9375	0.03588591256372664	-2.834597592124798
GOBP_RIBOSOME_BIOGENESIS	1.0	0.0	-4.199392576402387
GOBP_PROTEIN_METHYLATION	1.0	0.0005813468439179022	-3.396456443697628
