pathway	freq	mean_padj
GOBP_ALCOHOL_METABOLIC_PROCESS	0.05714285714285714	0.017978369881707267
GOBP_AMIDE_TRANSPORT	0.08571428571428572	0.05048096049822507
GOBP_ANION_TRANSMEMBRANE_TRANSPORT	0.05714285714285714	0.01881158465017616
GOBP_ANION_TRANSPORT	0.08571428571428572	0.014620997526100694
GOBP_BIOLOGICAL_ADHESION	0.02857142857142857	0.004996936392180021
GOBP_CARBOHYDRATE_DERIVATIVE_CATABOLIC_PROCESS	0.05714285714285714	0.07211501102797999
GOBP_CARBOHYDRATE_DERIVATIVE_METABOLIC_PROCESS	0.2	0.041698541107392816
GOBP_CATION_TRANSMEMBRANE_TRANSPORT	0.11428571428571428	0.00192509574397552
GOBP_CATION_TRANSPORT	0.08571428571428572	0.0004791866333703361
GOBP_CELLULAR_HOMEOSTASIS	0.08571428571428572	0.007136057744260436
GOBP_CELLULAR_ION_HOMEOSTASIS	0.08571428571428572	0.0022999197620141225
GOBP_CELLULAR_LIPID_CATABOLIC_PROCESS	0.08571428571428572	0.01308486120648158
GOBP_CELLULAR_LIPID_METABOLIC_PROCESS	0.11428571428571428	0.00020878365203687773
GOBP_CELL_CELL_ADHESION	0.11428571428571428	0.04752690321973749
GOBP_CELL_CHEMOTAXIS	0.05714285714285714	0.03828570700267632
GOBP_CHEMICAL_HOMEOSTASIS	0.11428571428571428	0.01815962823964224
GOBP_DIVALENT_INORGANIC_CATION_HOMEOSTASIS	0.08571428571428572	0.019941133450688233
GOBP_FATTY_ACID_METABOLIC_PROCESS	0.08571428571428572	0.04374156603463217
GOBP_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	0.08571428571428572	0.021933766892195672
GOBP_HORMONE_TRANSPORT	0.05714285714285714	0.04762863232157829
GOBP_IMPORT_INTO_CELL	0.11428571428571428	0.035064301599346384
GOBP_INFLAMMATORY_RESPONSE	0.22857142857142856	0.027919482271871843
GOBP_INORGANIC_ION_TRANSMEMBRANE_TRANSPORT	0.11428571428571428	0.017109706443775664
