pathway	freq	mean_padj
5-phosphoribose 1-diphosphate biosynthetic process (GO:0006015)	1.0	0.04791452827332145
5-phosphoribose 1-diphosphate metabolic process (GO:0046391)	1.0	0.04791452827332145
calcium ion homeostasis (GO:0055074)	1.0	0.09601381081226537
cellular amide metabolic process (GO:0043603)	1.0	0.068915203053446
cellular calcium ion homeostasis (GO:0006874)	1.0	0.09040326200763682
cellular protein catabolic process (GO:0044257)	1.0	0.0692150300263916
cellular response to osmotic stress (GO:0071470)	1.0	0.068915203053446
cellular response to oxidative stress (GO:0034599)	1.0	0.040100704560995556
ceramide metabolic process (GO:0006672)	1.0	0.068915203053446
galactose catabolic process (GO:0019388)	1.0	0.068915203053446
galactose metabolic process (GO:0006012)	1.0	0.068915203053446
glucan biosynthetic process (GO:0009250)	1.0	0.068915203053446
glycogen biosynthetic process (GO:0005978)	1.0	0.068915203053446
hexose catabolic process (GO:0019320)	1.0	0.05019218902735165
nucleoside phosphate biosynthetic process (GO:1901293)	1.0	0.015484048662363059
nucleotide metabolic process (GO:0009117)	1.0	0.040100704560995556
pentose catabolic process (GO:0019323)	1.0	0.06202795808208723
purine nucleotide biosynthetic process (GO:0006164)	1.0	0.09040326200763682
purine nucleotide metabolic process (GO:0006163)	1.0	0.09601381081226537
purine-containing compound biosynthetic process (GO:0072522)	1.0	0.04791452827332145
ribose phosphate biosynthetic process (GO:0046390)	1.0	0.05019218902735165
serine family amino acid biosynthetic process (GO:0009070)	1.0	0.09040326200763682
serine family amino acid metabolic process (GO:0009069)	1.0	0.068915203053446
trehalose metabolic process (GO:0005991)	1.0	0.07484197146954366
