pathway	freq	mean_padj	mean_NES
Translation factors  sce03012	1.0	0.09722971951719821	2.174012026890223
Ribosome  sce03011	1.0	0.05012101869899544	-2.166411130614745
mRNA surveillance pathway  sce03015	1.0	0.0738453565953404	2.1134813879963716
Ubiquitin system  sce04121	1.0	0.045108916829095895	-2.09703693049013
Ribosome  sce03010	1.0	0.03495619765673528	-2.0776024676563947
Amino sugar and nucleotide sugar metabolism  sce00520	1.0	0.06235830112495412	2.0764039719703775
Proteasome  sce03051	1.0	0.12568809304517317	-1.8146688252270005
Messenger RNA biogenesis  sce03019	1.0	0.23692051907671713	1.7904139760076139
Nicotinate and nicotinamide metabolism  sce00760	1.0	0.19667479973225663	1.784730669627909
Phagosome  sce04145	1.0	0.24184354284973983	1.7162408759124084
RNA transport  sce03013	1.0	0.23199749530369443	1.6654742620418195
Protein kinases  sce01001	1.0	0.24710844327366685	1.6276951604321732
