pathway	freq	mean_padj	mean_NES
cytoplasmic translation (GO:0002181)	1.0	0.012378377380112257	-0.7309995175012982
translation (GO:0006412)	0.975	0.008401668976069962	-2.4142254624736146
cytoplasmic translational initiation (GO:0002183)	0.875	0.07367423634594378	2.381301031452587
cation transport (GO:0006812)	0.85	0.11250919921753057	-2.031030717109666
nucleotide metabolic process (GO:0009117)	0.775	0.08766266366148753	2.284836243231024
maturation of SSU-rRNA (GO:0030490)	0.8	0.09197135439552256	-1.8243185765254049
maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000462)	0.725	0.07267812523709324	-1.87792321408633
ribosome assembly (GO:0042255)	0.7	0.10668326929724377	-2.052813296031138
proteasomal protein catabolic process (GO:0010498)	0.725	0.14152649207973267	-1.8973689454284413
ribosome biogenesis (GO:0042254)	0.2	0.05219083684444349	-1.0665473437422115
proteasome-mediated ubiquitin-dependent protein catabolic process (GO:0043161)	0.675	0.1559930058262647	-1.8631485354026067
ribonucleoprotein complex assembly (GO:0022618)	0.55	0.12732507263482698	-1.5871241838207035
protein catabolic process in the vacuole (GO:0007039)	0.625	0.16689355108174564	-1.9055935869355636
ribosomal small subunit assembly (GO:0000028)	0.675	0.10962486300203143	-2.0263624343491213
ribosomal large subunit biogenesis (GO:0042273)	0.25	0.07610797922664864	-1.317197285198262
cellular response to oxidative stress (GO:0034599)	0.225	0.15889412228872668	2.0236636010014553
RNA export from nucleus (GO:0006405)	0.05	0.11976040945160076	1.9836246462816804
gene expression (GO:0010467)	0.05	0.15478689617354213	-1.981314549306456
histone acetylation (GO:0016573)	0.05	0.13045761779415224	-1.9664095327688926
internal peptidyl-lysine acetylation (GO:0018393)	0.05	0.13045761779415224	-1.9664095327688926
replicative cell aging (GO:0001302)	0.175	0.18789936361046222	1.9477061952464996
rRNA export from nucleus (GO:0006407)	0.075	0.14093853429394565	0.7490104781612068
rRNA transport (GO:0051029)	0.075	0.14093853429394565	0.7490104781612068
protein modification by small protein removal (GO:0070646)	0.05	0.12838046969604877	-1.952260301373516
protein deubiquitination (GO:0016579)	0.05	0.1428954572869704	-1.9206637900534627
ribosomal small subunit biogenesis (GO:0042274)	0.65	0.12728626960466694	-1.9010052842196647
ubiquitin-dependent protein catabolic process (GO:0006511)	0.45	0.12068950524192694	-1.91671710441867
glycerophospholipid biosynthetic process (GO:0046474)	0.15	0.18162061118046338	-1.778859413167764
protein dephosphorylation (GO:0006470)	0.075	0.21127618392828848	1.851969322828593
chronological cell aging (GO:0001300)	0.05	0.23736356261941177	1.788351567054564
peptide biosynthetic process (GO:0043043)	0.2	0.17206650429031164	-1.883022989192768
cellular response to DNA damage stimulus (GO:0006974)	0.05	0.23361432041496433	1.7793976070339688
amino acid catabolic process to alcohol via Ehrlich pathway (GO:0000947)	0.2	0.1876065005488473	-1.776381203057531
cellular respiration (GO:0045333)	0.35	0.14206910703616007	2.1110098112144686
primary alcohol metabolic process (GO:0034308)	0.2	0.18969196734030785	-1.7826619965923565
rRNA-containing ribonucleoprotein complex export from nucleus (GO:0071428)	0.2	0.14008634761229358	-0.9763551898762082
regulation of RNA polymerase II transcriptional preinitiation complex assembly (GO:0045898)	0.1	0.24379233402533793	-1.6751407099869355
ribosomal large subunit assembly (GO:0000027)	0.075	0.23212179132881272	-1.692633290687392
RNA polymerase II transcriptional preinitiation complex assembly (GO:0051123)	0.55	0.1305929818687321	-2.059216891659479
branched-chain amino acid biosynthetic process (GO:0009082)	0.4	0.14834502369031097	-1.893825281990093
autophagy of mitochondrion (GO:0000422)	0.6	0.1719464744564104	-1.7884000728655425
mitochondrion disassembly (GO:0061726)	0.6	0.1719464744564104	-1.7884000728655425
cellular protein modification process (GO:0006464)	0.225	0.1699512624819971	2.1265743013250784
negative regulation of transcription from RNA polymerase II promoter (GO:0000122)	0.6	0.13323299418178722	-1.9622489389793143
regulation of mRNA stability (GO:0043488)	0.225	0.18358284973228978	-1.8437088497803618
mRNA splicing, via spliceosome (GO:0000398)	0.4	0.15475761874758942	-1.9440507517447299
RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377)	0.4	0.15475761874758942	-1.9440507517447299
mRNA processing (GO:0006397)	0.2	0.15554830688781893	-1.9301167848883583
cellular amino acid biosynthetic process (GO:0008652)	0.375	0.17560818481243612	-1.8138475476968594
nitrogen compound transport (GO:0071705)	0.45	0.14348810169836568	-1.9221137260524597
hexose biosynthetic process (GO:0019319)	0.15	0.16711566051196744	-1.8377757062393358
gluconeogenesis (GO:0006094)	0.15	0.16711566051196744	-1.8377757062393358
transcription initiation from RNA polymerase II promoter (GO:0006367)	0.4	0.08408435456847281	-2.136453386779016
