pathway	freq	mean_padj
KEGG_ACUTE_MYELOID_LEUKEMIA	0.7	0.05828907456379183
KEGG_BASAL_TRANSCRIPTION_FACTORS	0.3	0.0799626034253706
KEGG_CELL_CYCLE	0.45	0.0005956176633078697
KEGG_CHRONIC_MYELOID_LEUKEMIA	0.8	0.0510030027463293
KEGG_DNA_REPLICATION	0.3	0.0554791728986027
KEGG_HOMOLOGOUS_RECOMBINATION	0.4	0.011781066446880347
KEGG_LYSINE_DEGRADATION	0.35	0.03023042335699456
KEGG_MISMATCH_REPAIR	0.6	0.031214307192564888
KEGG_NUCLEOTIDE_EXCISION_REPAIR	0.6	0.024255694370127517
KEGG_OOCYTE_MEIOSIS	0.4	0.04866417088603695
KEGG_PANCREATIC_CANCER	0.5	0.0645410403158117
KEGG_PROSTATE_CANCER	0.5	0.04582660226959256
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.4	0.02504123833613404
KEGG_RENAL_CELL_CARCINOMA	0.6	0.05831020138193691
KEGG_RNA_DEGRADATION	0.2	0.03917785428865376
KEGG_SPLICEOSOME	0.8	0.00020339657660317645
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	0.65	0.020421381962162703
KEGG_ADHERENS_JUNCTION	0.4	0.040644079757313274
KEGG_COLORECTAL_CANCER	0.2	0.0449367533708975
KEGG_ENDOCYTOSIS	0.3	7.553244035668182e-05
KEGG_ENDOMETRIAL_CANCER	0.3	0.03643490838638403
KEGG_ERBB_SIGNALING_PATHWAY	0.3	0.01677785314425658
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	0.5	0.02336081067824851
KEGG_INOSITOL_PHOSPHATE_METABOLISM	0.15	0.03703630686803993
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	0.2	0.07806875600737101
KEGG_PATHWAYS_IN_CANCER	0.4	0.04716984226145806
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	0.4	0.06836216597477071
KEGG_THYROID_CANCER	0.3	0.014031034505573556
KEGG_TIGHT_JUNCTION	0.2	0.055883045610751046
KEGG_LONG_TERM_DEPRESSION	0.1	0.09065469669993076
KEGG_LONG_TERM_POTENTIATION	0.1	0.09065469669993076
KEGG_MAPK_SIGNALING_PATHWAY	0.2	0.06069763010809828
KEGG_NON_SMALL_CELL_LUNG_CANCER	0.2	0.07493123131793622
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.25	0.07314457050445251
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	0.4	0.020091144752281027
KEGG_ALLOGRAFT_REJECTION	0.15	0.020579605208995284
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	0.1	0.05953819609858719
KEGG_ASTHMA	0.15	0.03157559812425743
KEGG_AUTOIMMUNE_THYROID_DISEASE	0.1	0.03668454484985806
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	0.3	0.021432868156017363
KEGG_CELL_ADHESION_MOLECULES_CAMS	0.2	0.022859346301335237
KEGG_CHEMOKINE_SIGNALING_PATHWAY	0.3	0.010023905861706005
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	0.25	0.013259099289861047
KEGG_GRAFT_VERSUS_HOST_DISEASE	0.1	0.026727504400118007
KEGG_HEMATOPOIETIC_CELL_LINEAGE	0.15	0.030404778595844475
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	0.1	0.014940385106917232
KEGG_JAK_STAT_SIGNALING_PATHWAY	0.25	0.06942808228768278
KEGG_LEISHMANIA_INFECTION	0.2	0.023000321693297004
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	0.3	0.02892640663874427
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	0.25	0.017671011020105487
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.1	0.04120683390702171
KEGG_PRIMARY_IMMUNODEFICIENCY	0.3	0.0012444800047330673
KEGG_TYPE_I_DIABETES_MELLITUS	0.1	0.030698674629705647
KEGG_VIRAL_MYOCARDITIS	0.2	0.03896223735050699
KEGG_APOPTOSIS	0.1	0.04222900378308463
KEGG_NOTCH_SIGNALING_PATHWAY	0.1	0.08526536629817988
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	0.05	0.08658025770652193
KEGG_ECM_RECEPTOR_INTERACTION	0.15	0.01940606784705774
KEGG_FOCAL_ADHESION	0.15	0.00028445620252048464
KEGG_GAP_JUNCTION	0.15	0.056999273411680616
KEGG_GLIOMA	0.1	0.025026276599755756
KEGG_GNRH_SIGNALING_PATHWAY	0.15	0.07793584668880758
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	0.05	0.050244946279634085
KEGG_RIBOSOME	0.1	0.00043269482107971004
KEGG_SMALL_CELL_LUNG_CANCER	0.15	0.030051328239073177
KEGG_N_GLYCAN_BIOSYNTHESIS	0.1	0.05897347959568944
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	0.05	0.04678837072086243
