pathway	freq	mean_padj	mean_NES
cytoplasmic translational initiation (GO:0002183)	0.1875	0.2217957919787644	2.028742040031854
organic hydroxy compound transport (GO:0015850)	0.0625	0.23883786184738326	2.075052326864345
formation of translation preinitiation complex (GO:0001731)	0.125	0.22098476630364255	2.0875922985723148
cytoplasmic translation (GO:0002181)	0.1875	0.07391419724573602	2.3718774324114005
actin filament organization (GO:0007015)	0.6875	0.03305539219676834	2.444093853925725
Arp2/3 complex-mediated actin nucleation (GO:0034314)	0.125	0.17321056836307874	2.0693087511905963
actin nucleation (GO:0045010)	0.125	0.17321056836307874	2.0693087511905963
mitochondrion inheritance (GO:0000001)	0.0625	0.1775396420774671	2.020370804107445
mitochondrion distribution (GO:0048311)	0.0625	0.1775396420774671	2.020370804107445
ribosomal large subunit biogenesis (GO:0042273)	0.1875	0.14966965405247903	2.1136236290298127
mRNA export from nucleus (GO:0006406)	0.25	0.11059549773502254	2.143098731962533
regulation of cell cycle (GO:0051726)	0.0625	0.24266637907368915	1.8955155427659736
cytosolic transport (GO:0016482)	0.1875	0.20085398795939233	1.932730647922468
amino acid transport (GO:0006865)	0.0625	0.22170804083820284	1.8815483486040319
modification-dependent protein catabolic process (GO:0019941)	0.4375	0.11632491902772839	2.2067182348754177
translation (GO:0006412)	0.0625	0.2356142817925633	1.8437275721687523
intra-Golgi vesicle-mediated transport (GO:0006891)	0.0625	0.22205445965201248	1.8419334104310499
chromatin assembly or disassembly (GO:0006333)	0.25	0.08759787092522932	2.1827691986734075
ubiquitin-dependent protein catabolic process (GO:0006511)	0.5625	0.027750457165706108	2.792236919047635
proteasome-mediated ubiquitin-dependent protein catabolic process (GO:0043161)	0.375	0.03970725234849221	2.6765938173523125
proteasomal protein catabolic process (GO:0010498)	0.375	0.0569809304644455	2.4015151272720985
ERAD pathway (GO:0036503)	0.0625	0.13383436232554854	2.065877160682706
regulation of RNA polymerase II transcriptional preinitiation complex assembly (GO:0045898)	0.25	0.1130148966192199	2.1286482067219294
mRNA processing (GO:0006397)	0.0625	0.2206340614292227	1.9492483629004138
positive regulation of transcription initiation from RNA polymerase II promoter (GO:0060261)	0.375	0.14801109687666256	1.9842554961449446
positive regulation of RNA polymerase II transcriptional preinitiation complex assembly (GO:0045899)	0.375	0.14801109687666256	1.9842554961449446
ubiquitin-dependent ERAD pathway (GO:0030433)	0.375	0.18723491631222786	1.8713044986877485
poly(A)+ mRNA export from nucleus (GO:0016973)	0.0625	0.22852860047202286	1.8726766246978452
ribonucleoprotein complex assembly (GO:0022618)	0.0625	0.17339454563940532	2.057695281399263
positive regulation of transcription from RNA polymerase II promoter (GO:0045944)	0.1875	0.0507655098309254	2.2423327862203326
ATP-dependent chromatin remodeling (GO:0043044)	0.1875	0.09672174739238541	2.081010171735055
proteasomal ubiquitin-independent protein catabolic process (GO:0010499)	0.1875	0.10316215425165941	2.009539776751915
transcription from RNA polymerase II promoter (GO:0006366)	0.1875	0.09585751200410836	1.9782218003173118
regulation of cytoskeleton organization (GO:0051493)	0.1875	0.09205623323371533	1.9861160864684007
regulation of actin cytoskeleton organization (GO:0032956)	0.1875	0.09205623323371533	1.9861160864684007
regulation of actin filament-based process (GO:0032970)	0.1875	0.09205623323371533	1.9861160864684007
transcription elongation from RNA polymerase II promoter (GO:0006368)	0.1875	0.10387645469057676	1.9850514961301091
DNA-templated transcription, elongation (GO:0006354)	0.1875	0.10387645469057676	1.9850514961301091
protein catabolic process (GO:0030163)	0.3125	0.12164070100493038	1.9819723089454573
proteasome regulatory particle assembly (GO:0070682)	0.1875	0.12247457941926526	1.8969411338964015
cortical actin cytoskeleton organization (GO:0030866)	0.1875	0.1453735763153754	1.8330040027270786
actin cortical patch assembly (GO:0000147)	0.1875	0.1453735763153754	1.8330040027270786
regulation of transcription from RNA polymerase II promoter (GO:0006357)	0.1875	0.1067734201190154	1.9149894807996375
protein import into mitochondrial matrix (GO:0030150)	0.1875	0.10014217140677649	2.038133793229647
proteasome assembly (GO:0043248)	0.0625	0.16630834700782887	1.796261364109858
chromatin remodeling (GO:0006338)	0.0625	0.1868868004446588	1.7678584458540127
triglyceride metabolic process (GO:0006641)	0.0625	0.19287292473820972	1.755978363024999
regulation of transcription elongation from RNA polymerase II promoter (GO:0034243)	0.1875	0.17813682682145315	1.7818570950767996
positive regulation of transcription elongation from RNA polymerase II promoter (GO:0032968)	0.1875	0.17813682682145315	1.7818570950767996
positive regulation of DNA-templated transcription, elongation (GO:0032786)	0.1875	0.17813682682145315	1.7818570950767996
proteolysis involved in cellular protein catabolic process (GO:0051603)	0.0625	0.16721561229151793	1.973966905908435
water-soluble vitamin biosynthetic process (GO:0042364)	0.125	0.12531105377166718	1.8859862733763286
