pathway	freq	mean_padj	mean_NES
Ribosome  sce03011	1.0	0.0	-3.6307493040142056
Ribosome  sce03010	1.0	0.0	-3.588036565835048
Proteasome  sce03050	1.0	0.0	-3.0501789569682223
Proteasome  sce03051	1.0	0.0	-2.858482194611559
Cytoskeleton proteins  sce04812	1.0	0.009146932289446146	-2.2027586197218088
Terpenoid backbone biosynthesis  sce00900	1.0	0.23573418832779877	1.8029717726247427
Membrane trafficking  sce04131	1.0	0.10309677919460486	-1.8009630041531588
Amino acid related enzymes  sce01007	1.0	0.19225161265697163	1.799731704958439
beta-Alanine metabolism  sce00410	1.0	0.24123058131989772	1.728068371963895
Endocytosis  sce04144	1.0	0.22003576827033286	-1.6281709517454772
