pathway	freq	mean_padj
Transporters  sce02000	0.09523809523809523	0.0431167129943386
Alanine, aspartate and glutamate metabolism  sce00250	0.09523809523809523	0.005733782045397051
Butanoate metabolism  sce00650	0.19047619047619047	0.010483006504238845
Tyrosine metabolism  sce00350	0.09523809523809523	0.020888635873113938
Propanoate metabolism  sce00640	0.47619047619047616	0.041109591733519184
Glycine, serine and threonine metabolism  sce00260	0.14285714285714285	0.043602217146071265
Glycolysis - Gluconeogenesis  sce00010	0.047619047619047616	0.05699555334822166
Glutathione metabolism  sce00480	0.047619047619047616	0.09474202506062447
Proteasome  sce03050	0.09523809523809523	9.830052281452709e-06
Proteasome  sce03051	0.09523809523809523	0.00014716096803055783
Pyruvate metabolism  sce00620	0.09523809523809523	0.06650235113725968
Phenylalanine, tyrosine and tryptophan biosynthesis  sce00400	0.047619047619047616	0.09726946436115302
