pathway	freq	padj	stability	overlap
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	10	3.218202811926644e-09	0.25	0.2238461538461539
KEGG_SPLICEOSOME	10	4.963337450118134e-05	0.25	0.17142857142857143
KEGG_ERBB_SIGNALING_PATHWAY	10	0.0003232518002294524	0.25	0.2
KEGG_CELL_CYCLE	10	0.001243807965638667	0.25	0.14916666666666661
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	10	0.0018340965222698323	0.25	0.12486187845303869
KEGG_ENDOCYTOSIS	10	0.0018706672357588308	0.25	0.12616279069767442
KEGG_REGULATION_OF_AUTOPHAGY	10	0.002117707689377288	0.25	0.33499999999999996
KEGG_CHRONIC_MYELOID_LEUKEMIA	10	0.004450362947472782	0.25	0.16666666666666666
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	10	0.005961522466356028	0.25	0.16081081081081083
KEGG_RENAL_CELL_CARCINOMA	10	0.008486275456200926	0.25	0.1701492537313433
KEGG_FOCAL_ADHESION	10	0.00871399560608562	0.25	0.11436781609195404
KEGG_COLORECTAL_CANCER	10	0.008981624376257373	0.25	0.16666666666666669
KEGG_MAPK_SIGNALING_PATHWAY	10	0.009030790633957798	0.25	0.10403587443946187
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	4	0.01114837920824912	0.1	0.15357142857142858
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	10	0.01138086734262064	0.25	0.24000000000000005
KEGG_NUCLEOTIDE_EXCISION_REPAIR	10	0.01138086734262064	0.25	0.18604651162790695
KEGG_INSULIN_SIGNALING_PATHWAY	10	0.012341609250660567	0.25	0.12357723577235773
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	4	0.015938260338671132	0.1	0.13202247191011235
KEGG_ENDOMETRIAL_CANCER	10	0.018560155422890093	0.25	0.1647058823529412
KEGG_INOSITOL_PHOSPHATE_METABOLISM	4	0.02180715364788743	0.1	0.1568627450980392
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	10	0.0241421294476552	0.25	0.1227722772277228
KEGG_MTOR_SIGNALING_PATHWAY	10	0.02450665978016722	0.25	0.16122448979591836
KEGG_SMALL_CELL_LUNG_CANCER	10	0.026022768322943795	0.25	0.13624999999999998
KEGG_OXIDATIVE_PHOSPHORYLATION	2	0.026278588510766778	0.05	0.1380952380952381
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	10	0.028390654726910637	0.25	0.1196078431372549
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	10	0.02873923817915297	0.25	0.156
KEGG_ACUTE_MYELOID_LEUKEMIA	10	0.028819198864898542	0.25	0.1509433962264151
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	8	0.030892658266221257	0.2	0.1411290322580645
KEGG_WNT_SIGNALING_PATHWAY	10	0.031205626656357573	0.25	0.10955882352941175
KEGG_RNA_DEGRADATION	10	0.03336670909620269	0.25	0.14545454545454545
KEGG_RIBOSOME	1	0.03737340965696808	0.025	0.1511627906976744
KEGG_LONG_TERM_POTENTIATION	4	0.039336832627003236	0.1	0.14351851851851852
KEGG_PROSTATE_CANCER	10	0.03984799940196704	0.25	0.1223529411764706
KEGG_GNRH_SIGNALING_PATHWAY	4	0.0422953695837829	0.1	0.121875
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	10	0.042347625608391525	0.25	0.11150442477876106
KEGG_PARKINSONS_DISEASE	3	0.043248234092622746	0.075	0.13836477987421383
KEGG_OOCYTE_MEIOSIS	6	0.04700750646152333	0.15	0.11403508771929825
KEGG_GAP_JUNCTION	4	0.048378607247862936	0.1	0.1267605633802817
KEGG_NOTCH_SIGNALING_PATHWAY	3	0.050960840505319564	0.075	0.1515151515151515
KEGG_PATHWAYS_IN_CANCER	10	0.05158486724546736	0.25	0.08556701030927835
KEGG_CHEMOKINE_SIGNALING_PATHWAY	3	0.052566100408167483	0.075	0.09248554913294797
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	10	0.05328784618345843	0.25	0.15641025641025644
KEGG_PANCREATIC_CANCER	10	0.057645233534189544	0.25	0.1264705882352941
KEGG_TGF_BETA_SIGNALING_PATHWAY	4	0.06869612890495247	0.1	0.11688311688311688
KEGG_DNA_REPLICATION	4	0.06970956332929062	0.1	0.15714285714285714
KEGG_TIGHT_JUNCTION	7	0.07019894385497058	0.175	0.10449735449735449
KEGG_ALZHEIMERS_DISEASE	2	0.07394052419574856	0.05	0.0948905109489051
KEGG_APOPTOSIS	4	0.08001903108102988	0.1	0.10975609756097561
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	2	0.08357159220838094	0.05	0.10752688172043011
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM	3	0.08567523305616014	0.075	0.1818181818181818
KEGG_ADHERENS_JUNCTION	4	0.09411540978012489	0.1	0.11428571428571428
KEGG_PROTEIN_EXPORT	2	0.09821785515820607	0.05	0.16666666666666666
KEGG_GLIOMA	2	0.09821785515820607	0.05	0.11666666666666667
