pathway	freq	padj	stability	overlap
GOBP_CELL_CYCLE	10	3.0050318669471068e-40	0.25	0.14246848042468482
GOBP_CELLULAR_MACROMOLECULE_LOCALIZATION	10	9.277800793278052e-37	0.25	0.13653458697112159
GOBP_INTRACELLULAR_TRANSPORT	10	1.5645042958909618e-36	0.25	0.14178779069767442
GOBP_CELL_CYCLE_PROCESS	10	9.679356328717881e-33	0.25	0.15399014778325124
GOBP_MACROMOLECULE_CATABOLIC_PROCESS	10	2.792251773261771e-32	0.25	0.1463310580204778
GOBP_REGULATION_OF_ORGANELLE_ORGANIZATION	10	6.125788636887218e-28	0.25	0.14309500489715965
GOBP_MICROTUBULE_BASED_PROCESS	10	3.431063636108414e-27	0.25	0.16599423631123916
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION	10	3.713550714740548e-27	0.25	0.12360457296570278
GOBP_CYTOSKELETON_ORGANIZATION	10	4.6800802958056875e-27	0.25	0.13542188805346697
GOBP_REGULATION_OF_CELL_CYCLE	10	6.90006153914642e-26	0.25	0.14584681769147786
GOBP_CHROMOSOME_ORGANIZATION	10	3.5121934756456863e-25	0.25	0.14918793503480277
GOBP_PROTEIN_LOCALIZATION_TO_ORGANELLE	10	4.121325397123735e-25	0.25	0.15278481012658224
GOBP_NITROGEN_COMPOUND_TRANSPORT	10	6.323596889001853e-25	0.25	0.11272308578008061
GOBP_ORGANELLE_ASSEMBLY	10	1.3737019308896253e-24	0.25	0.1554072096128171
GOBP_MITOTIC_CELL_CYCLE	10	7.814635745415948e-24	0.25	0.14968789013732833
GOBP_CELLULAR_RESPONSE_TO_STRESS	10	4.1947637799492686e-23	0.25	0.1115820895522388
GOBP_PROTEIN_CATABOLIC_PROCESS	10	7.169220394752412e-23	0.25	0.14572748267898383
GOBP_MITOTIC_CELL_CYCLE_PROCESS	10	2.5020347700743045e-22	0.25	0.15783132530120483
GOBP_CELLULAR_PROTEIN_CATABOLIC_PROCESS	10	2.784828200640645e-22	0.25	0.15383561643835617
GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION	10	1.5101032599649547e-21	0.25	0.17137330754352031
GOBP_CELL_PROJECTION_ORGANIZATION	10	3.6153669338033e-21	0.25	0.12352452202826267
GOBP_REGULATION_OF_CELL_CYCLE_PROCESS	10	8.914342700142396e-21	0.25	0.16149914821124361
GOBP_MRNA_METABOLIC_PROCESS	10	3.4574117043005573e-20	0.25	0.15460218408736348
GOBP_PROTEOLYSIS	10	3.7050210362602546e-20	0.25	0.11342465753424658
GOBP_MODIFICATION_DEPENDENT_MACROMOLECULE_CATABOLIC_PROCESS	10	5.047047952701934e-20	0.25	0.16168067226890756
GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL	10	2.479427176385e-19	0.25	0.14070695553021662
GOBP_DNA_METABOLIC_PROCESS	10	3.355864797468193e-19	0.25	0.13869346733668345
GOBP_REGULATION_OF_CATABOLIC_PROCESS	10	6.401109470143995e-19	0.25	0.1316151202749141
GOBP_CELL_CYCLE_PHASE_TRANSITION	10	1.613438826880138e-18	0.25	0.16916488222698073
GOBP_CELLULAR_RESPONSE_TO_DNA_DAMAGE_STIMULUS	10	2.9474358627530263e-18	0.25	0.14104979811574697
GOBP_ORGANONITROGEN_COMPOUND_CATABOLIC_PROCESS	10	3.1474275427073397e-18	0.25	0.11993156544054748
GOBP_DNA_REPAIR	10	8.150994270846946e-17	0.25	0.16213389121338911
GOBP_MRNA_PROCESSING	10	8.190681278100363e-17	0.25	0.16735632183908047
GOBP_RNA_SPLICING	10	8.861873868648805e-17	0.25	0.1756544502617801
GOBP_MITOTIC_CELL_CYCLE_PHASE_TRANSITION	10	1.0572866813790331e-16	0.25	0.17590673575129534
GOBP_VESICLE_MEDIATED_TRANSPORT	10	1.1957326011425008e-16	0.25	0.10794701986754966
GOBP_REGULATION_OF_CHROMOSOME_ORGANIZATION	10	1.3744523917664138e-16	0.25	0.23399999999999999
GOBP_CELLULAR_MACROMOLECULE_BIOSYNTHETIC_PROCESS	10	1.7035825735806735e-16	0.25	0.10860778443113772
GOBP_PROTEIN_CONTAINING_COMPLEX_ORGANIZATION	10	3.8699145208927473e-16	0.25	0.10491009681881051
GOBP_POSITIVE_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_METABOLIC_PROCESS	10	5.00965651689386e-16	0.25	0.1005464480874317
GOBP_PHOSPHORYLATION	10	5.256059409841577e-16	0.25	0.1023047375160051
GOBP_INTRACELLULAR_PROTEIN_TRANSPORT	10	6.011404895795114e-16	0.25	0.12882653061224492
GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION	10	9.011934208089198e-16	0.25	0.1233601841196778
GOBP_RNA_PROCESSING	10	3.2643739983796477e-15	0.25	0.11523178807947018
