pathway	freq	padj	NES	stability	overlap	Lead_genes
GOBP_SLEEP	1	0.2499739592813923	1.838735684835727	0.1	39.58	['ADORA2A', 'FOS', 'CHRNB2', 'SRD5A1', 'OXTR', 'CACNA1I', 'SLC29A1', 'GHRL', 'IL18', 'PTGDR', 'GHRH', 'DRD2', 'ADRB1']
GOBP_POSITIVE_REGULATION_OF_GLUTAMATE_SECRETION	1	0.2493024405341902	1.3863525560169496	0.1	47.68	['ADORA2A', 'STXBP1', 'KMO', 'P2RX7', 'RAB3GAP1', 'DTNBP1', 'GABBR1']
GOBP_RESPONSE_TO_MANGANESE_ION	1	0.24929612769731893	1.3678347291531125	0.1	28.16	['APP', 'ADAM9', 'ATP13A2', 'ATP7A', 'TFRC', 'LRRK2', 'EIF2AK3', 'EIF2S1', 'BACE1']
GOBP_SEQUESTERING_OF_TRIGLYCERIDE	1	0.24900603600209634	1.8417048131563787	0.1	22.07	['OSBPL11', 'FITM1', 'PLIN2', 'PNPLA2', 'LPL', 'CIDEA', 'ABHD5', 'FITM2', 'TREM2', 'PLIN5']
GOBP_NEGATIVE_REGULATION_OF_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	2	0.24888627452446932	1.371996489244828	0.2	10.85	['ROCK1', 'IKBKB', 'ROCK2']
GOBP_LEUCINE_IMPORT_ACROSS_PLASMA_MEMBRANE	1	0.24844183839508888	1.3683247514090233	0.1	51.39	['SLC43A1', 'SLC7A8', 'SLC3A2', 'SLC7A5', 'SLC43A2']
GOBP_N_ACYLETHANOLAMINE_METABOLIC_PROCESS	1	0.24831713068001832	1.3879504884865626	0.1	51.09	['GDE1', 'NAAA', 'NAPEPLD', 'GDPD3', 'GDPD1']
GOBP_INTERLEUKIN_1_MEDIATED_SIGNALING_PATHWAY	1	0.2480669372744622	1.3765202272026587	0.1	17.86	['RELA', 'ZNF675', 'VRK2', 'IRAK4', 'TRAF6', 'MAP3K7', 'IKBKB', 'OTUD4', 'PLCB1', 'RPS6KA5', 'IRAK2']
GOBP_CELLULAR_RESPONSE_TO_OXYGEN_GLUCOSE_DEPRIVATION	1	0.24789356153386868	1.3767886936945104	0.1	10.81	['CBL', 'TSC1', 'AIFM1']
GOBP_NEGATIVE_REGULATION_OF_HISTONE_PHOSPHORYLATION	1	0.24679219625093982	1.3897146334129507	0.1	11.38	['PPP4R2', 'UBE2B', 'PPP4R3B']
GOBP_MOTOR_NEURON_APOPTOTIC_PROCESS	1	0.2465783057309448	1.373374014523032	0.1	64.52	['KCNB1', 'ATF2', 'ADARB1', 'SLC1A1', 'ZPR1', 'MAP2K4', 'CRLF1', 'FAS', 'MAP3K12', 'FADD']
GOBP_ADIPONECTIN_ACTIVATED_SIGNALING_PATHWAY	1	0.2454877550794358	1.3910930194715123	0.1	29.39	['ADIPOR1', 'ADIPOR2', 'APPL2', 'ACSL1', 'APPL1']
