pathway	freq	padj	NES	stability	overlap
KEGG_RNA_POLYMERASE	2	0.23562264251249448	1.3660945984659718	0.0625	53.78
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	1	0.23148660147886005	1.4555795819543411	0.03125	39.55
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	6	0.22725795802566195	1.403607654383937	0.1875	32.93
KEGG_LINOLEIC_ACID_METABOLISM	1	0.22220463212667324	1.4860882874371297	0.03125	14.62
KEGG_GALACTOSE_METABOLISM	1	0.21352949947810526	1.4388887037481988	0.03125	36.19
KEGG_OLFACTORY_TRANSDUCTION	7	0.21341571100876916	1.486493447402927	0.21875	43.25857142857143
KEGG_CALCIUM_SIGNALING_PATHWAY	2	0.2074272022032176	1.3082869713131429	0.0625	66.835
KEGG_PHENYLALANINE_METABOLISM	2	0.20451060250194386	1.494658694356557	0.0625	21.785
KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS	1	0.19881241496814883	1.461420193799888	0.03125	35.69
KEGG_GLUTATHIONE_METABOLISM	1	0.1982958572256942	1.5315894768207543	0.03125	51.72
KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS	3	0.18829966611681978	1.6828954187661742	0.09375	17.03
KEGG_CITRATE_CYCLE_TCA_CYCLE	1	0.18614997436863248	1.573210533991394	0.03125	55.78
KEGG_ALPHA_LINOLENIC_ACID_METABOLISM	4	0.18479026169745053	1.598681554348375	0.125	42.015
KEGG_OTHER_GLYCAN_DEGRADATION	1	0.18460636948153883	1.5817901610449643	0.03125	66.47
KEGG_RIBOFLAVIN_METABOLISM	6	0.18345556605108856	1.6562642490912969	0.1875	34.83
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM	5	0.17958723505043148	1.5848535472846472	0.15625	49.44000000000001
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	5	0.1706860508976652	1.7958810670214114	0.15625	42.90200000000001
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	1	0.1695448665804318	1.5092777103782855	0.03125	40.37
KEGG_VIRAL_MYOCARDITIS	3	0.167557252606791	1.3770587805228216	0.09375	45.723333333333336
KEGG_FOLATE_BIOSYNTHESIS	3	0.1669020066658229	1.6095388485388222	0.09375	41.45
KEGG_GLYCOLYSIS_GLUCONEOGENESIS	5	0.16634875518021536	1.7392609141016877	0.15625	41.854
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	3	0.16386553648183075	1.445705632863299	0.09375	63.52
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	14	0.16371957903539133	1.527335098895856	0.4375	46.322142857142865
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	2	0.16158433593537194	1.3746766035741083	0.0625	42.695
KEGG_REGULATION_OF_AUTOPHAGY	12	0.16016284791331514	1.4980013835640922	0.375	64.78916666666667
KEGG_ARGININE_AND_PROLINE_METABOLISM	12	0.15960392334767576	1.8130198811459308	0.375	22.451666666666664
KEGG_SPHINGOLIPID_METABOLISM	13	0.15934201819854124	1.6600248317544306	0.40625	56.50615384615385
KEGG_TRYPTOPHAN_METABOLISM	2	0.15522468100172657	1.5782550743288823	0.0625	33.45
KEGG_STEROID_BIOSYNTHESIS	1	0.15455992086532053	1.6970200006170029	0.03125	29.59
KEGG_SULFUR_METABOLISM	6	0.15453763441659976	1.7905394483823125	0.1875	12.94
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	8	0.15276468927294662	1.856044399760765	0.25	40.24875000000001
KEGG_TASTE_TRANSDUCTION	3	0.14808154008264665	1.4014599547044966	0.09375	47.28333333333333
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES	12	0.14759507457040602	1.7577282237936718	0.375	40.68333333333334
KEGG_PROPANOATE_METABOLISM	2	0.14735814612631887	1.6408390407749134	0.0625	41.72
KEGG_TIGHT_JUNCTION	9	0.13954112936424265	1.5860497342057547	0.28125	43.75888888888889
KEGG_VIBRIO_CHOLERAE_INFECTION	16	0.13884021888394266	1.6780401422397566	0.5	42.88125000000001
KEGG_P53_SIGNALING_PATHWAY	6	0.1384087084558096	1.7272702929575534	0.1875	72.325
KEGG_TYPE_I_DIABETES_MELLITUS	2	0.13821440580476416	1.414584516783751	0.0625	43.41
KEGG_PENTOSE_PHOSPHATE_PATHWAY	18	0.13250078188853623	1.7434553961010768	0.5625	31.459999999999997
KEGG_PARKINSONS_DISEASE	1	0.13160664046560575	1.662040483234876	0.03125	25.65
KEGG_PEROXISOME	5	0.1309921367481054	1.9749154855747526	0.15625	37.138
KEGG_LYSINE_DEGRADATION	12	0.13074578044089608	1.5631729984394855	0.375	47.76833333333334
KEGG_BETA_ALANINE_METABOLISM	2	0.12564953117153232	1.642826262730738	0.0625	39.485
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM	2	0.12541583218049437	1.681056108092713	0.0625	43.25
KEGG_THYROID_CANCER	3	0.12452548598392803	1.7521461261477314	0.09375	41.199999999999996
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	2	0.12070435386182665	1.636583564054172	0.0625	18.08
KEGG_N_GLYCAN_BIOSYNTHESIS	13	0.1205765351355365	1.585826604759622	0.40625	58.21846153846154
KEGG_BASE_EXCISION_REPAIR	16	0.12006130664609467	1.7010241771059917	0.5	47.48
KEGG_O_GLYCAN_BIOSYNTHESIS	8	0.11952243910930463	1.6119282042610192	0.25	48.11625000000001
KEGG_NITROGEN_METABOLISM	6	0.11689070857011324	1.828187652685209	0.1875	19.701666666666668
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	5	0.11687021175093895	1.841429974770398	0.15625	20.836
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	1	0.11507413244138552	1.6321954531715015	0.03125	43.25
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION	1	0.11493194440447757	1.6077314613771747	0.03125	49.54
KEGG_PURINE_METABOLISM	3	0.11421130532751189	1.591036756130622	0.09375	33.8
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	9	0.11350170982187192	1.588352951592354	0.28125	45.43222222222224
KEGG_NOTCH_SIGNALING_PATHWAY	10	0.11346646475875541	1.769423484327008	0.3125	39.95900000000001
KEGG_LYSOSOME	6	0.11297567589413027	1.7971835295782788	0.1875	37.50333333333334
KEGG_TGF_BETA_SIGNALING_PATHWAY	10	0.11108554144720872	1.6229720290131406	0.3125	40.339
KEGG_BASAL_CELL_CARCINOMA	12	0.11005200669112863	1.941926655501122	0.375	54.925833333333344
KEGG_AXON_GUIDANCE	14	0.10900110023424449	1.6704853440993637	0.4375	53.61785714285715
KEGG_ACUTE_MYELOID_LEUKEMIA	10	0.10818235275218076	1.7106866168865653	0.3125	60.003
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	4	0.10637483827610307	1.4988130635459824	0.125	36.655
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	12	0.10526051581389641	1.7301352982659741	0.375	59.124166666666675
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	5	0.10143823702858885	1.8293299336998632	0.15625	40.302
KEGG_INOSITOL_PHOSPHATE_METABOLISM	7	0.10142991217974921	1.7418330822624652	0.21875	42.36285714285714
KEGG_ALLOGRAFT_REJECTION	4	0.10109988805858638	1.567047029943779	0.125	45.45
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	6	0.10036084884175378	1.8029889491973758	0.1875	35.26666666666667
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	10	0.09995009142873598	1.6524800939504032	0.3125	49.950999999999986
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	19	0.0997897189720297	2.0093895444335796	0.59375	48.95368421052632
KEGG_STARCH_AND_SUCROSE_METABOLISM	11	0.09941590861166821	2.326409979083081	0.34375	38.43272727272728
KEGG_ECM_RECEPTOR_INTERACTION	2	0.09853413470218814	1.5283614838497095	0.0625	51.875
KEGG_ONE_CARBON_POOL_BY_FOLATE	1	0.09650082012028431	1.6827787849201616	0.03125	31.16
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	8	0.08826506441952622	1.9204686388570336	0.25	41.21625
KEGG_HEDGEHOG_SIGNALING_PATHWAY	15	0.08639643588886112	1.907600527752009	0.46875	34.940000000000005
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	7	0.08622171069674459	2.18057201309019	0.21875	52.034285714285716
KEGG_LONG_TERM_DEPRESSION	6	0.08596005050834472	1.8927448324474447	0.1875	45.025
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	1	0.08511613961445529	1.7109188784210927	0.03125	51.45
KEGG_PPAR_SIGNALING_PATHWAY	9	0.0846274647761797	2.0310439647909937	0.28125	21.06888888888889
KEGG_MTOR_SIGNALING_PATHWAY	13	0.08317096838527793	1.827974733559793	0.40625	59.43923076923076
KEGG_HOMOLOGOUS_RECOMBINATION	16	0.08300698612089678	2.13427681127284	0.5	38.84312499999999
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES	8	0.08238306685413697	2.0280884527914425	0.25	26.566250000000004
KEGG_GRAFT_VERSUS_HOST_DISEASE	3	0.08128605398467648	1.6706210414139384	0.09375	59.723333333333336
