pathway	freq	padj	stability	overlap
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	1	5.749857223839102e-06	1.0	0.15934065934065933
KEGG_PROPANOATE_METABOLISM	1	0.0006508817049951354	1.0	0.3103448275862069
KEGG_PEROXISOME	1	0.002587695490166831	1.0	0.1780821917808219
KEGG_APOPTOSIS	1	0.002587695490166831	1.0	0.1686746987951807
KEGG_FOCAL_ADHESION	1	0.005976635110394293	1.0	0.1206896551724138
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	1	0.005976635110394293	1.0	0.15053763440860216
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	1	0.006602999928269949	1.0	0.13076923076923078
KEGG_ENDOCYTOSIS	1	0.008620700556065576	1.0	0.11627906976744186
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM	1	0.010714275267070295	1.0	0.2727272727272727
KEGG_LYSOSOME	1	0.011602380181272241	1.0	0.12931034482758622
KEGG_ENDOMETRIAL_CANCER	1	0.01216829844280231	1.0	0.17647058823529413
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	1	0.01216829844280231	1.0	0.17647058823529413
KEGG_ERBB_SIGNALING_PATHWAY	1	0.019660742761040354	1.0	0.14285714285714285
KEGG_THYROID_CANCER	1	0.02203026027033326	1.0	0.2222222222222222
KEGG_FATTY_ACID_METABOLISM	1	0.025989217944258573	1.0	0.18421052631578946
KEGG_ADHERENS_JUNCTION	1	0.025989217944258573	1.0	0.14285714285714285
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	1	0.031166676763732474	1.0	0.16
KEGG_INOSITOL_PHOSPHATE_METABOLISM	1	0.03270738706804759	1.0	0.1568627450980392
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	1	0.03270738706804759	1.0	0.13513513513513514
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	1	0.038602712767414914	1.0	0.1188118811881188
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	1	0.04066340683258435	1.0	0.16279069767441862
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	1	0.054599648032218694	1.0	0.17142857142857143
KEGG_BETA_ALANINE_METABOLISM	1	0.06310374594352952	1.0	0.23529411764705882
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	1	0.07447395690738046	1.0	0.11627906976744186
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	1	0.07872450562483907	1.0	0.12903225806451613
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION	1	0.09584240120754936	1.0	0.2
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	1	0.09584240120754936	1.0	0.2
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	1	0.09584240120754936	1.0	0.10476190476190476
