pathway	freq	mean_padj
GOBP_2_OXOGLUTARATE_METABOLIC_PROCESS	0.5	0.0674000323600289
GOBP_3_UTR_MEDIATED_MRNA_DESTABILIZATION	0.4583333333333333	0.06367206639930437
GOBP_ACTIN_CYTOSKELETON_REORGANIZATION	0.9375	0.002185341100607124
GOBP_ACTIN_FILAMENT_BASED_MOVEMENT	0.9583333333333334	0.011642113660975919
GOBP_ACTIN_FILAMENT_BASED_PROCESS	1.0	2.8611614442242086e-05
GOBP_ACTIN_FILAMENT_BASED_TRANSPORT	0.375	0.03310072095616163
GOBP_ACTIN_FILAMENT_BUNDLE_ORGANIZATION	0.7708333333333334	0.0017241497939517755
GOBP_ACTIN_FILAMENT_DEPOLYMERIZATION	0.6458333333333334	0.03911459873074961
GOBP_ACTIN_FILAMENT_ORGANIZATION	1.0	0.0026442618699333374
GOBP_ACTIN_FILAMENT_POLYMERIZATION	0.8958333333333334	0.012257889871247957
GOBP_ACTIN_FILAMENT_SEVERING	0.5625	0.07327631020927063
GOBP_ACTIN_MEDIATED_CELL_CONTRACTION	0.875	0.01384415371562454
GOBP_ACTIN_NUCLEATION	1.0	0.019075893324281296
GOBP_ACTIN_POLYMERIZATION_OR_DEPOLYMERIZATION	0.9583333333333334	0.010510801435324924
GOBP_ACTION_POTENTIAL	1.0	0.01647363265882187
GOBP_ACTIVATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS	0.9791666666666666	0.011078767938031909
GOBP_ACTIVATION_OF_GTPASE_ACTIVITY	1.0	0.0008321425080635799
GOBP_ACTIVATION_OF_IMMUNE_RESPONSE	1.0	3.7799677266960696e-05
GOBP_ACTIVATION_OF_PROTEIN_KINASE_ACTIVITY	1.0	0.0007027934927664488
GOBP_ACTOMYOSIN_STRUCTURE_ORGANIZATION	0.8333333333333334	0.0015272945274323498
GOBP_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS	1.0	2.6635266008916048e-05
GOBP_ADAPTIVE_THERMOGENESIS	1.0	0.0006030450675346729
GOBP_ADHERENS_JUNCTION_ORGANIZATION	0.6875	0.04140179124633787
GOBP_ADIPOSE_TISSUE_DEVELOPMENT	0.5833333333333334	0.06451309546722604
GOBP_ADP_METABOLIC_PROCESS	0.5833333333333334	0.036655408956163635
GOBP_AGING	0.8125	0.01620633086448116
GOBP_ALCOHOL_BIOSYNTHETIC_PROCESS	0.9375	0.027958074767334112
GOBP_ALCOHOL_METABOLIC_PROCESS	1.0	9.96675659249225e-05
GOBP_ALPHA_AMINO_ACID_CATABOLIC_PROCESS	0.5833333333333334	0.02799694285782316
GOBP_ALPHA_AMINO_ACID_METABOLIC_PROCESS	1.0	0.017145476618108363
GOBP_ALPHA_BETA_T_CELL_ACTIVATION	1.0	0.0007078862716490896
GOBP_ALPHA_BETA_T_CELL_DIFFERENTIATION	1.0	0.0069188592947668145
GOBP_ALPHA_BETA_T_CELL_PROLIFERATION	0.9583333333333334	0.007988239447041481
GOBP_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME	0.8541666666666666	0.019194150511583446
GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION	0.0625	0.07316172274043081
GOBP_AMIDE_TRANSPORT	1.0	4.772987686473736e-05
