pathway	freq	padj	stability	overlap
GOBP_LOCOMOTION	1	3.1512011055298187e-07	1.0	0.08726567550096961
GOBP_CELL_CYCLE	1	3.1512011055298187e-07	1.0	0.08783344176968119
GOBP_TISSUE_DEVELOPMENT	1	8.864020226252219e-07	1.0	0.08538899430740038
GOBP_CELLULAR_RESPONSE_TO_ENDOGENOUS_STIMULUS	1	2.8605360301223416e-06	1.0	0.09156193895870736
GOBP_CELL_PROJECTION_ORGANIZATION	1	5.569924927622974e-06	1.0	0.0864575363427697
GOBP_NEGATIVE_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_METABOLIC_PROCESS	1	5.569924927622974e-06	1.0	0.08699059561128526
GOBP_NEGATIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS	1	5.569924927622974e-06	1.0	0.08522727272727272
GOBP_MRNA_METABOLIC_PROCESS	1	7.115771343924051e-06	1.0	0.10387596899224806
GOBP_CELL_MIGRATION	1	7.115771343924051e-06	1.0	0.08595548733691481
GOBP_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	1	7.765961478690648e-06	1.0	0.13099041533546327
GOBP_EMBRYO_DEVELOPMENT	1	7.765961478690648e-06	1.0	0.09253417455310199
GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION	1	7.765961478690648e-06	1.0	0.09337676438653637
GOBP_POSITIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS	1	9.084771308927795e-06	1.0	0.0851880276285495
GOBP_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION	1	1.039324846961118e-05	1.0	0.08206485771012574
GOBP_CELLULAR_RESPONSE_TO_STRESS	1	1.0570114586239765e-05	1.0	0.07981220657276995
GOBP_RESPONSE_TO_ENDOGENOUS_STIMULUS	1	1.2207252936238572e-05	1.0	0.08428246013667426
GOBP_REGULATION_OF_CELL_DIFFERENTIATION	1	1.2207252936238572e-05	1.0	0.08475894245723173
GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA	1	1.4519311637597341e-05	1.0	0.14285714285714285
GOBP_FORMATION_OF_PRIMARY_GERM_LAYER	1	1.4519311637597341e-05	1.0	0.19811320754716982
GOBP_BIOLOGICAL_ADHESION	1	1.4536429569834652e-05	1.0	0.08396946564885496
GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY	1	1.491739423117979e-05	1.0	0.15819209039548024
GOBP_CIRCULATORY_SYSTEM_DEVELOPMENT	1	1.5217720685391012e-05	1.0	0.08962739174219536
GOBP_NEGATIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_II	1	1.9093403159526198e-05	1.0	0.09417596034696406
GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL	1	2.1012809363930468e-05	1.0	0.09173272933182333
GOBP_POSITIVE_REGULATION_OF_SIGNALING	1	3.130471796853486e-05	1.0	0.08071135430916553
GOBP_HISTONE_MODIFICATION	1	3.163465739421518e-05	1.0	0.10989010989010989
GOBP_RNA_SPLICING	1	4.514330416874359e-05	1.0	0.11518324607329843
GOBP_PHOSPHORYLATION	1	4.5151912871077444e-05	1.0	0.0783466995681678
GOBP_GASTRULATION	1	4.5151912871077444e-05	1.0	0.15568862275449102
GOBP_CYTOSKELETON_ORGANIZATION	1	4.7080580377425335e-05	1.0	0.08248232521602514
